Outcome,OutcomeCategory,Model,Stat,Result
FreeExpression,KeyPublicGoods,W4+p6/p6,loglike,   3563.72
StateOwnsEconomy,KeyCorruptions,W4,betaw,     -2.32
StateOwnsEconomy,KeyCorruptions,W4,tstatw,     -6.23
StateOwnsEconomy,KeyCorruptions,W4,AIC,  18087.70
StateOwnsEconomy,KeyCorruptions,W4,BIC,  18537.96
StateOwnsEconomy,KeyCorruptions,W4,loglike,  -8980.42
StateOwnsEconomy,KeyCorruptions,p1,betap,      0.03
StateOwnsEconomy,KeyCorruptions,p1,tstatp,      0.25
StateOwnsEconomy,KeyCorruptions,p1,AIC,    126.39
StateOwnsEconomy,KeyCorruptions,p1,BIC,    266.58
StateOwnsEconomy,KeyCorruptions,p1,loglike,    -40.03
StateOwnsEconomy,KeyCorruptions,p2,betap,     -0.00
StateOwnsEconomy,KeyCorruptions,p2,tstatp,     -0.24
StateOwnsEconomy,KeyCorruptions,p2,AIC,  17557.21
StateOwnsEconomy,KeyCorruptions,p2,BIC,  18002.70
StateOwnsEconomy,KeyCorruptions,p2,loglike,  -8715.15
StateOwnsEconomy,KeyCorruptions,p3,betap,     -0.02
StateOwnsEconomy,KeyCorruptions,p3,tstatp,     -0.15
StateOwnsEconomy,KeyCorruptions,p3,AIC,    126.56
StateOwnsEconomy,KeyCorruptions,p3,BIC,    266.75
StateOwnsEconomy,KeyCorruptions,p3,loglike,    -40.11
StateOwnsEconomy,KeyCorruptions,p4,betap,     -0.00
StateOwnsEconomy,KeyCorruptions,p4,tstatp,     -0.24
StateOwnsEconomy,KeyCorruptions,p4,AIC,  17557.12
StateOwnsEconomy,KeyCorruptions,p4,BIC,  18002.61
StateOwnsEconomy,KeyCorruptions,p4,loglike,  -8715.10
StateOwnsEconomy,KeyCorruptions,p5,betap,      0.01
StateOwnsEconomy,KeyCorruptions,p5,tstatp,      0.74
StateOwnsEconomy,KeyCorruptions,p5,AIC,    158.99
StateOwnsEconomy,KeyCorruptions,p5,BIC,    298.90
StateOwnsEconomy,KeyCorruptions,p5,loglike,    -56.33
StateOwnsEconomy,KeyCorruptions,p6,betap,      0.02
StateOwnsEconomy,KeyCorruptions,p6,tstatp,      0.70
StateOwnsEconomy,KeyCorruptions,p6,AIC,    159.36
StateOwnsEconomy,KeyCorruptions,p6,BIC,    299.26
StateOwnsEconomy,KeyCorruptions,p6,loglike,    -56.51
StateOwnsEconomy,KeyCorruptions,W4+p1,betap,      0.04
StateOwnsEconomy,KeyCorruptions,W4+p1,tstatp,      0.38
StateOwnsEconomy,KeyCorruptions,W4+p1,AIC,   -256.20
StateOwnsEconomy,KeyCorruptions,W4+p1,BIC,   -109.93
StateOwnsEconomy,KeyCorruptions,W4+p1,loglike,    152.28
StateOwnsEconomy,KeyCorruptions,W4+p1,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p1,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p1/W4,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p1/W4,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p1/W4,AIC,   -257.68
StateOwnsEconomy,KeyCorruptions,W4+p1/W4,BIC,   -117.50
StateOwnsEconomy,KeyCorruptions,W4+p1/W4,loglike,    152.01
StateOwnsEconomy,KeyCorruptions,W4+p1/p1,betap,      0.03
StateOwnsEconomy,KeyCorruptions,W4+p1/p1,tstatp,      0.25
StateOwnsEconomy,KeyCorruptions,W4+p1/p1,AIC,    126.39
StateOwnsEconomy,KeyCorruptions,W4+p1/p1,BIC,    266.58
StateOwnsEconomy,KeyCorruptions,W4+p1/p1,loglike,    -40.03
StateOwnsEconomy,KeyCorruptions,W4+p2,betap,      0.01
StateOwnsEconomy,KeyCorruptions,W4+p2,tstatp,      0.80
StateOwnsEconomy,KeyCorruptions,W4+p2,AIC,  15759.15
StateOwnsEconomy,KeyCorruptions,W4+p2,BIC,  16211.69
StateOwnsEconomy,KeyCorruptions,W4+p2,loglike,  -7815.10
StateOwnsEconomy,KeyCorruptions,W4+p2,betaw,     -2.40
StateOwnsEconomy,KeyCorruptions,W4+p2,tstatw,     -6.24
StateOwnsEconomy,KeyCorruptions,W4+p2/W4,betaw,     -2.38
StateOwnsEconomy,KeyCorruptions,W4+p2/W4,tstatw,     -6.15
StateOwnsEconomy,KeyCorruptions,W4+p2/W4,AIC,  15769.34
StateOwnsEconomy,KeyCorruptions,W4+p2/W4,BIC,  16214.82
StateOwnsEconomy,KeyCorruptions,W4+p2/W4,loglike,  -7821.21
StateOwnsEconomy,KeyCorruptions,W4+p2/p2,betap,     -0.00
StateOwnsEconomy,KeyCorruptions,W4+p2/p2,tstatp,     -0.24
StateOwnsEconomy,KeyCorruptions,W4+p2/p2,AIC,  17557.21
StateOwnsEconomy,KeyCorruptions,W4+p2/p2,BIC,  18002.70
StateOwnsEconomy,KeyCorruptions,W4+p2/p2,loglike,  -8715.15
StateOwnsEconomy,KeyCorruptions,W4+p3,betap,      0.06
StateOwnsEconomy,KeyCorruptions,W4+p3,tstatp,      0.50
StateOwnsEconomy,KeyCorruptions,W4+p3,AIC,   -256.68
StateOwnsEconomy,KeyCorruptions,W4+p3,BIC,   -110.42
StateOwnsEconomy,KeyCorruptions,W4+p3,loglike,    152.52
StateOwnsEconomy,KeyCorruptions,W4+p3,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p3,tstatw,     -3.34
StateOwnsEconomy,KeyCorruptions,W4+p3/W4,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p3/W4,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p3/W4,AIC,   -257.68
StateOwnsEconomy,KeyCorruptions,W4+p3/W4,BIC,   -117.50
StateOwnsEconomy,KeyCorruptions,W4+p3/W4,loglike,    152.01
StateOwnsEconomy,KeyCorruptions,W4+p3/p3,betap,     -0.02
StateOwnsEconomy,KeyCorruptions,W4+p3/p3,tstatp,     -0.15
StateOwnsEconomy,KeyCorruptions,W4+p3/p3,AIC,    126.56
StateOwnsEconomy,KeyCorruptions,W4+p3/p3,BIC,    266.75
StateOwnsEconomy,KeyCorruptions,W4+p3/p3,loglike,    -40.11
StateOwnsEconomy,KeyCorruptions,W4+p4,betap,      0.01
StateOwnsEconomy,KeyCorruptions,W4+p4,tstatp,      0.81
StateOwnsEconomy,KeyCorruptions,W4+p4,AIC,  15758.92
StateOwnsEconomy,KeyCorruptions,W4+p4,BIC,  16211.46
StateOwnsEconomy,KeyCorruptions,W4+p4,loglike,  -7814.98
StateOwnsEconomy,KeyCorruptions,W4+p4,betaw,     -2.40
StateOwnsEconomy,KeyCorruptions,W4+p4,tstatw,     -6.24
StateOwnsEconomy,KeyCorruptions,W4+p4/W4,betaw,     -2.38
StateOwnsEconomy,KeyCorruptions,W4+p4/W4,tstatw,     -6.15
StateOwnsEconomy,KeyCorruptions,W4+p4/W4,AIC,  15769.34
StateOwnsEconomy,KeyCorruptions,W4+p4/W4,BIC,  16214.82
StateOwnsEconomy,KeyCorruptions,W4+p4/W4,loglike,  -7821.21
StateOwnsEconomy,KeyCorruptions,W4+p4/p4,betap,     -0.00
StateOwnsEconomy,KeyCorruptions,W4+p4/p4,tstatp,     -0.24
StateOwnsEconomy,KeyCorruptions,W4+p4/p4,AIC,  17557.12
StateOwnsEconomy,KeyCorruptions,W4+p4/p4,BIC,  18002.61
StateOwnsEconomy,KeyCorruptions,W4+p4/p4,loglike,  -8715.10
StateOwnsEconomy,KeyCorruptions,W4+p5,betap,      0.01
StateOwnsEconomy,KeyCorruptions,W4+p5,tstatp,      0.63
StateOwnsEconomy,KeyCorruptions,W4+p5,AIC,   -217.88
StateOwnsEconomy,KeyCorruptions,W4+p5,BIC,    -71.91
StateOwnsEconomy,KeyCorruptions,W4+p5,loglike,    133.12
StateOwnsEconomy,KeyCorruptions,W4+p5,betaw,     -1.66
StateOwnsEconomy,KeyCorruptions,W4+p5,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p5/W4,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p5/W4,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p5/W4,AIC,   -216.98
StateOwnsEconomy,KeyCorruptions,W4+p5/W4,BIC,    -77.08
StateOwnsEconomy,KeyCorruptions,W4+p5/W4,loglike,    131.66
StateOwnsEconomy,KeyCorruptions,W4+p5/p5,betap,      0.01
StateOwnsEconomy,KeyCorruptions,W4+p5/p5,tstatp,      0.74
StateOwnsEconomy,KeyCorruptions,W4+p5/p5,AIC,    158.99
StateOwnsEconomy,KeyCorruptions,W4+p5/p5,BIC,    298.90
StateOwnsEconomy,KeyCorruptions,W4+p5/p5,loglike,    -56.33
StateOwnsEconomy,KeyCorruptions,W4+p6,betap,      0.02
StateOwnsEconomy,KeyCorruptions,W4+p6,tstatp,      0.63
StateOwnsEconomy,KeyCorruptions,W4+p6,AIC,   -217.89
StateOwnsEconomy,KeyCorruptions,W4+p6,BIC,    -71.92
StateOwnsEconomy,KeyCorruptions,W4+p6,loglike,    133.13
StateOwnsEconomy,KeyCorruptions,W4+p6,betaw,     -1.66
StateOwnsEconomy,KeyCorruptions,W4+p6,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p6/W4,betaw,     -1.67
StateOwnsEconomy,KeyCorruptions,W4+p6/W4,tstatw,     -3.33
StateOwnsEconomy,KeyCorruptions,W4+p6/W4,AIC,   -216.98
StateOwnsEconomy,KeyCorruptions,W4+p6/W4,BIC,    -77.08
StateOwnsEconomy,KeyCorruptions,W4+p6/W4,loglike,    131.66
StateOwnsEconomy,KeyCorruptions,W4+p6/p6,betap,      0.02
StateOwnsEconomy,KeyCorruptions,W4+p6/p6,tstatp,      0.70
StateOwnsEconomy,KeyCorruptions,W4+p6/p6,AIC,    159.36
StateOwnsEconomy,KeyCorruptions,W4+p6/p6,BIC,    299.26
StateOwnsEconomy,KeyCorruptions,W4+p6/p6,loglike,    -56.51
JudgeCorrupt,KeyCorruptions,W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4,tstatw,     -1.46
JudgeCorrupt,KeyCorruptions,W4,AIC,  13345.63
JudgeCorrupt,KeyCorruptions,W4,BIC,  13795.47
JudgeCorrupt,KeyCorruptions,W4,loglike,  -6609.39
JudgeCorrupt,KeyCorruptions,p1,betap,     -0.23
JudgeCorrupt,KeyCorruptions,p1,tstatp,     -1.19
JudgeCorrupt,KeyCorruptions,p1,AIC,    456.68
JudgeCorrupt,KeyCorruptions,p1,BIC,    596.83
JudgeCorrupt,KeyCorruptions,p1,loglike,   -205.17
JudgeCorrupt,KeyCorruptions,p2,betap,      0.00
JudgeCorrupt,KeyCorruptions,p2,tstatp,      0.08
JudgeCorrupt,KeyCorruptions,p2,AIC,  11639.95
JudgeCorrupt,KeyCorruptions,p2,BIC,  12085.19
JudgeCorrupt,KeyCorruptions,p2,loglike,  -5756.51
JudgeCorrupt,KeyCorruptions,p3,betap,     -0.29
JudgeCorrupt,KeyCorruptions,p3,tstatp,     -1.56
JudgeCorrupt,KeyCorruptions,p3,AIC,    447.50
JudgeCorrupt,KeyCorruptions,p3,BIC,    587.65
JudgeCorrupt,KeyCorruptions,p3,loglike,   -200.58
JudgeCorrupt,KeyCorruptions,p4,betap,      0.00
JudgeCorrupt,KeyCorruptions,p4,tstatp,      0.05
JudgeCorrupt,KeyCorruptions,p4,AIC,  11640.05
JudgeCorrupt,KeyCorruptions,p4,BIC,  12085.28
JudgeCorrupt,KeyCorruptions,p4,loglike,  -5756.56
JudgeCorrupt,KeyCorruptions,p5,betap,      0.01
JudgeCorrupt,KeyCorruptions,p5,tstatp,      0.55
JudgeCorrupt,KeyCorruptions,p5,AIC,    483.65
JudgeCorrupt,KeyCorruptions,p5,BIC,    623.51
JudgeCorrupt,KeyCorruptions,p5,loglike,   -218.65
JudgeCorrupt,KeyCorruptions,p6,betap,      0.01
JudgeCorrupt,KeyCorruptions,p6,tstatp,      0.50
JudgeCorrupt,KeyCorruptions,p6,AIC,    483.91
JudgeCorrupt,KeyCorruptions,p6,BIC,    623.77
JudgeCorrupt,KeyCorruptions,p6,loglike,   -218.78
JudgeCorrupt,KeyCorruptions,W4+p1,betap,     -0.23
JudgeCorrupt,KeyCorruptions,W4+p1,tstatp,     -1.14
JudgeCorrupt,KeyCorruptions,W4+p1,AIC,    368.27
JudgeCorrupt,KeyCorruptions,W4+p1,BIC,    514.50
JudgeCorrupt,KeyCorruptions,W4+p1,loglike,   -159.95
JudgeCorrupt,KeyCorruptions,W4+p1,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p1,tstatw,     -2.57
JudgeCorrupt,KeyCorruptions,W4+p1/W4,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p1/W4,tstatw,     -2.56
JudgeCorrupt,KeyCorruptions,W4+p1/W4,AIC,    378.79
JudgeCorrupt,KeyCorruptions,W4+p1/W4,BIC,    518.94
JudgeCorrupt,KeyCorruptions,W4+p1/W4,loglike,   -166.23
JudgeCorrupt,KeyCorruptions,W4+p1/p1,betap,     -0.23
JudgeCorrupt,KeyCorruptions,W4+p1/p1,tstatp,     -1.19
JudgeCorrupt,KeyCorruptions,W4+p1/p1,AIC,    456.68
JudgeCorrupt,KeyCorruptions,W4+p1/p1,BIC,    596.83
JudgeCorrupt,KeyCorruptions,W4+p1/p1,loglike,   -205.17
JudgeCorrupt,KeyCorruptions,W4+p2,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+p2,tstatp,      0.28
JudgeCorrupt,KeyCorruptions,W4+p2,AIC,  11550.19
JudgeCorrupt,KeyCorruptions,W4+p2,BIC,  12002.49
JudgeCorrupt,KeyCorruptions,W4+p2,loglike,  -5710.62
JudgeCorrupt,KeyCorruptions,W4+p2,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+p2,tstatw,     -1.40
JudgeCorrupt,KeyCorruptions,W4+p2/W4,betaw,     -0.40
JudgeCorrupt,KeyCorruptions,W4+p2/W4,tstatw,     -1.37
JudgeCorrupt,KeyCorruptions,W4+p2/W4,AIC,  11550.11
JudgeCorrupt,KeyCorruptions,W4+p2/W4,BIC,  11995.35
JudgeCorrupt,KeyCorruptions,W4+p2/W4,loglike,  -5711.59
JudgeCorrupt,KeyCorruptions,W4+p2/p2,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+p2/p2,tstatp,      0.08
JudgeCorrupt,KeyCorruptions,W4+p2/p2,AIC,  11639.95
JudgeCorrupt,KeyCorruptions,W4+p2/p2,BIC,  12085.19
JudgeCorrupt,KeyCorruptions,W4+p2/p2,loglike,  -5756.51
JudgeCorrupt,KeyCorruptions,W4+p3,betap,     -0.25
JudgeCorrupt,KeyCorruptions,W4+p3,tstatp,     -1.35
JudgeCorrupt,KeyCorruptions,W4+p3,AIC,    364.08
JudgeCorrupt,KeyCorruptions,W4+p3,BIC,    510.31
JudgeCorrupt,KeyCorruptions,W4+p3,loglike,   -157.86
JudgeCorrupt,KeyCorruptions,W4+p3,betaw,     -0.85
JudgeCorrupt,KeyCorruptions,W4+p3,tstatw,     -2.51
JudgeCorrupt,KeyCorruptions,W4+p3/W4,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p3/W4,tstatw,     -2.56
JudgeCorrupt,KeyCorruptions,W4+p3/W4,AIC,    378.79
JudgeCorrupt,KeyCorruptions,W4+p3/W4,BIC,    518.94
JudgeCorrupt,KeyCorruptions,W4+p3/W4,loglike,   -166.23
JudgeCorrupt,KeyCorruptions,W4+p3/p3,betap,     -0.29
JudgeCorrupt,KeyCorruptions,W4+p3/p3,tstatp,     -1.56
JudgeCorrupt,KeyCorruptions,W4+p3/p3,AIC,    447.50
JudgeCorrupt,KeyCorruptions,W4+p3/p3,BIC,    587.65
JudgeCorrupt,KeyCorruptions,W4+p3/p3,loglike,   -200.58
JudgeCorrupt,KeyCorruptions,W4+p4,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+p4,tstatp,      0.26
JudgeCorrupt,KeyCorruptions,W4+p4,AIC,  11550.55
JudgeCorrupt,KeyCorruptions,W4+p4,BIC,  12002.84
JudgeCorrupt,KeyCorruptions,W4+p4,loglike,  -5710.80
JudgeCorrupt,KeyCorruptions,W4+p4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4+p4,tstatw,     -1.40
JudgeCorrupt,KeyCorruptions,W4+p4/W4,betaw,     -0.40
JudgeCorrupt,KeyCorruptions,W4+p4/W4,tstatw,     -1.37
JudgeCorrupt,KeyCorruptions,W4+p4/W4,AIC,  11550.11
JudgeCorrupt,KeyCorruptions,W4+p4/W4,BIC,  11995.35
JudgeCorrupt,KeyCorruptions,W4+p4/W4,loglike,  -5711.59
JudgeCorrupt,KeyCorruptions,W4+p4/p4,betap,      0.00
JudgeCorrupt,KeyCorruptions,W4+p4/p4,tstatp,      0.05
JudgeCorrupt,KeyCorruptions,W4+p4/p4,AIC,  11640.05
JudgeCorrupt,KeyCorruptions,W4+p4/p4,BIC,  12085.28
JudgeCorrupt,KeyCorruptions,W4+p4/p4,loglike,  -5756.56
JudgeCorrupt,KeyCorruptions,W4+p5,betap,      0.01
JudgeCorrupt,KeyCorruptions,W4+p5,tstatp,      0.47
JudgeCorrupt,KeyCorruptions,W4+p5,AIC,    395.72
JudgeCorrupt,KeyCorruptions,W4+p5,BIC,    541.66
JudgeCorrupt,KeyCorruptions,W4+p5,loglike,   -173.68
JudgeCorrupt,KeyCorruptions,W4+p5,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p5,tstatw,     -2.56
JudgeCorrupt,KeyCorruptions,W4+p5/W4,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p5/W4,tstatw,     -2.56
JudgeCorrupt,KeyCorruptions,W4+p5/W4,AIC,    394.92
JudgeCorrupt,KeyCorruptions,W4+p5/W4,BIC,    534.79
JudgeCorrupt,KeyCorruptions,W4+p5/W4,loglike,   -174.29
JudgeCorrupt,KeyCorruptions,W4+p5/p5,betap,      0.01
JudgeCorrupt,KeyCorruptions,W4+p5/p5,tstatp,      0.55
JudgeCorrupt,KeyCorruptions,W4+p5/p5,AIC,    483.65
JudgeCorrupt,KeyCorruptions,W4+p5/p5,BIC,    623.51
JudgeCorrupt,KeyCorruptions,W4+p5/p5,loglike,   -218.65
JudgeCorrupt,KeyCorruptions,W4+p6,betap,      0.01
JudgeCorrupt,KeyCorruptions,W4+p6,tstatp,      0.44
JudgeCorrupt,KeyCorruptions,W4+p6,AIC,    395.85
JudgeCorrupt,KeyCorruptions,W4+p6,BIC,    541.78
JudgeCorrupt,KeyCorruptions,W4+p6,loglike,   -173.74
JudgeCorrupt,KeyCorruptions,W4+p6,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p6,tstatw,     -2.57
JudgeCorrupt,KeyCorruptions,W4+p6/W4,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,W4+p6/W4,tstatw,     -2.56
JudgeCorrupt,KeyCorruptions,W4+p6/W4,AIC,    394.92
JudgeCorrupt,KeyCorruptions,W4+p6/W4,BIC,    534.79
JudgeCorrupt,KeyCorruptions,W4+p6/W4,loglike,   -174.29
JudgeCorrupt,KeyCorruptions,W4+p6/p6,betap,      0.01
JudgeCorrupt,KeyCorruptions,W4+p6/p6,tstatp,      0.50
JudgeCorrupt,KeyCorruptions,W4+p6/p6,AIC,    483.91
JudgeCorrupt,KeyCorruptions,W4+p6/p6,BIC,    623.77
JudgeCorrupt,KeyCorruptions,W4+p6/p6,loglike,   -218.78
RespectConstitution,Freedoms,W4,betaw,      3.64
RespectConstitution,Freedoms,W4,tstatw,     11.67
RespectConstitution,Freedoms,W4,AIC,  15956.37
RespectConstitution,Freedoms,W4,BIC,  16406.35
RespectConstitution,Freedoms,W4,loglike,  -7914.76
RespectConstitution,Freedoms,p1,betap,      0.11
RespectConstitution,Freedoms,p1,tstatp,      0.50
RespectConstitution,Freedoms,p1,AIC,   3024.67
RespectConstitution,Freedoms,p1,BIC,   3164.86
RespectConstitution,Freedoms,p1,loglike,  -1489.17
RespectConstitution,Freedoms,p2,betap,      0.01
RespectConstitution,Freedoms,p2,tstatp,      0.84
RespectConstitution,Freedoms,p2,AIC,  18550.69
RespectConstitution,Freedoms,p2,BIC,  18996.18
RespectConstitution,Freedoms,p2,loglike,  -9211.89
RespectConstitution,Freedoms,p3,betap,      0.39
RespectConstitution,Freedoms,p3,tstatp,      1.56
RespectConstitution,Freedoms,p3,AIC,   3006.56
RespectConstitution,Freedoms,p3,BIC,   3146.74
RespectConstitution,Freedoms,p3,loglike,  -1480.11
RespectConstitution,Freedoms,p4,betap,      0.01
RespectConstitution,Freedoms,p4,tstatp,      0.86
RespectConstitution,Freedoms,p4,AIC,  18549.97
RespectConstitution,Freedoms,p4,BIC,  18995.46
RespectConstitution,Freedoms,p4,loglike,  -9211.52
RespectConstitution,Freedoms,p5,betap,     -0.02
RespectConstitution,Freedoms,p5,tstatp,     -0.97
RespectConstitution,Freedoms,p5,AIC,   2974.86
RespectConstitution,Freedoms,p5,BIC,   3114.76
RespectConstitution,Freedoms,p5,loglike,  -1464.26
RespectConstitution,Freedoms,p6,betap,     -0.03
RespectConstitution,Freedoms,p6,tstatp,     -0.84
RespectConstitution,Freedoms,p6,AIC,   2976.13
RespectConstitution,Freedoms,p6,BIC,   3116.03
RespectConstitution,Freedoms,p6,loglike,  -1464.89
RespectConstitution,Freedoms,W4+p1,betap,      0.08
RespectConstitution,Freedoms,W4+p1,tstatp,      0.49
RespectConstitution,Freedoms,W4+p1,AIC,   1317.86
RespectConstitution,Freedoms,W4+p1,BIC,   1464.13
RespectConstitution,Freedoms,W4+p1,loglike,   -634.75
RespectConstitution,Freedoms,W4+p1,betaw,      4.94
RespectConstitution,Freedoms,W4+p1,tstatw,      7.27
RespectConstitution,Freedoms,W4+p1/W4,betaw,      4.94
RespectConstitution,Freedoms,W4+p1/W4,tstatw,      7.27
RespectConstitution,Freedoms,W4+p1/W4,AIC,   1317.09
RespectConstitution,Freedoms,W4+p1/W4,BIC,   1457.28
RespectConstitution,Freedoms,W4+p1/W4,loglike,   -635.38
RespectConstitution,Freedoms,W4+p1/p1,betap,      0.11
RespectConstitution,Freedoms,W4+p1/p1,tstatp,      0.50
RespectConstitution,Freedoms,W4+p1/p1,AIC,   3024.67
RespectConstitution,Freedoms,W4+p1/p1,BIC,   3164.86
RespectConstitution,Freedoms,W4+p1/p1,loglike,  -1489.17
RespectConstitution,Freedoms,W4+p2,betap,     -0.01
RespectConstitution,Freedoms,W4+p2,tstatp,     -0.77
RespectConstitution,Freedoms,W4+p2,AIC,  13964.77
RespectConstitution,Freedoms,W4+p2,BIC,  14417.31
RespectConstitution,Freedoms,W4+p2,loglike,  -6917.91
RespectConstitution,Freedoms,W4+p2,betaw,      3.76
RespectConstitution,Freedoms,W4+p2,tstatw,     11.52
RespectConstitution,Freedoms,W4+p2/W4,betaw,      3.75
RespectConstitution,Freedoms,W4+p2/W4,tstatw,     11.53
RespectConstitution,Freedoms,W4+p2/W4,AIC,  13973.44
RespectConstitution,Freedoms,W4+p2/W4,BIC,  14418.93
RespectConstitution,Freedoms,W4+p2/W4,loglike,  -6923.26
RespectConstitution,Freedoms,W4+p2/p2,betap,      0.01
RespectConstitution,Freedoms,W4+p2/p2,tstatp,      0.84
RespectConstitution,Freedoms,W4+p2/p2,AIC,  18550.69
RespectConstitution,Freedoms,W4+p2/p2,BIC,  18996.18
RespectConstitution,Freedoms,W4+p2/p2,loglike,  -9211.89
RespectConstitution,Freedoms,W4+p3,betap,      0.17
RespectConstitution,Freedoms,W4+p3,tstatp,      1.05
RespectConstitution,Freedoms,W4+p3,AIC,   1313.16
RespectConstitution,Freedoms,W4+p3,BIC,   1459.43
RespectConstitution,Freedoms,W4+p3,loglike,   -632.40
RespectConstitution,Freedoms,W4+p3,betaw,      4.93
RespectConstitution,Freedoms,W4+p3,tstatw,      7.22
RespectConstitution,Freedoms,W4+p3/W4,betaw,      4.94
RespectConstitution,Freedoms,W4+p3/W4,tstatw,      7.27
RespectConstitution,Freedoms,W4+p3/W4,AIC,   1317.09
RespectConstitution,Freedoms,W4+p3/W4,BIC,   1457.28
RespectConstitution,Freedoms,W4+p3/W4,loglike,   -635.38
RespectConstitution,Freedoms,W4+p3/p3,betap,      0.39
RespectConstitution,Freedoms,W4+p3/p3,tstatp,      1.56
RespectConstitution,Freedoms,W4+p3/p3,AIC,   3006.56
RespectConstitution,Freedoms,W4+p3/p3,BIC,   3146.74
RespectConstitution,Freedoms,W4+p3/p3,loglike,  -1480.11
RespectConstitution,Freedoms,W4+p4,betap,     -0.01
RespectConstitution,Freedoms,W4+p4,tstatp,     -0.77
RespectConstitution,Freedoms,W4+p4,AIC,  13964.67
RespectConstitution,Freedoms,W4+p4,BIC,  14417.22
RespectConstitution,Freedoms,W4+p4,loglike,  -6917.86
RespectConstitution,Freedoms,W4+p4,betaw,      3.77
RespectConstitution,Freedoms,W4+p4,tstatw,     11.52
RespectConstitution,Freedoms,W4+p4/W4,betaw,      3.75
RespectConstitution,Freedoms,W4+p4/W4,tstatw,     11.53
RespectConstitution,Freedoms,W4+p4/W4,AIC,  13973.44
RespectConstitution,Freedoms,W4+p4/W4,BIC,  14418.93
RespectConstitution,Freedoms,W4+p4/W4,loglike,  -6923.26
RespectConstitution,Freedoms,W4+p4/p4,betap,      0.01
RespectConstitution,Freedoms,W4+p4/p4,tstatp,      0.86
RespectConstitution,Freedoms,W4+p4/p4,AIC,  18549.97
RespectConstitution,Freedoms,W4+p4/p4,BIC,  18995.46
RespectConstitution,Freedoms,W4+p4/p4,loglike,  -9211.52
RespectConstitution,Freedoms,W4+p5,betap,     -0.02
RespectConstitution,Freedoms,W4+p5,tstatp,     -0.77
RespectConstitution,Freedoms,W4+p5,AIC,   1246.55
RespectConstitution,Freedoms,W4+p5,BIC,   1392.52
RespectConstitution,Freedoms,W4+p5,loglike,   -599.09
RespectConstitution,Freedoms,W4+p5,betaw,      4.95
RespectConstitution,Freedoms,W4+p5,tstatw,      7.29
RespectConstitution,Freedoms,W4+p5/W4,betaw,      4.96
RespectConstitution,Freedoms,W4+p5/W4,tstatw,      7.28
RespectConstitution,Freedoms,W4+p5/W4,AIC,   1248.52
RespectConstitution,Freedoms,W4+p5/W4,BIC,   1388.42
RespectConstitution,Freedoms,W4+p5/W4,loglike,   -601.09
RespectConstitution,Freedoms,W4+p5/p5,betap,     -0.02
RespectConstitution,Freedoms,W4+p5/p5,tstatp,     -0.97
RespectConstitution,Freedoms,W4+p5/p5,AIC,   2974.86
RespectConstitution,Freedoms,W4+p5/p5,BIC,   3114.76
RespectConstitution,Freedoms,W4+p5/p5,loglike,  -1464.26
RespectConstitution,Freedoms,W4+p6,betap,     -0.02
RespectConstitution,Freedoms,W4+p6,tstatp,     -0.71
RespectConstitution,Freedoms,W4+p6,AIC,   1247.15
RespectConstitution,Freedoms,W4+p6,BIC,   1393.12
RespectConstitution,Freedoms,W4+p6,loglike,   -599.39
RespectConstitution,Freedoms,W4+p6,betaw,      4.95
RespectConstitution,Freedoms,W4+p6,tstatw,      7.29
RespectConstitution,Freedoms,W4+p6/W4,betaw,      4.96
RespectConstitution,Freedoms,W4+p6/W4,tstatw,      7.28
RespectConstitution,Freedoms,W4+p6/W4,AIC,   1248.52
RespectConstitution,Freedoms,W4+p6/W4,BIC,   1388.42
RespectConstitution,Freedoms,W4+p6/W4,loglike,   -601.09
RespectConstitution,Freedoms,W4+p6/p6,betap,     -0.03
RespectConstitution,Freedoms,W4+p6/p6,tstatp,     -0.84
RespectConstitution,Freedoms,W4+p6/p6,AIC,   2976.13
