era,e_migdppcln,logpop,l_pwd_a,Elr,W4,e_peaveduc
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]",,"(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
3,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(4.015, 7.23]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(16.862, 21.069]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(16.862, 21.069]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(16.862, 21.069]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,"(1.841, 5.054]","(16.862, 21.069]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,,"(16.862, 21.069]","(7.333, 8.032]","(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,,"(16.862, 21.069]",,"(0.514, 0.775]","(0.706, 1.0]","(7.23, 13.3]"
4,,,,,"(0.706, 1.0]","(7.23, 13.3]"
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
3,,,,,"(-0.001, 0.312]",
3,,,,,"(-0.001, 0.312]",
3,,,,,"(-0.001, 0.312]",
3,,,,,"(-0.001, 0.312]",
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]",,,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,,"(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,,"(0.312, 0.492]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,,"(0.312, 0.492]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.982, 1.002]","(0.312, 0.492]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.982, 1.002]","(0.312, 0.492]","(1.494, 4.015]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.982, 1.002]","(0.312, 0.492]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(0.312, 0.492]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(0.312, 0.492]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(0.864, 1.841]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(1.841, 5.054]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(1.841, 5.054]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(1.841, 5.054]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(1.841, 5.054]","(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
3,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(4.015, 7.23]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,"(1.841, 5.054]","(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,,"(10.637, 14.669]","(2.645, 6.659]","(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,,"(10.637, 14.669]",,"(0.982, 1.002]","(-0.001, 0.312]","(7.23, 13.3]"
4,,,,,"(-0.001, 0.312]","(7.23, 13.3]"
3,"(0.864, 1.841]","(14.669, 15.782]",,,"(0.312, 0.492]","(7.23, 13.3]"
3,"(0.864, 1.841]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.864, 1.841]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.864, 1.841]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
3,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.415, 0.864]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(14.669, 15.782]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.492, 0.706]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,"(0.864, 1.841]","(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,,"(15.782, 16.862]","(7.333, 8.032]","(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,,"(15.782, 16.862]",,"(0.514, 0.775]","(0.312, 0.492]","(7.23, 13.3]"
4,,,,,"(0.312, 0.492]","(7.23, 13.3]"
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]",
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(-0.001, 0.312]","(0.009000000000000001, 1.494]"
2,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
2,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
2,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
2,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
2,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,,,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.312, 0.492]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]",,,,"(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(-1.253, 0.415]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(0.492, 0.706]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(10.637, 14.669]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(0.009000000000000001, 1.494]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(0.415, 0.864]","(14.669, 15.782]",,"(0.272, 0.514]","(-0.001, 0.312]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(1.494, 4.015]"
3,"(-1.253, 0.415]","(14.669, 15.782]",,"(0.272, 0.514]","(0.492, 0.706]","(4.015, 7.23]"
3,"(-1.253, 0.415]","(14.669, 15.782]","(6.659, 7.333]","(0.272, 0.514]","(0.492, 0.706]","(4.015, 7.23]"
4,"(-1.253, 0.415]","(14.669, 15.782]","(6.659, 7.333]","(0.272, 0.514]","(0.492, 0.706]","(4.015, 7.23]"
4,"(-1.253, 0.415]","(14.669, 15.782]","(6.659, 7.333]","(0.272, 0.514]","(0.492, 0.706]","(4.015, 7.23]"
4,"(-1.253, 0.415]","(14.669, 15.782]","(6.659, 7.333]","(0.272, 0.514]","(0.492, 0.706]","(4.015, 7.23]"
