WordNo,Meaning,Word,LangCode,LangName
48,hand,gaba,aar,AFAR
51,breast,angu,aar,AFAR
53,liver,tiro,aar,AFAR
54,drink,aXub,aar,AFAR
57,see,abul,aar,AFAR
58,hear,obiy,aar,AFAR
61,die,rab,aar,AFAR
66,come,EmEt,aar,AFAR
72,sun,aro,aar,AFAR
74,star,Xutuk,aar,AFAR
75,water,lE,aar,AFAR
77,stone,da,aar,AFAR
82,fire,gira,aar,AFAR
85,path,gita,aar,AFAR
86,mountain,XalE,aar,AFAR
92,night,bar,aar,AFAR
95,full,XXX,aar,AFAR
96,new,Xusba,aar,AFAR
100,name,migaXa,aar,AFAR
1,I,ana,hae,EASTERN_OROMO
2,you,at,hae,EASTERN_OROMO
3,we,nuhi,hae,EASTERN_OROMO
11,one,tEk,hae,EASTERN_OROMO
12,two,lEma,hae,EASTERN_OROMO
18,person,nama,hae,EASTERN_OROMO
19,fish,"k""urt""umi",hae,EASTERN_OROMO
21,dog,sare,hae,EASTERN_OROMO
22,louse,3nj~3re7,hae,EASTERN_OROMO
23,tree,muxa,hae,EASTERN_OROMO
25,leaf,bala,hae,EASTERN_OROMO
28,skin,goga,hae,EASTERN_OROMO
30,blood,Tiga,hae,EASTERN_OROMO
31,bone,lEfe,hae,EASTERN_OROMO
34,horn,gafa,hae,EASTERN_OROMO
39,ear,gura,hae,EASTERN_OROMO
40,eye,ija,hae,EASTERN_OROMO
41,nose,fu5an,hae,EASTERN_OROMO
43,tooth,3lke,hae,EASTERN_OROMO
44,tongue,arEba,hae,EASTERN_OROMO
47,knee,j3lb,hae,EASTERN_OROMO
48,hand,hark,hae,EASTERN_OROMO
51,breast,harma,hae,EASTERN_OROMO
53,liver,t3ru,hae,EASTERN_OROMO
54,drink,Tugi,hae,EASTERN_OROMO
57,see,lal,hae,EASTERN_OROMO
58,hear,Tagey,hae,EASTERN_OROMO
61,die,du7a,hae,EASTERN_OROMO
66,come,kotu,hae,EASTERN_OROMO
72,sun,adu,hae,EASTERN_OROMO
74,star,urji7,hae,EASTERN_OROMO
75,water,biSan,hae,EASTERN_OROMO
77,stone,TEga,hae,EASTERN_OROMO
82,fire,ib3d,hae,EASTERN_OROMO
85,path,kara,hae,EASTERN_OROMO
86,mountain,gara,hae,EASTERN_OROMO
92,night,halkan,hae,EASTERN_OROMO
95,full,XXX,hae,EASTERN_OROMO
96,new,harey,hae,EASTERN_OROMO
100,name,"mEk""a",hae,EASTERN_OROMO
1,I,ani,gaz,MECHA_OROMO
2,you,ati,gaz,MECHA_OROMO
3,we,nui,gaz,MECHA_OROMO
11,one,toko,gaz,MECHA_OROMO
12,two,lama,gaz,MECHA_OROMO
18,person,nam,gaz,MECHA_OROMO
19,fish,asa,gaz,MECHA_OROMO
21,dog,sare,gaz,MECHA_OROMO
22,louse,3nj~3ran,gaz,MECHA_OROMO
23,tree,zafi,gaz,MECHA_OROMO
25,leaf,bala,gaz,MECHA_OROMO
28,skin,goga,gaz,MECHA_OROMO
30,blood,Tig,gaz,MECHA_OROMO
31,bone,lafe,gaz,MECHA_OROMO
34,horn,gafa,gaz,MECHA_OROMO
39,ear,gura,gaz,MECHA_OROMO
40,eye,ija,gaz,MECHA_OROMO
41,nose,fu5an,gaz,MECHA_OROMO
43,tooth,ilkan,gaz,MECHA_OROMO
44,tongue,arEba,gaz,MECHA_OROMO
47,knee,j3lba,gaz,MECHA_OROMO
48,hand,ark,gaz,MECHA_OROMO
51,breast,arma,gaz,MECHA_OROMO
53,liver,t3ru,gaz,MECHA_OROMO
54,drink,Tugi,gaz,MECHA_OROMO
57,see,lali,gaz,MECHA_OROMO
58,hear,Tagey,gaz,MECHA_OROMO
61,die,du7i,gaz,MECHA_OROMO
66,come,kot,gaz,MECHA_OROMO
72,sun,adu,gaz,MECHA_OROMO
74,star,urji,gaz,MECHA_OROMO
75,water,biSan,gaz,MECHA_OROMO
77,stone,Taga,gaz,MECHA_OROMO
82,fire,ibida,gaz,MECHA_OROMO
85,path,dEnd~i,gaz,MECHA_OROMO
86,mountain,tulu,gaz,MECHA_OROMO
92,night,alkan,gaz,MECHA_OROMO
95,full,XXX,gaz,MECHA_OROMO
96,new,adisi,gaz,MECHA_OROMO
100,name,"mak""a",gaz,MECHA_OROMO
1,I,anu,ssy,SAHO
2,you,atu,ssy,SAHO
3,we,nanu,ssy,SAHO
11,one,inki,ssy,SAHO
12,two,lama,ssy,SAHO
18,person,insi,ssy,SAHO
19,fish,Xaza,ssy,SAHO
21,dog,karE,ssy,SAHO
22,louse,inqaX,ssy,SAHO
23,tree,haLa,ssy,SAHO
25,leaf,daLa,ssy,SAHO
28,skin,alo,ssy,SAHO
30,blood,bilo,ssy,SAHO
31,bone,lafa,ssy,SAHO
34,horn,gaSa,ssy,SAHO
39,ear,ati,ssy,SAHO
40,eye,inti,ssy,SAHO
41,nose,san,ssy,SAHO
43,tooth,iko,ssy,SAHO
44,tongue,anrab,ssy,SAHO
47,knee,gulub,ssy,SAHO
48,hand,gaba,ssy,SAHO
51,breast,angu,ssy,SAHO
53,liver,tirau,ssy,SAHO
54,drink,Xab,ssy,SAHO
57,see,bal,ssy,SAHO
58,hear,ab,ssy,SAHO
61,die,rab,ssy,SAHO
66,come,maw,ssy,SAHO
72,sun,aro,ssy,SAHO
74,star,Xotuk,ssy,SAHO
75,water,lay,ssy,SAHO
77,stone,day,ssy,SAHO
82,fire,gira,ssy,SAHO
85,path,araX,ssy,SAHO
86,mountain,koma,ssy,SAHO
92,night,bar,ssy,SAHO
95,full,XXX,ssy,SAHO
96,new,uXusub,ssy,SAHO
100,name,migaX,ssy,SAHO
1,I,aniga,som,SOMALI
2,you,adigu,som,SOMALI
3,we,innagu,som,SOMALI
11,one,mid,som,SOMALI
12,two,laba,som,SOMALI
18,person,qof,som,SOMALI
19,fish,kalun,som,SOMALI
21,dog,ey,som,SOMALI
22,louse,injir,som,SOMALI
23,tree,ged,som,SOMALI
25,leaf,Xalen,som,SOMALI
28,skin,XXX,som,SOMALI
30,blood,Tig,som,SOMALI
31,bone,laf,som,SOMALI
34,horn,ges,som,SOMALI
39,ear,Teg,som,SOMALI
40,eye,il,som,SOMALI
41,nose,san,som,SOMALI
43,tooth,ilig,som,SOMALI
44,tongue,Xarab,som,SOMALI
47,knee,jilib,som,SOMALI
48,hand,gaXan,som,SOMALI
51,breast,lab,som,SOMALI
53,liver,ber,som,SOMALI
54,drink,ab,som,SOMALI
57,see,arag,som,SOMALI
58,hear,maqal,som,SOMALI
61,die,Timo,som,SOMALI
66,come,iman,som,SOMALI
72,sun,qaraX,som,SOMALI
74,star,Xidig,som,SOMALI
75,water,biyo,som,SOMALI
77,stone,TagaX,som,SOMALI
82,fire,dab,som,SOMALI
85,path,wado,som,SOMALI
86,mountain,bur,som,SOMALI
92,night,haben,som,SOMALI
95,full,buXsan,som,SOMALI
96,new,Xusub,som,SOMALI
100,name,magaXa,som,SOMALI
1,I,ana,aii,AMEDYA_ARAMAIC
2,you,ahi,aii,AMEDYA_ARAMAIC
3,we,ax3ni,aii,AMEDYA_ARAMAIC
11,one,xa,aii,AMEDYA_ARAMAIC
12,two,th~re,aii,AMEDYA_ARAMAIC
18,person,%Xinsan,aii,AMEDYA_ARAMAIC
19,fish,nuni8a,aii,AMEDYA_ARAMAIC
21,dog,kh~alba,aii,AMEDYA_ARAMAIC
22,louse,qalma,aii,AMEDYA_ARAMAIC
23,tree,%dara,aii,AMEDYA_ARAMAIC
25,leaf,tX~arph~a,aii,AMEDYA_ARAMAIC
28,skin,XXX,aii,AMEDYA_ARAMAIC
30,blood,d3ma,aii,AMEDYA_ARAMAIC
31,bone,garma,aii,AMEDYA_ARAMAIC
34,horn,qana,aii,AMEDYA_ARAMAIC
39,ear,na8a,aii,AMEDYA_ARAMAIC
40,eye,ena,aii,AMEDYA_ARAMAIC
41,nose,naxira,aii,AMEDYA_ARAMAIC
43,tooth,kh~akh~a,aii,AMEDYA_ARAMAIC
44,tongue,liSana,aii,AMEDYA_ARAMAIC
47,knee,b3rkh~a,aii,AMEDYA_ARAMAIC
48,hand,ida,aii,AMEDYA_ARAMAIC
51,breast,XXX,aii,AMEDYA_ARAMAIC
53,liver,kh~oda,aii,AMEDYA_ARAMAIC
54,drink,Sath~3y,aii,AMEDYA_ARAMAIC
57,see,xaz3y,aii,AMEDYA_ARAMAIC
58,hear,Sam37,aii,AMEDYA_ARAMAIC
61,die,may38,aii,AMEDYA_ARAMAIC
66,come,38ya,aii,AMEDYA_ARAMAIC
72,sun,S3mSa,aii,AMEDYA_ARAMAIC
74,star,kh~oxu8a,aii,AMEDYA_ARAMAIC
75,water,mX~aye,aii,AMEDYA_ARAMAIC
77,stone,kh~eph~a,aii,AMEDYA_ARAMAIC
82,fire,nura,aii,AMEDYA_ARAMAIC
85,path,urX~xa,aii,AMEDYA_ARAMAIC
86,mountain,tX~ura,aii,AMEDYA_ARAMAIC
92,night,lele,aii,AMEDYA_ARAMAIC
95,full,XXX,aii,AMEDYA_ARAMAIC
96,new,xa8a,aii,AMEDYA_ARAMAIC
100,name,S3ma,aii,AMEDYA_ARAMAIC
1,I,3ne,amh,AMHARIC
2,you,ant~3,amh,AMHARIC
3,we,a5a,amh,AMHARIC
11,one,and~,amh,AMHARIC
12,two,hul3t,amh,AMHARIC
18,person,s3w,amh,AMHARIC
19,fish,asa,amh,AMHARIC
21,dog,w3Sa,amh,AMHARIC
22,louse,"k""3mal",amh,AMHARIC
23,tree,zaf,amh,AMHARIC
25,leaf,"k""3t""3l",amh,AMHARIC
28,skin,"k""oda",amh,AMHARIC
30,blood,d3m,amh,AMHARIC
31,bone,"at""3nt",amh,AMHARIC
34,horn,"k""3nd~",amh,AMHARIC
39,ear,joro,amh,AMHARIC
40,eye,ayn,amh,AMHARIC
41,nose,"af3nC""a",amh,AMHARIC
43,tooth,"t""3rs",amh,AMHARIC
44,tongue,m3las,amh,AMHARIC
47,knee,gulb3t,amh,AMHARIC
48,hand,3j,amh,AMHARIC
51,breast,"t""ut",amh,AMHARIC
53,liver,gub3t,amh,AMHARIC
54,drink,"t""3t""a",amh,AMHARIC
57,see,ay3,amh,AMHARIC
58,hear,s3ma,amh,AMHARIC
61,die,mot3,amh,AMHARIC
66,come,"m3t""a",amh,AMHARIC
72,sun,"s""3hay",amh,AMHARIC
74,star,kok3b,amh,AMHARIC
75,water,w3ha,amh,AMHARIC
77,stone,d3ng~iya,amh,AMHARIC
82,fire,3sat,amh,AMHARIC
85,path,m3ng~3d,amh,AMHARIC
86,mountain,t3rara,amh,AMHARIC
92,night,lelit,amh,AMHARIC
95,full,mulu,amh,AMHARIC
96,new,adis,amh,AMHARIC
100,name,s3m,amh,AMHARIC
1,I,ana,afb,ARABIC_GULF_SPOKEN
2,you,inta,afb,ARABIC_GULF_SPOKEN
3,we,ihna,afb,ARABIC_GULF_SPOKEN
11,one,wahid,afb,ARABIC_GULF_SPOKEN
12,two,i8nen,afb,ARABIC_GULF_SPOKEN
18,person,nafar,afb,ARABIC_GULF_SPOKEN
19,fish,simaC,afb,ARABIC_GULF_SPOKEN
21,dog,Calb,afb,ARABIC_GULF_SPOKEN
22,louse,gamla,afb,ARABIC_GULF_SPOKEN
23,tree,Sijara,afb,ARABIC_GULF_SPOKEN
25,leaf,wriga,afb,ARABIC_GULF_SPOKEN
28,skin,jild,afb,ARABIC_GULF_SPOKEN
30,blood,dam,afb,ARABIC_GULF_SPOKEN
31,bone,xa8im,afb,ARABIC_GULF_SPOKEN
34,horn,garn,afb,ARABIC_GULF_SPOKEN
39,ear,idhin,afb,ARABIC_GULF_SPOKEN
40,eye,xen,afb,ARABIC_GULF_SPOKEN
41,nose,xaSim,afb,ARABIC_GULF_SPOKEN
43,tooth,sin,afb,ARABIC_GULF_SPOKEN
44,tongue,lisan,afb,ARABIC_GULF_SPOKEN
47,knee,rikba,afb,ARABIC_GULF_SPOKEN
48,hand,yad,afb,ARABIC_GULF_SPOKEN
51,breast,sadir,afb,ARABIC_GULF_SPOKEN
53,liver,Cibd,afb,ARABIC_GULF_SPOKEN
54,drink,Sarab,afb,ARABIC_GULF_SPOKEN
57,see,Saf,afb,ARABIC_GULF_SPOKEN
58,hear,simax,afb,ARABIC_GULF_SPOKEN
61,die,mat,afb,ARABIC_GULF_SPOKEN
66,come,ja,afb,ARABIC_GULF_SPOKEN
72,sun,Sams,afb,ARABIC_GULF_SPOKEN
74,star,najma,afb,ARABIC_GULF_SPOKEN
75,water,may,afb,ARABIC_GULF_SPOKEN
77,stone,hajar,afb,ARABIC_GULF_SPOKEN
82,fire,nar,afb,ARABIC_GULF_SPOKEN
85,path,tarig,afb,ARABIC_GULF_SPOKEN
86,mountain,jibal,afb,ARABIC_GULF_SPOKEN
92,night,lel,afb,ARABIC_GULF_SPOKEN
95,full,matrus,afb,ARABIC_GULF_SPOKEN
96,new,jadid,afb,ARABIC_GULF_SPOKEN
100,name,isim,afb,ARABIC_GULF_SPOKEN
1,I,ana,ayl,ARABIC_LIBYAN_SPOKEN
2,you,inta,ayl,ARABIC_LIBYAN_SPOKEN
3,we,nihna,ayl,ARABIC_LIBYAN_SPOKEN
11,one,wohxad,ayl,ARABIC_LIBYAN_SPOKEN
12,two,i8nen,ayl,ARABIC_LIBYAN_SPOKEN
18,person,XXX,ayl,ARABIC_LIBYAN_SPOKEN
19,fish,hxut,ayl,ARABIC_LIBYAN_SPOKEN
21,dog,kalib,ayl,ARABIC_LIBYAN_SPOKEN
22,louse,XXX,ayl,ARABIC_LIBYAN_SPOKEN
23,tree,SuZor,ayl,ARABIC_LIBYAN_SPOKEN
25,leaf,urugo,ayl,ARABIC_LIBYAN_SPOKEN
28,skin,Zilid,ayl,ARABIC_LIBYAN_SPOKEN
30,blood,dam,ayl,ARABIC_LIBYAN_SPOKEN
31,bone,Xodxum,ayl,ARABIC_LIBYAN_SPOKEN
34,horn,gorun,ayl,ARABIC_LIBYAN_SPOKEN
39,ear,wi8in,ayl,ARABIC_LIBYAN_SPOKEN
40,eye,Xayn,ayl,ARABIC_LIBYAN_SPOKEN
41,nose,xoSim,ayl,ARABIC_LIBYAN_SPOKEN
43,tooth,sinn,ayl,ARABIC_LIBYAN_SPOKEN
44,tongue,ilsan,ayl,ARABIC_LIBYAN_SPOKEN
47,knee,rukbo,ayl,ARABIC_LIBYAN_SPOKEN
48,hand,yad,ayl,ARABIC_LIBYAN_SPOKEN
51,breast,XXX,ayl,ARABIC_LIBYAN_SPOKEN
53,liver,kabda,ayl,ARABIC_LIBYAN_SPOKEN
54,drink,iSrib,ayl,ARABIC_LIBYAN_SPOKEN
57,see,Sap,ayl,ARABIC_LIBYAN_SPOKEN
58,hear,ismiX,ayl,ARABIC_LIBYAN_SPOKEN
61,die,mat,ayl,ARABIC_LIBYAN_SPOKEN
66,come,Za,ayl,ARABIC_LIBYAN_SPOKEN
72,sun,Samis,ayl,ARABIC_LIBYAN_SPOKEN
74,star,najma,ayl,ARABIC_LIBYAN_SPOKEN
75,water,XXX,ayl,ARABIC_LIBYAN_SPOKEN
77,stone,XXX,ayl,ARABIC_LIBYAN_SPOKEN
82,fire,nor,ayl,ARABIC_LIBYAN_SPOKEN
85,path,zanga,ayl,ARABIC_LIBYAN_SPOKEN
86,mountain,Zibal,ayl,ARABIC_LIBYAN_SPOKEN
92,night,XXX,ayl,ARABIC_LIBYAN_SPOKEN
95,full,XXX,ayl,ARABIC_LIBYAN_SPOKEN
96,new,jidid,ayl,ARABIC_LIBYAN_SPOKEN
100,name,isim,ayl,ARABIC_LIBYAN_SPOKEN
1,I,ani,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
2,you,int,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
3,we,neXni,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
11,one,w3Xad,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
12,two,tneyn,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
18,person,insen,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
19,fish,nun,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
21,dog,kal3b,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
22,louse,amol,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
23,tree,SaZar,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
25,leaf,wara7a,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
28,skin,Zild,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
30,blood,dam,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
31,bone,XazX~am,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
34,horn,aran,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
39,ear,3d3n,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
40,eye,Xayn,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
41,nose,m3nXar,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
43,tooth,s3n,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
44,tongue,lsen,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
47,knee,rikbi,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
48,hand,3d,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
51,breast,sidr,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
53,liver,k3bdi,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
54,drink,S3r3b,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
57,see,Sef,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
58,hear,s3m3Xa,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
61,die,m3t,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
66,come,3Za,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
72,sun,Sam3s,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
74,star,niZmi,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
75,water,may,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
77,stone,XaZar,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
82,fire,nar,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
85,path,darab,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
86,mountain,Zabel,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
92,night,layl,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
95,full,m3lin,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
96,new,Zdid,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
100,name,3s3m,apc,ARABIC_NORTH_LEVANTINE_SPOKEN
1,I,ana,apd,ARABIC_SUDANESE_SPOKEN
2,you,itt,apd,ARABIC_SUDANESE_SPOKEN
3,we,niXna,apd,ARABIC_SUDANESE_SPOKEN
11,one,waXid,apd,ARABIC_SUDANESE_SPOKEN
12,two,itnen,apd,ARABIC_SUDANESE_SPOKEN
18,person,XXX,apd,ARABIC_SUDANESE_SPOKEN
19,fish,8amak,apd,ARABIC_SUDANESE_SPOKEN
21,dog,kalb,apd,ARABIC_SUDANESE_SPOKEN
22,louse,XXX,apd,ARABIC_SUDANESE_SPOKEN
23,tree,Sadara,apd,ARABIC_SUDANESE_SPOKEN
25,leaf,XXX,apd,ARABIC_SUDANESE_SPOKEN
28,skin,8alax,apd,ARABIC_SUDANESE_SPOKEN
30,blood,XXX,apd,ARABIC_SUDANESE_SPOKEN
31,bone,XadX~um,apd,ARABIC_SUDANESE_SPOKEN
34,horn,garn,apd,ARABIC_SUDANESE_SPOKEN
39,ear,adX~an,apd,ARABIC_SUDANESE_SPOKEN
40,eye,Xen,apd,ARABIC_SUDANESE_SPOKEN
41,nose,naxara,apd,ARABIC_SUDANESE_SPOKEN
43,tooth,8inn,apd,ARABIC_SUDANESE_SPOKEN
44,tongue,li8an,apd,ARABIC_SUDANESE_SPOKEN
47,knee,rukba,apd,ARABIC_SUDANESE_SPOKEN
48,hand,id,apd,ARABIC_SUDANESE_SPOKEN
51,breast,8adur,apd,ARABIC_SUDANESE_SPOKEN
53,liver,kabda,apd,ARABIC_SUDANESE_SPOKEN
54,drink,Sirib,apd,ARABIC_SUDANESE_SPOKEN
57,see,Saf,apd,ARABIC_SUDANESE_SPOKEN
58,hear,8imiX,apd,ARABIC_SUDANESE_SPOKEN
61,die,XXX,apd,ARABIC_SUDANESE_SPOKEN
66,come,Ta,apd,ARABIC_SUDANESE_SPOKEN
72,sun,SamiS,apd,ARABIC_SUDANESE_SPOKEN
74,star,xera8an,apd,ARABIC_SUDANESE_SPOKEN
75,water,ma7,apd,ARABIC_SUDANESE_SPOKEN
77,stone,Xajar,apd,ARABIC_SUDANESE_SPOKEN
82,fire,nar,apd,ARABIC_SUDANESE_SPOKEN
85,path,XXX,apd,ARABIC_SUDANESE_SPOKEN
86,mountain,Tabal,apd,ARABIC_SUDANESE_SPOKEN
92,night,ma8a,apd,ARABIC_SUDANESE_SPOKEN
95,full,tyatt~,apd,ARABIC_SUDANESE_SPOKEN
96,new,XXX,apd,ARABIC_SUDANESE_SPOKEN
100,name,i8im,apd,ARABIC_SUDANESE_SPOKEN
1,I,ana,abv,BAHRAIN_ARABIC
2,you,inta,abv,BAHRAIN_ARABIC
3,we,ihna,abv,BAHRAIN_ARABIC
11,one,wahid,abv,BAHRAIN_ARABIC
12,two,tnen,abv,BAHRAIN_ARABIC
18,person,XXX,abv,BAHRAIN_ARABIC
19,fish,smuC,abv,BAHRAIN_ARABIC
21,dog,Clab,abv,BAHRAIN_ARABIC
22,louse,XXX,abv,BAHRAIN_ARABIC
23,tree,XXX,abv,BAHRAIN_ARABIC
25,leaf,XXX,abv,BAHRAIN_ARABIC
28,skin,XXX,abv,BAHRAIN_ARABIC
30,blood,XXX,abv,BAHRAIN_ARABIC
31,bone,XXX,abv,BAHRAIN_ARABIC
34,horn,XXX,abv,BAHRAIN_ARABIC
39,ear,adayin,abv,BAHRAIN_ARABIC
40,eye,XXX,abv,BAHRAIN_ARABIC
41,nose,XXX,abv,BAHRAIN_ARABIC
43,tooth,XXX,abv,BAHRAIN_ARABIC
44,tongue,XXX,abv,BAHRAIN_ARABIC
47,knee,rkab,abv,BAHRAIN_ARABIC
48,hand,id,abv,BAHRAIN_ARABIC
51,breast,XXX,abv,BAHRAIN_ARABIC
53,liver,Cibd,abv,BAHRAIN_ARABIC
54,drink,Srb,abv,BAHRAIN_ARABIC
57,see,XXX,abv,BAHRAIN_ARABIC
58,hear,ysm,abv,BAHRAIN_ARABIC
61,die,XXX,abv,BAHRAIN_ARABIC
66,come,ya,abv,BAHRAIN_ARABIC
72,sun,Sams,abv,BAHRAIN_ARABIC
74,star,XXX,abv,BAHRAIN_ARABIC
75,water,may,abv,BAHRAIN_ARABIC
77,stone,XXX,abv,BAHRAIN_ARABIC
82,fire,daw,abv,BAHRAIN_ARABIC
85,path,XXX,abv,BAHRAIN_ARABIC
86,mountain,XXX,abv,BAHRAIN_ARABIC
92,night,XXX,abv,BAHRAIN_ARABIC
95,full,XXX,abv,BAHRAIN_ARABIC
96,new,jarrah,abv,BAHRAIN_ARABIC
100,name,isim,abv,BAHRAIN_ARABIC
1,I,ana,arz,CAIRO_ARABIC
2,you,inta,arz,CAIRO_ARABIC
3,we,iXna,arz,CAIRO_ARABIC
11,one,waXid,arz,CAIRO_ARABIC
12,two,itneen,arz,CAIRO_ARABIC
18,person,SaxsX~,arz,CAIRO_ARABIC
19,fish,samak,arz,CAIRO_ARABIC
21,dog,kalb,arz,CAIRO_ARABIC
22,louse,7amla,arz,CAIRO_ARABIC
23,tree,Sagara,arz,CAIRO_ARABIC
25,leaf,war7a,arz,CAIRO_ARABIC
28,skin,gild,arz,CAIRO_ARABIC
30,blood,damm,arz,CAIRO_ARABIC
31,bone,Xadma,arz,CAIRO_ARABIC
34,horn,7arn,arz,CAIRO_ARABIC
39,ear,widn,arz,CAIRO_ARABIC
40,eye,Xen,arz,CAIRO_ARABIC
41,nose,manaxiir,arz,CAIRO_ARABIC
43,tooth,sinn,arz,CAIRO_ARABIC
44,tongue,lisan,arz,CAIRO_ARABIC
47,knee,rukba,arz,CAIRO_ARABIC
48,hand,id,arz,CAIRO_ARABIC
51,breast,nahd,arz,CAIRO_ARABIC
53,liver,kibda,arz,CAIRO_ARABIC
54,drink,Sirib,arz,CAIRO_ARABIC
57,see,Saf,arz,CAIRO_ARABIC
58,hear,simiX,arz,CAIRO_ARABIC
61,die,mat,arz,CAIRO_ARABIC
66,come,ga,arz,CAIRO_ARABIC
72,sun,Sams,arz,CAIRO_ARABIC
74,star,nigma,arz,CAIRO_ARABIC
75,water,mayya,arz,CAIRO_ARABIC
77,stone,XagarX~a,arz,CAIRO_ARABIC
82,fire,nar,arz,CAIRO_ARABIC
85,path,tX~ari7,arz,CAIRO_ARABIC
86,mountain,gabal,arz,CAIRO_ARABIC
92,night,lela,arz,CAIRO_ARABIC
95,full,malyan,arz,CAIRO_ARABIC
96,new,gidid,arz,CAIRO_ARABIC
100,name,ism,arz,CAIRO_ARABIC
1,I,ana,arq,DELLYS
2,you,nta,arq,DELLYS
3,we,Xna,arq,DELLYS
11,one,waX3d,arq,DELLYS
12,two,zuj,arq,DELLYS
18,person,bnad3m,arq,DELLYS
19,fish,Xuta,arq,DELLYS
21,dog,k3lb,arq,DELLYS
22,louse,q3mla,arq,DELLYS
23,tree,S3jra,arq,DELLYS
25,leaf,w3rqa,arq,DELLYS
28,skin,j3ld,arq,DELLYS
30,blood,d3mm,arq,DELLYS
31,bone,X38ma,arq,DELLYS
34,horn,g3rn,arq,DELLYS
39,ear,w83n,arq,DELLYS
40,eye,Xin,arq,DELLYS
41,nose,nif,arq,DELLYS
43,tooth,s3nn,arq,DELLYS
44,tongue,lsan,arq,DELLYS
47,knee,XXX,arq,DELLYS
48,hand,y3dd,arq,DELLYS
51,breast,XXX,arq,DELLYS
53,liver,k3bda,arq,DELLYS
54,drink,Sr3b,arq,DELLYS
57,see,Suf,arq,DELLYS
58,hear,sm3X,arq,DELLYS
61,die,mut,arq,DELLYS
66,come,yi,arq,DELLYS
72,sun,S3ms,arq,DELLYS
74,star,n3jma,arq,DELLYS
75,water,ma,arq,DELLYS
77,stone,X3jra,arq,DELLYS
82,fire,nar,arq,DELLYS
85,path,triq,arq,DELLYS
86,mountain,jb3l,arq,DELLYS
92,night,lil,arq,DELLYS
95,full,mX3mm3r,arq,DELLYS
96,new,jdid,arq,DELLYS
100,name,as3m,arq,DELLYS
1,I,En,har,HARARI
2,you,XXX,har,HARARI
3,we,innET,har,HARARI
11,one,EXEd,har,HARARI
12,two,ko7ot,har,HARARI
18,person,usu7,har,HARARI
19,fish,tulEm,har,HARARI
21,dog,boTi,har,HARARI
22,louse,"k""umEi",har,HARARI
23,tree,lEfu,har,HARARI
25,leaf,"k""ot""i",har,HARARI
28,skin,gogE,har,HARARI
30,blood,dEm,har,HARARI
31,bone,"at""",har,HARARI
34,horn,"k""Er",har,HARARI
39,ear,uzon,har,HARARI
40,eye,in,har,HARARI
41,nose,uf,har,HARARI
43,tooth,XXX,har,HARARI
44,tongue,ErrEt,har,HARARI
47,knee,gilib,har,HARARI
48,hand,iji,har,HARARI
51,breast,"t""o7t""",har,HARARI
53,liver,kud,har,HARARI
54,drink,SETE,har,HARARI
57,see,XXX,har,HARARI
58,hear,XXX,har,HARARI
61,die,XXX,har,HARARI
66,come,dijE,har,HARARI
72,sun,irr,har,HARARI
74,star,"t""un",har,HARARI
75,water,mii,har,HARARI
77,stone,on,har,HARARI
82,fire,isEt,har,HARARI
85,path,XXX,har,HARARI
86,mountain,sEri,har,HARARI
92,night,orti,har,HARARI
95,full,XXX,har,HARARI
96,new,XEjis,har,HARARI
100,name,sum,har,HARARI
1,I,XXX,mey,HASSANIYA
