year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2000,BMU,60,Bermuda,32.30014801,-64.78458405,65017,840.3,77.4,1152.3,1028.7,1100.2,196.4,284.8,312.5,351.8,367.4,423.5,431.3,456.1,523.6,542.9,564.8,589.5,604.9,620.8,631,659.1,673.4,683.3,693.4,710.2,720.4,741.9,746.4,758.4,781.7,787.5,795.7,806.2,822.8,839.8,894.4,894.6,897.3,908.3,927.1,946.1,965.7,986.6,1017.8,1037.2,1037.2,1039.2,1042.4,1042.8,1072,1077.2,1077.3,1086.1,1096.6,1100.2,1117.6,1122.2,1137,1163.3,1163.3,1177.3,1189.4,1207.8,1228.4,1290.5,1290.5,1295.8,1325.5,1346.1,1368.9,1378.1,1378.1,1414.8,1415.1,1415.1,1427.5,1430,1431.3,1460.1,1460.1,1484.3,1484.3,1537.1,1554.4,1554.4,1604.5,1604.5,1650.7,1650.7,1682.3,1682.3,1812.4,1812.4,1866,1866,1879.1,1894.3,1894.3,1915.4,1915.4,2065.4,2065.4,2065.4,2380.4,2380.4
2000,BTN,64,Bhutan,27.20726585,90.2390976,591013,14.8,40055.2,149.3,50.2,47.4,1.3,2.1,2.8,3.4,4.1,4.7,5.4,6,6.7,7.3,7.9,8.5,9.1,9.7,10.3,11,11.7,12.5,13.2,14,14.8,15.7,16.7,17.7,18.6,19.5,20.5,21.5,22.5,23.5,24.5,25.4,26.5,27.5,28.5,29.6,30.6,31.8,33,34.2,35.3,36.6,37.8,39.1,40.4,41.6,43,44.6,45.9,47.4,49.1,50.8,52.5,54.1,56,58.2,60.3,62.7,65.1,67.9,70.7,73.2,76.2,80,83.6,87.6,91.1,95.4,100,104.9,108.7,113.5,119.8,127.3,133.9,140.3,148.6,158.9,171.6,188.4,208.3,227.7,246.3,263.3,286.4,311.3,338.4,374.8,388.2,411.4,432.3,489.1,603.3,681.8,832.3,932.7,1028.6,1127.6,1243.9,1376.2
2000,BOL,68,Bolivia,-17.541,-65.7633,8418270,7.8,1080382.1,1011.1,150,208.7,0.4,0.8,1.2,1.6,2.1,2.6,3.1,3.7,4.2,4.8,5.4,6,6.6,7.3,7.9,8.6,9.3,10,10.7,11.5,12.2,13,13.9,14.7,15.7,16.8,18,19.3,20.7,22.4,24.3,26.4,28.8,31.6,34.7,38.5,42.6,47.3,53,58.8,65.6,74,83.6,95.4,109.1,124.2,142.5,161.1,185.3,208.7,234.9,265.1,299.4,337.5,377.7,424.4,463.7,514.3,563.7,621.6,677.8,730.6,789.3,861.2,951.3,1047.1,1138.3,1223.6,1325.6,1424.8,1523.7,1655.2,1803.4,2018.7,2180.6,2291.9,2349.2,2386.4,2452.1,2531.2,2590.6,2646.2,2703.9,2772.6,2841.4,2899.7,3037.1,3122.3,3183.1,3252,3308.2,3356.7,3421.5,3498,3574,3676.8,3771.7,3886.4,4042.4,4437
2000,BIH,70,Bosnia and Herzegovina,44.34263229,17.89735985,3751176,73.7,50901.8,574,208.1,189,6.3,9.1,11.8,15,18.5,22.5,26.7,31.1,35.8,40.2,44.5,48.3,52.1,56,59.7,63.2,66.6,69.9,73.2,76.7,80,82.9,85.8,88.9,91.8,95,98.1,101.3,104.5,107.3,110.4,113.7,117.2,120.4,123.7,127.1,130.6,134.3,137.6,141.6,145.8,150.2,154.4,158.9,163.3,167.8,173,178.2,183.4,189,194.6,200.3,207,213.9,220.6,227.8,235.8,244.3,252.7,261.9,271.3,282.4,294.1,306.4,318.8,331.2,346.5,362.2,380.8,397.3,416,437.9,460.4,482,504.7,528.6,548.2,574.3,606.5,640,676.9,712.9,756.8,803.8,855.3,915.3,976.9,1059.2,1133.5,1224.6,1338.9,1524.4,1704.1,2339.9,2972.6,3388.5,3751.1,4317.2,6881,9346.4
2000,BWA,72,Botswana,-22.95798874,25.80441284,1643333,2.8,579520.4,214,26.9,22.4,0.3,0.4,0.4,0.5,0.6,0.8,0.9,0.9,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.8,3,3.3,3.6,3.9,4.3,4.7,5.1,5.6,6,6.5,6.9,7.4,7.9,8.4,8.9,9.4,10,10.6,11.2,11.9,12.6,13.3,14.1,15,16,17.1,18.3,19.6,21,22.4,24,25.7,27.7,30,32.8,35.8,39,42.4,46,49.8,54,58.3,63.1,68.5,75.9,84.2,92.5,102.4,113.7,126,137.8,150.5,168.6,186,204.9,228.1,247.4,276.4,304,336.7,375.1,425.9,464.3,497.6,530.6,556.9,594.7,625.5,644.4,671.2,728.1,829.1,946.1,1062.6,1194.4,1314.1,1401.9,1507.5,1953.2,2627.5
2000,BLZ,84,Belize,17.44046211,-88.56573486,247310,11.2,22128.6,109.7,27,18.8,1.6,1.9,2.2,2.5,3,3.5,4.1,4.6,4.9,5.2,5.5,5.8,6,6.2,6.4,6.7,6.9,7.1,7.3,7.5,7.8,8,8.3,8.5,8.8,9,9.2,9.5,9.7,10,10.3,10.6,11,11.4,11.7,12.1,12.5,12.8,13.2,13.6,14,14.4,14.7,15.2,15.6,16.1,16.8,17.5,18.2,18.8,19.6,20.4,21.4,22.4,23.5,24.8,26.2,27.6,29,30.3,31.8,33.3,35.1,36.8,38.7,40.8,43,44.8,47.4,50.1,52.7,56,60.3,65,69.9,74.9,82.3,89.4,97.7,106.7,118,131.4,139.4,149,166.6,182.5,197.6,211,228.9,253.6,297.5,350.8,393.1,523.7,747.4,894.4,1079.8,1156.4,1212.1,1311
2000,SLB,90,Solomon Islands,-9.001302719,160.0782623,412665,14.2,29124.9,499.1,91,84,1,1.6,2.2,2.9,3.5,4.2,5,5.8,6.7,7.6,8.6,9.6,10.6,11.7,12.8,13.8,14.9,16,17.1,18.3,19.6,21,22.2,23.4,24.9,26.4,28,29.5,30.9,32.6,34.4,36.1,37.7,39.5,41.5,43.6,45.4,47.5,49.8,52.4,55.6,58.4,61.4,64.1,66.7,69.8,72.7,76.2,79.5,84,87.8,91.9,95.5,99.7,103.2,107.8,114,118.4,124.4,129.5,135.8,143.6,151.3,160.2,169,178.3,186.3,198.5,209.1,223.2,237.8,256,270.2,290.7,307.9,323.3,349.7,395.8,451.6,487.2,532.8,584.6,634.2,745,930.2,1002.2,1319,1418.2,1624.7,1868.2,2220.5,2427.9,2592.7,2645.6,2858.8,3465.7,3647,4275.1,5376,5376
2000,VGB,92,British Virgin Islands,18.43451309,-64.59107971,20313,107.4,189.1,264.6,221.6,270.7,6.6,13.5,24.9,43.6,61.8,79,86,91.6,97.8,109,115.2,117.6,119.1,129.9,135.9,141,145,146.8,154.9,164.7,165.2,167.9,170.1,180.8,180.9,186.6,189.4,191.1,195.3,197.2,200.4,203.5,205.7,206.9,208.9,211.8,216.2,235,240.2,240.6,243.2,244.6,245.1,247.1,247.6,259.7,259.8,261,267.7,270.7,270.7,272.7,274.1,285.4,287.6,288.6,289,289,291.7,300.2,310.1,310.1,310.8,318.5,318.5,325.2,325.2,327.5,334.2,334.5,334.5,341.9,359.6,360.7,361.2,374.2,374.2,374.5,391.5,391.5,395.9,395.9,398.8,402.4,404,404,404.2,404.5,406.7,416.7,416.7,425.4,426,426,426.6,426.6,459.8,459.8,473.4,473.4
2000,BRN,96,Brunei,4.840297222,114.7933884,333165,58.1,5737.1,711.7,415.7,526.2,7.3,16.6,26.9,39.5,49.7,58.3,70.2,80.5,89.9,98,107.7,114.3,123.9,133.6,142.4,152.5,161.3,173.2,185.5,195.2,205.9,215.8,223.8,234.5,241.4,245.7,260.5,267.8,284.6,290.7,300.5,307.6,319.1,326.7,344,356.8,366.4,371,377.7,394.9,403.3,417.4,431.6,444.4,455.4,461.1,482.3,492.8,512,526.2,543.8,552,558.8,567.7,581.3,586.7,606.1,621.9,628.9,642.9,660,675.2,688.1,690.8,709.6,720.9,733.1,744.7,759.6,786.5,801.7,815.5,833.9,853.5,865.2,878.8,917.7,928.9,960.8,982,989.7,1010.2,1040.1,1073.5,1091.3,1113.1,1157.9,1183.4,1279,1397,1459.2,1540.7,1639,1764.4,1829.4,1968.8,2313.5,3152.4,6307.2,6307.2
2000,BGR,100,Bulgaria,42.76089096,25.06700897,7997950,71.5,111827.6,709.6,241.6,234.2,7.2,9.4,11.5,13.6,16,18.4,20.8,23.3,25.8,28.3,30.9,33.5,36.2,38.9,41.7,44.6,47.4,50.4,53.3,56.3,59.6,62.9,66.3,69.6,73.2,76.8,80.6,84.6,88.8,93.2,97.6,102,106.8,111.9,117.1,122.2,127.8,133.9,140,146.2,152.8,159.9,167.3,175.3,183.4,192.4,201.6,211.6,222.8,234.2,246.8,260,274,288.7,302.8,318.6,335.8,352.8,372,393.8,416.5,440.6,465.5,494,524.5,557,591.5,625.3,660.1,700.8,742.1,789.9,832,883.2,934.3,989.4,1054.9,1106.7,1165,1252.3,1345,1424.6,1501.6,1575.1,1650.1,1720.1,1788.4,1842.9,1910.3,1960.6,2022.8,2110.4,2185,2277.2,2542.4,2883.4,4260.6,4774.4,5231.9,5844.6
2000,MMR,104,Myanmar,19.52070236,96.01300049,46719698,69.5,671963.6,1994.1,386.8,337.8,5.2,8.1,11,13.9,17.3,20.8,24.4,28.3,32.2,36,39.6,43.2,46.8,50.6,54.4,58.2,62,65.9,69.8,73.8,77.9,82,86.1,90.5,94.9,99.3,103.8,108.8,114.3,120,126.1,132.6,139.4,146.7,154.2,162,170.7,180,189.8,200,210.6,221.8,234.2,247,260.5,274.3,288.9,305,321.4,337.8,356.2,375.3,397.1,419.9,443.9,467.8,495.8,524.5,555.8,589,624.4,660.1,700.1,739.5,785.4,832.3,882.5,934.4,991.6,1051.8,1123,1207,1290,1383.6,1498.7,1613.9,1763.3,1949.1,2186.7,2399.6,2729.5,3133.7,3513.9,3882.8,4301.5,4713.6,5113.3,5551.4,6093.9,6614.7,7169.4,7914.9,8808.5,9687.7,10859.6,12133.9,13668.9,16257,18776.5,28797.3
2000,BDI,108,Burundi,-3.247412443,29.8303566,6378871,252.5,25266,674.6,327.4,305.5,74.1,85.7,94.5,101.8,109.2,116,122,127.9,133.1,138,143,147.8,152,156.7,161.2,165.7,169.8,173.9,178.1,182.2,186.1,190,193.9,198,201.8,206,209.9,213.9,218.1,222,226.3,230,234.2,238.5,243.1,246.9,250.3,254.5,258.9,263.1,267.1,271.2,275.3,279,283.6,287.8,292,296.5,301,305.5,309.8,314.2,318.5,323.2,327.7,332,336.4,341.1,345.7,350.2,354.6,359.8,364.6,369.7,375.3,380.6,387.3,393.2,399,405.7,412.3,419.4,426.4,434.1,440.7,448.4,456.7,464.9,475.1,485.6,496.2,509,520.7,535.2,550.4,565.4,583.5,603.6,631,662.4,709.9,769.6,881.1,1018.1,1295.3,2099.3,3445.7,7025.9,11040.1,23952.2
2000,BLR,112,Belarus,53.53496933,27.86976624,9871635,48,205573.7,2601.8,450.2,453.9,4,5.3,6.5,7.9,9.3,10.8,12.4,14,15.7,17.4,19.2,21,23,25,27,29,31.1,33.3,35.7,38.1,40.8,43.6,46.6,50,53.7,57.8,62.4,67.3,72.5,78,84.1,90.6,97.8,105.7,114.5,124.6,136.4,149.4,164.4,180.3,198.2,217.2,237.3,258.5,280.3,306,336.5,369.8,407.7,453.9,508.8,573,651.3,745.1,848.1,959.6,1094,1223.8,1375.2,1589.1,1958,2412.6,2825.2,3112.2,3407.8,3598.6,3763.4,3982.3,4155.7,4313.9,4431.5,4542.8,4705,4880.6,5006.9,5154.7,5306,5527.6,5726.1,5885.1,6067.2,6324.4,6536.5,6727.1,6981.7,7127.9,7336.7,7653.2,7936,8178,8492.4,8650.6,8896.6,9130,9377.2,9671.8,9845,10025.9,10244.9,10809.1
2000,KHM,116,Cambodia,12.01815987,104.7111816,12155241,67.5,180077.1,2073.4,288.7,236.2,4.7,9,13.2,17.2,21.1,25.1,29.3,33.9,39.2,44.9,50.7,56.3,61.7,67.2,72.8,78,83.3,88.3,93.6,98.7,103.8,108.7,113.4,118,122.5,126.9,131.4,135.5,140,144.5,148.7,152.9,157.3,161.9,166.5,171.3,176,180.5,185.1,189.6,194.4,198.8,202.9,207.5,211.9,216.3,220.9,225.7,230.9,236.2,241.9,247.5,253.3,259.4,265.3,271.6,277.9,285.3,292.7,300.5,309.6,318.2,327.4,337.2,348.1,359.9,373.3,388.3,402.7,418.8,436.4,455.7,478,502.8,531.4,564.3,602.1,648.9,691.9,744.1,803.9,884.1,982.6,1093.1,1265,1501.2,1720.6,2055.7,2376.6,2964,3968.3,4754.7,6082.9,7988.6,12818.6,17839,20343.8,29234.2,32262.6,74575.8
2000,CMR,120,Cameroon,6.259238243,11.78465176,15513943,33.2,467391,999.1,162.7,137.4,2.9,3.9,4.8,5.9,7,8.2,9.3,10.5,11.8,13.1,14.5,16,17.6,19.3,21.1,22.9,24.9,26.9,28.8,30.9,33.1,35.4,37.9,40.4,42.9,45.4,47.9,50.6,53.4,56.4,59.4,62.4,65.5,68.6,71.8,75.4,79.1,82.9,86.7,90.5,94.7,99.1,103.5,108,112.8,117.5,122.4,127.1,132.2,137.4,143,149,155,161.3,168,174.8,181.4,188.3,195.6,203,210.9,219.6,228.4,238.5,249.3,260.7,273.2,287.7,305,325.4,350.9,376.9,409.3,454.1,501.4,559.8,625,712.6,818.1,961.6,1129.8,1368.1,1622.9,1928.4,2367.8,2758.3,3168.7,3469.2,3602.6,3707.1,3812.8,4302.6,5584.9,6505.8,7052.1,7418,7609.8,7762.5,7943.3,8502.8
2000,CPV,132,Cape Verde,15.66509438,-23.98495102,428178,102.7,4170.1,1019.9,350.7,298.8,8.9,14.8,19,22.5,26.3,30.3,34.8,39.3,45.5,49.8,55.6,60,65.1,69.2,74.1,79.9,84.3,88.1,92.6,97.7,101.5,105.9,109.9,113.4,117.7,121.2,126.9,130.7,135.5,142.9,150.4,157.4,164.6,172,177.6,185.1,191.8,199.9,206.7,214.6,222.2,229.1,235.2,243.1,252.5,261.1,268.5,275.8,283.4,298.8,311.9,324.4,336.4,348.7,357.9,371.7,381.6,398,417.6,426.7,443,455.7,484.2,503.9,525.5,550.2,595.2,641.1,683.6,751.2,810,845.4,915.1,1014.6,1081.7,1400.3,1804.1,2118.9,2608.1,2904,3103,3156,3164.3,3181.7,3240.3,3273.4,3330,3386.3,3423.4,3424.4,3481.4,3573.3,3748.8,3754.8,3774.2,3929.2,4005.8,4204.8,4570.8,4769.6
2000,CYM,136,Cayman Islands,19.32632256,-81.27204132,42304,144.2,293.4,623,457.2,682.6,9.4,14.9,18.5,23.3,28,30.3,34.4,40.1,47.6,79.5,115.4,178.3,211.6,241.2,249.9,257,269.1,316.2,322.8,347.8,356.2,400.9,414.9,447.4,448.8,482,488.8,516.2,536.9,549.5,561.5,571,573.5,584.8,598.1,600,600,606.5,614.4,615.4,615.4,616.2,624,627.1,627.1,628,656.6,667.8,677.6,682.6,682.6,693.1,693.7,694,695.2,700,721.9,721.9,725.2,725.8,728.6,728.6,753.2,805.1,809,809,809.5,809.5,835,840.5,840.5,840.7,843.5,843.5,861.6,861.6,874.6,879.2,879.2,882.6,882.6,908.2,911.3,911.3,926.6,926.6,930.4,939.8,942.1,942.1,958,960.1,960.1,1011,1028.2,1028.2,1043.4,1046.4,1046.4,1090.1
2000,CAF,140,Central African Republic,5.452129364,18.41862106,3640421,5.8,622763.6,2122.2,68.4,39.9,0.4,0.8,1.1,1.4,1.7,2,2.3,2.6,3,3.3,3.7,4,4.4,4.8,5.2,5.6,6.1,6.6,7,7.5,8,8.6,9.2,9.7,10.3,11,11.6,12.3,13,13.8,14.5,15.3,16.2,17.1,18,18.9,19.9,21,22.1,23.4,24.7,26.1,27.6,29.2,30.7,32.2,34.1,35.9,37.8,39.9,42.1,44.7,47.4,50.2,53.3,56.8,60.3,64.3,68.7,73.3,78.7,84.3,90.9,97.5,104.6,113.3,123.3,134.3,147.9,162.7,179.5,201.4,227.5,256.7,287.2,323.6,373.3,431.1,489.1,554.2,639.6,747.2,903.4,1119.2,1606.1,2699.5,4341.4,6325.2,7660.3,9963.3,12913.5,14211,15635.6,16277.7,17970.6,18448.1,19344,19797.4,22911.5,25666.4
2000,LKA,144,Sri Lanka,7.241545677,80.42547607,18777606,283.4,66259.4,2443.1,892.2,810.9,28.2,47.7,64.8,80.8,95.5,109.7,123.6,136.5,149.7,162.7,174.8,186.6,198.4,211.1,223,234.9,246.8,258.2,270.5,282.7,294.7,307.4,319.8,333.1,345,357.5,370.5,383.7,397.8,411.6,425,439.1,455.9,470.6,487.4,504.1,521.4,537.6,555.4,573.5,593.3,613.9,634.2,656.1,680.2,706,729.4,756,781.8,810.9,841.9,872.7,904.5,941.1,987.8,1031.6,1067.3,1110.2,1151.9,1197.8,1248.2,1305.4,1358.3,1422.5,1491.4,1556.2,1627.8,1700.9,1768.2,1866.9,1967.9,2058.4,2168,2275.3,2401.8,2524.9,2653.8,2780.7,2942.3,3101.8,3302,3477.8,3676.7,3891.2,4128.1,4403.6,4759.6,5152.6,5556.1,5940.3,6343.3,6928.6,7557,8532,9752.3,11362.8,14748.1,18397.3,29083.3,42811.9
2000,TCD,148,Chad,11.18139648,17.19709969,8355653,6.6,1273538.8,234.2,28.9,24.1,0.6,1.4,2,2.4,2.8,3.2,3.6,4,4.5,5,5.4,5.8,6.2,6.6,7,7.4,7.8,8.1,8.5,8.8,9.2,9.5,9.8,10.2,10.5,10.9,11.3,11.6,12,12.4,12.9,13.3,13.7,14.1,14.6,15.1,15.6,16.1,16.7,17.2,17.8,18.4,19.1,19.8,20.4,21.1,21.8,22.5,23.3,24.1,24.8,25.7,26.6,27.6,28.7,29.7,30.8,31.9,33,34.2,35.4,36.6,37.8,39.1,40.5,41.9,43.4,44.9,46.4,48,49.7,51.5,53.5,55.3,57.3,59.5,61.7,64.1,66.5,69.3,72.5,75.8,79.5,83.1,87.8,93.3,99.7,108.6,120.4,137.3,171.9,812.3,1362,1847.8,2434.3,2762,3081.2,3187.3,3261,3392.2
2000,TWN,158,Taiwan,24.13607597,120.918541,21966528,600,36611.7,8534.8,3788.4,4748.7,53.4,105.7,155.6,206,250.6,296,339.6,382.3,425.3,473.7,516.1,563.9,610.1,657.6,714.1,766.7,821.8,876.7,937.6,1015.5,1088.6,1160.7,1246.6,1329.5,1424.9,1522.6,1608.1,1705.7,1824.1,1947.1,2053.2,2173.2,2275.3,2388.6,2516.7,2634.4,2760.4,2896.5,3018.6,3168.6,3311.2,3480.1,3623.9,3782.3,3932.5,4099.2,4242.5,4394.4,4572.6,4748.7,4909.8,5112.5,5356.6,5548,5734.2,5946.1,6151.9,6320.6,6590.6,6870.1,7213.2,7506.9,7777.6,8136.1,8404.5,8699.9,9100.1,9443.6,9875.4,10160.8,10549.9,10953,11321.9,11891.7,12406.4,12813.6,13426.4,13910.5,14562.6,14993.4,15732,16440,17176.4,18049.6,18883.6,19748.1,20373.2,21155.8,22088.8,22698,23956.9,25166.6,26670.4,28776.4,29863.6,32007.7,33186.5,34956.9,40793.7,51320.6
2000,COL,170,Colombia,5.8792,-74.9375,39629965,34.8,1140229,3748.7,666.6,928.3,3.1,6.1,8.1,9.8,11.5,13.2,14.9,16.6,18.4,20.4,22.8,25.4,28.5,32.1,36.2,40.8,45.8,51.1,56.5,62.1,67.6,73.3,79.2,85.7,92.8,100,108.5,117.3,127.2,138,150,164.1,180,197.7,217.8,239.8,264.2,291.7,321.9,356.5,392.8,431.2,473.5,520.1,572.4,631.5,698.2,769,843.8,928.3,1021.1,1114.1,1207.6,1318.7,1438.7,1549.7,1695.8,1843.4,2000.7,2143.5,2330.8,2502.3,2697.4,2918.8,3161.9,3419.4,3691.1,3998.7,4299.1,4669.7,5000.2,5324.4,5759.3,6296.5,6694.2,7240.7,7817.2,8301.2,8874.7,9367.4,9899.5,10314.7,10659.4,11000.3,11346.4,11724.5,11990.3,12227.3,12471,12698.8,12862.8,13099.6,13299.2,13470,13676.9,13905.9,14099.6,14304.6,14535.9,15452.7
2000,COM,174,Comoros,-11.97386646,43.57732391,542357,317.6,1707.7,644.2,463.9,397.2,54.3,66.1,76.7,90.2,115.9,134.7,147.7,155,163,168.1,176.9,186.4,192.7,199.1,205.9,211.5,219.8,224,229.5,235.4,240.2,245.4,248.7,253.1,257.1,264.9,270.1,274.4,279.2,282.3,287.2,292.5,297.3,302.3,306.6,312.1,319.3,325.5,331,336,342.4,346.2,352.2,359,366.2,372.5,377.2,385.5,389.8,397.2,412.2,421.1,429.2,448.4,467.9,495.2,537.2,560.5,580.5,613.6,639.8,677.4,701.8,744.7,783.5,828.2,869.6,909.8,924.9,956.1,982.5,992.9,1005.4,1022.8,1038.8,1046.3,1056.3,1069.7,1077.1,1088.9,1099.6,1113.8,1132.7,1154.9,1175.4,1220,1267,1292.3,1308.2,1338.3,1360.6,1410.5,1427.6,1492.2,1523.3,1647.4,1709,2028.6,2432.7,2624.3
2000,MYT,175,Mayotte,-12.80080223,45.1709938,150331,368.9,407.5,653.8,493.1,493.5,107.9,125.8,134.1,144.4,153.6,162.3,167.8,174.2,180.5,183.7,187.9,191.7,196.7,199.8,203,205.3,209.6,213.8,217.9,223.2,227.2,233.3,237.2,241.7,247.2,252.2,261.9,266.6,271.4,278.5,289.9,296,306.5,312.3,321.9,326.7,335.3,342,353.7,375.2,386.5,394.9,404.1,419.7,422.9,430.3,442.5,455,476.8,493.5,528.9,544.2,559,566.8,571.5,581.1,588.1,600.7,605.7,632.9,659.5,669.7,689.7,706.2,719.4,744.1,780.3,784.2,839.5,870.8,891.8,906,962.5,995.4,1033,1078.4,1087,1116.4,1132.8,1150.2,1174.9,1204.4,1229.8,1234.4,1282.8,1323.9,1351.4,1355.3,1407.3,1424.8,1454.8,1488.7,1527.2,1560.5,1574.3,1576.3,1624.2,1681.5,1732.4,1763.8
2000,COG,178,Republic of Congo,-3.77397418,14.21305275,3127420,9.1,342597.3,2851.4,232.8,1079,0.6,0.9,1.2,1.6,1.9,2.2,2.5,2.8,3.2,3.6,4,4.5,5.1,5.8,6.5,7.2,8,8.7,9.3,9.9,10.4,11,11.5,12.2,12.8,13.4,13.9,14.5,15.2,15.9,16.6,17.4,18.4,19.4,20.7,22,23.5,25.1,26.8,28.8,31.1,33.7,36.7,40.3,45.6,54.8,71.8,103.2,831.5,1079,1218.4,1397.3,1595.9,1738.4,1897.3,2108.7,2262.4,2470.7,2610.4,2715,2836.1,2992.6,3177.5,3317.6,3457.6,3513.4,3649.1,3715,3847.1,3949.9,4055.1,4177,4378.1,4503.3,4595.4,4866.2,5415.6,5671.4,5899.3,6057,6136.6,6467.6,6752.6,7135.6,7283.6,8024.9,8357.1,8458.1,8676.6,9017.7,9351.7,9744.5,10313.9,10475.5,10551.8,10834.3,11090.2,11475.6,11631.2,12065.2
2000,COD,180,Democratic Republic of the Congo,-3.2903,22.7954,47105829,20.4,2311166.8,3417.8,173.3,109,1.5,2.4,3.2,4,4.9,5.8,6.6,7.6,8.5,9.5,10.6,11.7,12.8,13.9,15.1,16.3,17.5,18.8,20.1,21.5,22.9,24.4,25.9,27.5,29.1,30.8,32.6,34.4,36.3,38.2,40.3,42.4,44.7,47,49.5,52.1,54.9,57.8,60.9,64.1,67.4,71,74.7,78.8,83,87.5,92.3,97.5,103.2,109,115.4,122,129.1,136.9,145.1,154,163.8,174.4,185.8,198.2,211.6,225.9,242.5,260.1,279.1,300.7,323.9,351.3,383.3,416.8,454.7,498.3,545.2,609.1,690.9,786.9,905.2,1085.5,1318.3,1635.1,1994.4,2436.1,2962.8,3617.4,4901.7,6302.1,7510.6,9100.9,10560.1,12079.1,13524,14933.2,16759.8,18531.8,20761.3,25000,29954.1,38269.8,52194.9,70693.3
2000,COK,184,Cook Islands,-19.77277184,-159.8261261,17935,62.2,288.5,211.7,132.5,162,9.6,12.7,13.9,14.7,15.4,16.2,17.3,17.7,18.5,19.8,21.2,22.8,23.9,25.8,27.1,30.4,33.3,42,47.3,48.7,49.2,51.1,55.5,58.7,65.7,73.7,79.8,82.7,86.8,89.9,96.7,98.5,101.1,107.9,112.9,116.8,118.4,121.2,124.3,127.5,130.5,132.3,137.6,140,144.1,147.5,149.2,150.9,155.5,162,168.5,176.5,192.3,196.9,197,203.3,205.1,216.1,238.9,239.1,245.5,250,258.8,265.5,272.2,284.1,296.2,297.1,305.6,307,309,309,314.8,317.6,317.6,321,324,331.8,331.8,337.8,340,340,350.8,368.6,393.1,393.1,399.9,399.9,412.9,412.9,424.5,440.5,440.5,527.9,527.9,538.6,730,730,759.4,759.4
2000,CRI,188,Costa Rica,9.955307007,-84.12404633,3962368,76.8,51591.7,2794.6,697.4,1122.9,5.4,7.7,10,12.8,15.9,19,22.4,25.8,29.3,32.5,35.8,39.2,42.9,46.8,50.6,54.6,59,63.7,68.6,73.9,80.3,87.6,95.5,104.6,115.2,126.3,139.3,152.5,167.9,183.1,201.4,222.1,246.6,275,304.9,333.6,369.7,410.7,452.1,496.3,548.1,601.5,650.1,712,791.3,854.2,902.7,968.3,1043.4,1122.9,1209.1,1322.8,1391.7,1476.9,1578.9,1679.2,1759.6,1861.1,1983.8,2077.3,2289.1,2413.1,2549.4,2708.2,2825.7,2960.9,3165,3312.9,3407.8,3583.1,3726.4,3859.7,4247.8,4516,4780.4,5032.1,5206.7,5375.6,5596.6,5760.4,6078.7,6313.9,6501.9,6818.8,7081.1,7267.1,7463,7729.1,7879.4,8146.7,8310.8,8572.5,9018.7,9754.9,10339.5,10775.2,11554.4,12253.9,12993.7,15424.3
2000,HRV,191,Croatia,45.23127365,16.40690613,4428075,77.2,57346.1,853.1,290.9,294.4,6.7,10,13.2,16.3,19.4,22.2,24.9,27.5,30.1,32.7,35.3,38,40.7,43.5,46.4,49.2,52.2,55.3,58.5,62.1,65.6,69.1,72.7,76.5,80.3,84.4,88.7,93.2,98,102.7,107.7,113.3,118.8,124.5,130.8,137.5,143.8,150.8,159.1,167.9,176.5,185.2,194.9,205.3,217.1,230.1,244.5,259.3,276.1,294.4,311.5,332.6,355.9,378.2,406.1,431.3,456,483.5,512,541.8,575.3,605.2,639.6,674.2,713.2,749.9,801.4,851,897,950.3,998.7,1066.9,1139.4,1211.3,1284.9,1347.9,1434.3,1495.6,1574.8,1670.4,1734.6,1798.3,1856.4,1936.8,2003.3,2056.9,2131.9,2214.7,2295.5,2405.6,2501.9,2580.6,2654.3,2821.1,3409.7,3986.9,4262,4728,5097.2,5683.7
