"year","ISO","ISO_No","Name","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_P1","PWD_P2","PWD_P3","PWD_P4","PWD_P5","PWD_P6","PWD_P7","PWD_P8","PWD_P9","PWD_P10","PWD_P11","PWD_P12","PWD_P13","PWD_P14","PWD_P15","PWD_P16","PWD_P17","PWD_P18","PWD_P19","PWD_P20","PWD_P21","PWD_P22","PWD_P23","PWD_P24","PWD_P25","PWD_P26","PWD_P27","PWD_P28","PWD_P29","PWD_P30","PWD_P31","PWD_P32","PWD_P33","PWD_P34","PWD_P35","PWD_P36","PWD_P37","PWD_P38","PWD_P39","PWD_P40","PWD_P41","PWD_P42","PWD_P43","PWD_P44","PWD_P45","PWD_P46","PWD_P47","PWD_P48","PWD_P49","PWD_P50","PWD_P51","PWD_P52","PWD_P53","PWD_P54","PWD_P55","PWD_P56","PWD_P57","PWD_P58","PWD_P59","PWD_P60","PWD_P61","PWD_P62","PWD_P63","PWD_P64","PWD_P65","PWD_P66","PWD_P67","PWD_P68","PWD_P69","PWD_P70","PWD_P71","PWD_P72","PWD_P73","PWD_P74","PWD_P75","PWD_P76","PWD_P77","PWD_P78","PWD_P79","PWD_P80","PWD_P81","PWD_P82","PWD_P83","PWD_P84","PWD_P85","PWD_P86","PWD_P87","PWD_P88","PWD_P89","PWD_P90","PWD_P91","PWD_P92","PWD_P93","PWD_P94","PWD_P95","PWD_P96","PWD_P97","PWD_P98","PWD_P99","PWD_P100"
"2015","DNK","208","Denmark","55.8519592285156","10.8762426376343","5688695","131.8","43145.8","2564.5","764.4","1026.5","9.7","13.3","16.8","20.2","24.0","28.0","32.6","37.8","43.7","50.2","58.0","66.8","76.8","87.6","99.5","112.0","126.9","142.7","158.4","175.2","192.7","211.7","229.9","248.9","269.4","290.1","313.3","336.1","360.3","385.5","412.7","438.2","465.6","493.5","517.7","545.3","574.6","603.7","633.1","666.0","699.0","731.7","763.8","797.0","838.8","875.9","909.9","945.1","986.0","1026.5","1068.3","1108.1","1150.4","1196.6","1237.0","1281.1","1325.0","1370.4","1419.0","1478.3","1529.9","1573.6","1645.2","1704.4","1759.6","1821.9","1880.5","1941.4","2004.1","2084.3","2159.5","2216.5","2305.8","2362.6","2456.8","2554.3","2660.6","2788.3","2916.5","3058.9","3197.3","3352.6","3513.4","3759.4","3943.4","4246.7","4573.1","4860.7","5520.1","6000.9","6823.8","7432.5","9002.7","10693.5","12918.4","15027.8","17987.1","21251.4","24407.1","31418.4"
"2015","DMA","212","Dominica","15.386155128479","-61.3646774291992","71175","92.9","766.4","569.7","219.9","183.2","16.4","18.6","20.5","22.5","24.7","27.0","29.5","31.6","34.2","36.1","38.5","40.0","41.4","43.3","45.5","47.3","49.0","50.6","52.8","54.4","56.0","58.2","60.1","61.8","64.0","65.2","68.2","69.9","74.4","78.9","80.8","84.0","87.3","88.8","92.2","98.5","103.7","109.0","112.8","118.4","121.3","124.8","130.4","137.1","144.0","152.1","155.6","164.4","172.7","183.2","187.8","201.4","219.2","228.2","236.2","243.1","258.1","261.2","268.0","284.1","318.2","340.3","366.8","400.4","412.5","434.9","463.2","560.2","671.2","726.9","747.7","812.5","833.3","883.5","889.2","900.2","921.3","939.2","982.6","1021.2","1033.6","1066.9","1074.4","1247.7","1247.7","1568.7","1568.7","1869.9","1869.9","1972.6","1972.6","2172.0","2172.0","2172.0","2473.9","2501.1","2501.1","2697.4","2697.4","2697.4"
"2015","DOM","214","Dominican Republic","18.8027153015137","-70.1665191650391","10281675","212.9","48300.4","4638.6","1611.0","2668.6","15.4","22.3","28.1","34.0","40.0","46.7","54.1","62.6","72.3","83.0","95.2","109.1","124.1","140.6","158.5","179.8","201.5","224.8","250.7","275.7","304.9","333.5","364.9","399.6","433.3","474.7","519.6","564.8","604.8","654.3","704.9","764.0","826.9","886.3","948.1","1015.8","1099.1","1179.8","1269.3","1361.4","1453.1","1562.1","1678.4","1807.6","1913.0","2042.0","2162.0","2346.5","2516.4","2668.6","2913.7","3104.5","3282.4","3465.3","3630.4","3804.3","3991.4","4272.9","4460.8","4667.6","4872.5","5073.7","5269.8","5450.9","5683.0","5961.2","6223.6","6419.9","6694.9","6880.9","7272.1","7553.3","7742.6","7893.8","8138.5","8432.6","8828.3","9316.6","9823.5","10202.5","10566.5","10769.0","11109.1","11298.3","11606.1","11953.5","12121.8","12273.5","12477.0","12832.9","13007.1","13092.9","13229.6","13364.7","13457.2","13558.4","13676.2","13821.9","14051.8","14642.3"
"2015","ECU","218","Ecuador","-1.39618802070618","-79.2784805297852","16212021","62.9","257654.9","2811.9","755.8","1225.0","5.2","8.6","11.6","14.4","17.3","20.3","23.5","26.9","30.4","34.1","38.0","42.3","46.7","51.6","56.5","61.9","67.6","73.8","81.0","88.8","97.5","106.9","117.0","128.5","141.1","154.5","169.2","185.2","202.7","222.0","242.5","264.8","289.4","316.7","348.6","383.1","417.7","456.0","495.8","541.8","593.1","647.3","706.6","768.7","828.4","899.5","976.4","1049.1","1130.9","1225.0","1322.9","1436.7","1533.3","1643.9","1769.3","1880.2","2025.1","2151.2","2300.4","2446.1","2571.5","2751.2","2905.6","3059.4","3202.8","3387.1","3609.0","3796.7","3949.2","4080.6","4205.0","4360.6","4535.8","4702.5","4863.6","5032.6","5347.0","5650.1","5940.0","6230.8","6489.1","6679.7","6929.7","7252.9","7544.0","7903.9","8070.8","8237.2","8342.5","8503.8","8658.6","8755.5","8942.7","9091.2","9195.5","9281.8","9384.3","9612.3","9781.9","10022.6"
"2015","SLV","222","El Salvador","13.723048210144","-89.0761032104492","6325121","306.8","20616.6","2360.2","962.0","1313.8","41.6","51.5","59.1","66.0","71.9","77.4","83.0","88.8","94.8","101.0","107.4","113.4","119.9","126.7","133.9","141.6","149.6","158.2","168.3","176.9","186.6","197.0","209.7","224.2","238.2","253.4","271.1","289.8","309.1","329.6","351.8","379.1","405.6","432.6","466.3","494.7","531.7","571.6","622.5","678.3","725.8","778.7","832.3","893.2","961.0","1019.5","1082.7","1151.2","1222.8","1313.8","1397.3","1466.7","1551.2","1624.4","1717.6","1786.2","1882.6","1954.2","2036.7","2130.1","2228.3","2333.9","2419.2","2516.9","2588.2","2681.0","2771.5","2965.9","3057.7","3242.4","3358.6","3505.1","3625.2","3755.2","3858.1","3970.9","4069.5","4162.2","4227.6","4317.7","4441.1","4582.5","4719.0","4845.2","4952.4","5141.5","5321.1","5727.9","6114.2","6406.2","6854.2","7369.4","7717.9","8085.3","8483.4","8865.2","9105.0","9472.5","9752.6","10526.4"
"2015","GNQ","226","Equatorial Guinea","2.16141104698181","9.935622215271","1168575","43.0","27160.6","174.0","76.2","52.1","9.0","10.9","12.7","14.2","15.4","16.6","17.6","18.5","19.4","20.2","21.0","21.7","22.4","23.2","23.9","24.7","25.5","26.3","27.2","28.0","28.9","29.7","30.6","31.4","32.3","33.0","33.8","34.6","35.4","36.0","36.7","37.4","38.0","38.7","39.4","39.9","40.6","41.3","42.1","42.9","43.7","44.5","45.2","45.9","46.7","47.6","48.6","49.7","50.9","52.1","53.5","54.8","55.9","57.3","58.8","60.3","62.0","63.8","65.5","67.8","70.3","73.5","76.8","80.0","83.8","88.0","92.8","97.4","101.5","107.0","113.9","120.8","133.0","147.4","185.9","272.6","300.8","327.3","348.2","372.7","385.8","400.8","413.9","431.1","448.1","464.1","478.6","496.4","515.5","538.3","559.7","586.3","648.0","697.9","739.3","779.4","830.8","934.2","1052.3","1316.2"
"2015","ETH","231","Ethiopia","9.0475","38.6043","100835453","89.2","1129947.3","1489.0","298.5","255.5","6.9","10.9","14.6","18.8","23.3","28.2","33.4","38.5","43.8","49.0","53.9","58.6","63.2","67.7","72.0","76.3","80.6","84.8","89.0","93.2","97.4","101.6","105.8","109.8","114.0","118.0","122.2","126.3","130.7","135.1","139.6","144.2","149.0","153.8","158.7","163.9","169.0","174.5","180.2","186.0","192.0","198.1","204.5","211.0","217.7","224.8","232.1","239.6","247.3","255.5","264.0","272.8","282.0","291.5","301.6","311.8","322.4","333.9","345.8","358.6","372.2","386.3","401.1","416.2","432.7","450.0","468.8","488.5","509.4","531.9","555.4","581.3","608.2","637.8","671.1","705.7","744.6","786.9","835.8","892.7","953.4","1021.5","1102.9","1203.9","1331.5","1472.9","1669.7","1919.0","2259.9","2676.7","3251.1","3978.8","4955.6","6086.4","7341.7","9114.3","11546.0","16909.7","26602.1","53388.6"
"2015","ERI","232","Eritrea","15.4155693054199","38.611644744873","3342818","27.8","120091.0","401.2","87.5","75.4","2.9","4.2","5.0","6.0","7.0","8.2","9.2","9.9","10.5","11.1","11.9","12.7","13.5","14.3","15.1","16.0","16.9","18.0","19.0","20.2","21.4","22.6","23.8","25.1","26.3","27.7","29.0","30.2","31.5","32.8","34.1","35.4","36.8","38.3","39.9","41.4","43.1","45.0","47.0","49.2","51.5","53.8","56.1","58.5","61.1","63.7","66.3","69.3","72.2","75.4","78.8","82.6","86.7","90.9","95.0","99.5","104.5","109.3","114.6","119.9","125.4","130.7","137.0","143.5","149.8","156.5","163.1","170.4","178.5","186.6","195.2","206.6","216.3","228.7","244.2","260.3","277.4","293.3","316.5","343.8","373.2","404.4","434.6","476.8","526.7","566.5","625.1","688.2","762.2","873.7","1046.2","1341.6","1587.6","1948.6","2291.9","2970.7","3587.5","4762.5","5439.5","6187.9"
"2015","EST","233","Estonia","58.998592376709","25.4845714569092","1315329","30.2","43524.1","2320.1","758.2","1476.1","1.7","2.9","4.1","5.4","7.1","9.2","12.0","15.7","20.4","26.2","33.5","41.6","50.4","60.6","72.8","85.7","100.0","115.3","132.5","154.3","173.4","194.7","219.2","246.7","273.9","302.9","333.5","366.8","404.9","443.5","484.7","529.4","557.6","605.1","667.2","710.6","768.9","825.7","874.3","924.6","973.7","1016.2","1059.8","1114.8","1180.3","1231.7","1293.6","1365.2","1426.8","1476.1","1541.4","1592.3","1663.9","1748.9","1815.4","1872.4","1951.8","2064.2","2176.0","2221.7","2360.0","2465.0","2525.0","2604.3","2692.0","2795.3","2840.5","2991.2","3164.8","3280.1","3370.8","3491.8","3651.1","3733.5","3800.5","3875.8","3946.8","4100.8","4211.6","4304.1","4395.6","4503.4","4702.3","4805.8","4894.9","5062.3","5273.1","5450.1","5560.3","5891.5","6172.8","6390.3","6667.1","7262.4","7551.8","7932.9","8427.4","8609.9","9235.0","10029.8"
"2015","FRO","234","Faroe Islands","62.0398101806641","-6.8164439201355","48054","33.5","1432.7","435.7","172.8","233.3","2.6","3.9","5.2","6.3","7.3","8.3","9.5","10.9","12.0","13.7","15.6","17.3","19.1","21.3","24.1","26.4","29.3","32.9","36.7","39.8","43.0","45.7","49.0","54.0","57.9","61.9","67.2","71.1","73.9","80.6","85.3","88.5","94.8","101.6","105.6","108.2","111.7","118.4","133.6","140.6","148.6","160.5","166.2","177.0","184.5","193.7","213.4","218.4","224.4","233.3","238.5","246.4","257.2","274.9","281.2","290.1","307.3","330.8","346.7","352.7","363.7","376.6","382.6","410.2","450.5","474.3","489.0","541.8","558.8","585.8","644.3","658.1","681.1","729.1","782.4","819.9","824.8","864.6","920.1","942.7","969.1","1006.5","1016.4","1026.7","1176.2","1188.3","1226.8","1252.9","1273.9","1300.0","1316.2","1324.7","1328.5","1329.1","1329.1","1347.3","1368.1","1373.6","1376.7","1376.7"
"2015","FLK","238","Falkland Islands","-51.7165","-58.0784","2835","0.2","12669.4","161.0","42.1","207.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.5","1.4","2.5","3.8","5.4","6.9","9.3","10.4","11.4","13.7","14.7","15.6","17.6","19.9","21.3","23.1","24.4","27.1","30.8","36.2","36.9","40.5","41.4","42.9","45.5","48.0","48.4","51.7","61.3","70.0","74.7","80.1","82.2","89.6","95.6","95.6","116.5","116.5","194.4","207.6","209.1","209.1","209.1","209.1","220.0","220.9","220.9","220.9","220.9","234.3","245.8","245.8","245.8","245.8","253.9","253.9","278.8","278.8","278.8","278.8","278.8","300.4","300.4","300.4","300.4","300.4","305.9","305.9","305.9","305.9","305.9","305.9","309.1","309.1","309.1","309.1","309.1","309.1","325.5","325.5","325.5","325.5","325.5","347.3","347.3","347.3","347.3","347.3","347.3","347.3"
"2015","FJI","242","Fiji","-17.6976","178.2979","868632","45.1","19259.0","1680.7","359.3","422.4","3.4","4.8","6.2","7.6","9.1","10.6","12.1","13.6","15.2","17.1","19.0","20.9","22.8","24.9","27.4","29.9","32.7","35.7","39.0","42.9","46.4","50.5","55.4","61.1","66.4","71.2","77.0","83.0","89.3","95.2","103.3","111.9","120.9","130.3","139.2","149.7","160.6","173.3","187.7","202.2","222.9","242.4","264.2","287.3","305.6","326.8","346.3","373.0","394.5","422.4","463.2","495.4","527.6","565.4","611.6","644.8","717.8","778.1","826.1","857.7","940.2","1024.6","1102.8","1187.9","1242.1","1333.1","1424.0","1523.4","1633.5","1757.5","1826.7","2025.0","2181.6","2309.3","2494.5","2612.6","2822.1","3047.2","3337.4","3606.6","3699.3","3987.3","4102.4","4131.1","4228.7","4286.0","4823.0","4998.5","5268.7","5370.3","5785.9","5937.6","6101.4","7066.5","7145.6","7749.1","8043.1","8783.4","8895.3","10037.5"
"2015","FIN","246","Finland","61.7170639038086","24.926815032959","5481127","16.8","326836.6","909.3","258.7","432.6","1.2","1.9","2.6","3.2","3.8","4.5","5.3","6.2","7.2","8.4","9.8","11.4","13.4","15.7","18.6","22.1","26.3","31.4","37.1","43.9","51.8","60.2","68.9","78.0","87.0","96.7","106.5","116.9","127.3","138.0","149.2","161.9","174.0","185.8","199.4","212.6","226.1","240.9","256.3","271.8","287.0","302.6","317.5","333.7","348.8","365.9","382.5","399.3","414.9","432.6","449.6","467.1","487.2","505.2","526.3","548.5","571.3","595.5","617.7","645.3","677.0","705.7","735.2","764.2","797.3","830.7","871.2","916.7","970.8","1021.7","1059.4","1097.5","1144.9","1183.1","1226.3","1275.8","1333.2","1386.6","1434.7","1502.8","1570.2","1626.7","1686.5","1754.6","1842.2","1931.3","2014.4","2122.4","2283.6","2695.9","3293.7","3550.9","3754.3","3921.5","4024.8","4137.0","4236.5","4371.2","4514.7","4710.8"
"2015","FRA","250","France","47.0764694213867","2.64953303337097","64453193","117.7","547651.2","3575.8","847.0","1005.8","8.8","12.8","16.5","20.2","24.0","28.0","32.3","37.0","42.1","47.8","53.9","60.6","68.0","76.2","84.8","94.3","104.9","116.3","128.7","141.8","155.9","171.1","187.2","203.6","221.0","238.9","258.2","277.5","297.9","319.1","341.2","363.2","386.5","411.1","435.9","462.3","488.3","517.5","547.4","579.5","611.5","645.2","682.2","721.5","763.2","808.7","854.2","900.9","951.2","1005.8","1060.9","1119.2","1184.1","1249.6","1323.4","1400.6","1484.7","1566.9","1660.1","1756.9","1865.6","1973.4","2090.5","2211.0","2346.1","2472.2","2605.8","2752.5","2909.7","3074.1","3245.0","3416.5","3588.4","3812.6","4016.7","4211.5","4429.7","4679.5","4926.4","5185.4","5481.4","5773.2","6114.3","6448.9","6813.6","7268.9","7699.8","8178.1","8659.3","9224.2","9987.3","11107.2","12608.9","14289.3","16181.2","19652.4","24329.7","28361.6","33239.8","53646.0"
"2015","GUF","254","French Guiana","4.92199516296387","-52.9891929626465","261007","3.1","83402.9","681.0","109.3","188.3","0.2","0.3","0.4","0.6","0.7","1.0","1.2","1.3","1.4","1.6","1.9","2.1","2.5","3.0","3.9","4.9","6.1","7.4","8.9","10.8","13.2","15.5","18.0","20.7","23.9","27.1","30.2","34.1","38.0","42.7","46.2","50.3","54.8","59.6","64.8","70.6","77.3","84.7","91.8","97.3","104.8","112.7","122.7","134.1","139.7","147.3","156.9","165.9","175.1","188.3","202.3","207.8","229.5","241.5","252.5","276.8","305.7","319.9","338.1","366.1","391.1","405.8","418.3","429.4","439.1","449.3","476.6","505.2","532.5","564.5","588.7","593.9","641.0","681.6","741.6","788.7","911.2","1041.4","1135.3","1177.2","1263.0","1378.6","1447.0","1522.5","1807.1","1881.5","1933.5","2037.5","2147.3","2625.2","2728.8","2905.7","2922.7","2981.1","3095.3","3280.4","3624.4","3727.7","4148.0","4148.0"
"2015","PYF","258","French Polynesia","-17.2874622344971","-149.140365600586","273118","59.1","4617.6","448.8","202.7","247.2","5.2","6.7","8.1","10.3","13.1","15.8","17.4","19.3","22.2","24.9","27.4","30.6","34.5","37.6","40.5","43.3","46.9","50.0","53.8","58.5","62.5","66.0","70.0","73.9","77.0","81.1","84.0","87.5","90.6","94.7","99.6","103.2","107.3","114.7","120.0","125.7","134.4","141.1","150.0","158.5","168.8","176.2","184.1","190.9","203.3","215.9","225.0","232.2","241.3","247.2","258.8","266.6","280.2","288.9","297.2","309.7","316.0","329.2","335.4","351.8","367.7","377.6","396.2","416.8","441.1","452.6","481.4","525.9","541.8","559.9","578.3","603.7","622.8","657.7","675.2","692.3","723.4","764.5","786.6","804.2","832.0","886.5","910.3","935.7","975.3","993.0","1003.3","1194.3","1284.3","1372.6","1377.6","1430.0","1491.8","1531.1","1582.7","1595.7","1724.7","1786.5","1914.0","1940.1"
"2015","DJI","262","Djibouti","11.5683736801147","42.9208221435547","913998","42.2","21644.0","3967.8","609.6","2222.4","4.8","6.0","6.7","7.3","7.9","8.7","9.5","10.4","11.3","12.0","12.8","13.7","14.7","15.8","17.2","19.0","20.7","22.5","24.1","25.9","27.8","29.8","32.0","34.7","37.6","40.4","43.5","46.7","50.8","56.0","62.1","70.2","78.9","88.7","99.6","111.4","127.3","150.3","184.1","233.6","311.4","391.0","508.5","622.1","858.8","987.4","1246.2","1552.1","1946.3","2222.4","2632.9","2780.3","2876.2","3111.7","3347.9","3514.0","3651.3","4222.8","4415.6","4512.0","4899.6","5134.2","5393.1","5652.2","5757.3","5891.0","6214.8","6504.7","6557.3","6835.9","6848.0","7307.0","7782.3","8290.8","8622.2","8628.6","9098.5","9417.6","9453.5","9533.3","9598.3","9807.9","9809.6","9931.0","9941.3","10009.4","10216.4","10304.6","10324.5","10408.7","10636.3","10660.1","10668.8","10787.8","11155.1","11195.8","11203.1","11352.1","11574.5","NA"
"2015","GAB","266","Gabon","-0.335648119449615","11.0623321533203","1947690","7.3","265236.6","811.6","69.5","39.2","0.7","0.9","1.1","1.2","1.5","1.7","1.9","2.0","2.3","2.5","2.7","2.9","3.1","3.4","3.6","3.9","4.3","4.6","5.0","5.5","5.9","6.4","7.0","7.6","8.3","9.0","9.9","10.7","11.6","12.5","13.4","14.4","15.3","16.3","17.3","18.4","19.4","20.4","21.4","22.4","23.6","24.7","26.0","27.6","29.4","31.2","33.2","35.2","37.2","39.2","41.1","43.2","45.4","47.6","49.9","52.5","54.9","57.5","60.4","64.0","68.7","74.8","81.8","90.6","100.8","118.7","172.8","763.8","1093.2","1281.6","1393.9","1517.1","1621.1","1710.4","1775.6","1917.4","2003.9","2135.5","2195.5","2270.2","2360.9","2456.6","2497.5","2566.5","2627.0","2666.5","2735.9","2780.6","2815.7","2840.9","2906.4","2968.4","3047.3","3195.7","3308.7","3357.4","3414.7","3487.6","3697.7","3907.7"
"2015","GEO","268","Georgia","41.9305953979492","43.6842269897461","4024179","57.7","69733.6","3392.1","585.1","451.6","4.2","6.6","9.2","11.7","14.3","16.7","19.2","21.6","24.1","26.6","29.3","32.2","35.4","38.6","42.1","46.0","49.9","54.2","58.4","63.4","68.4","73.5","78.8","84.4","90.1","96.0","102.0","108.7","115.9","123.0","130.6","138.4","147.4","156.6","165.3","175.7","185.0","195.1","207.6","221.7","234.6","248.2","263.1","282.3","301.3","321.5","345.7","375.0","411.3","451.6","500.9","568.9","630.6","726.3","840.0","956.1","1089.1","1234.6","1461.8","1676.3","1907.5","2240.6","2479.2","2793.4","3130.5","3497.4","3776.9","4105.1","4723.0","5154.5","5467.4","5987.5","6456.2","6658.9","7056.2","7454.6","7778.5","8095.1","8221.8","8452.6","8648.8","8886.4","9205.0","9412.0","9769.8","10205.6","10345.4","10499.6","10898.3","11132.7","11405.1","11524.4","11776.5","12010.6","12302.4","12434.2","12799.5","13190.1","13545.6","14728.4"
"2015","GMB","270","Gambia","13.4083471298218","-16.0238819122314","2085859","194.5","10722.8","2417.8","708.2","686.8","29.7","37.4","42.1","45.9","49.1","52.4","55.4","58.8","62.5","65.8","69.3","72.9","76.5","80.3","84.5","88.8","93.5","97.6","101.8","106.9","111.5","117.2","122.3","128.6","135.0","142.6","149.9","156.8","164.9","175.5","185.8","197.2","208.9","220.3","231.8","246.8","263.6","282.0","301.9","321.6","344.4","375.5","400.3","425.7","463.1","503.6","543.8","582.7","624.7","686.8","752.8","807.1","866.6","961.2","1047.2","1127.8","1217.4","1350.0","1453.8","1618.5","1841.2","1933.1","2096.8","2228.7","2332.4","2449.7","2575.4","2682.6","2740.7","2953.5","3180.3","3424.4","3788.1","3916.6","4132.4","4383.2","4596.1","4769.3","4992.9","5258.8","5408.4","5510.5","5929.8","6096.1","6438.6","6565.7","6831.4","6985.0","7145.0","7270.3","7664.3","7812.2","8269.4","8580.9","8707.4","9312.3","9664.8","9914.2","10260.9","15579.4"
"2015","PSE","275","Palestina","31.7663345336914","34.8980407714844","4529160","748.8","6048.5","8778.7","3724.9","4325.3","47.5","94.9","143.4","195.1","244.4","289.9","333.3","374.8","428.8","478.7","522.4","566.1","610.3","665.1","726.4","783.8","841.0","895.3","955.1","1010.5","1071.9","1141.3","1209.6","1287.3","1356.3","1421.5","1483.8","1566.7","1646.7","1731.5","1797.7","1898.6","1973.8","2089.1","2205.5","2314.1","2381.5","2476.0","2640.5","2751.3","2899.2","3086.9","3206.9","3320.9","3483.6","3602.8","3756.6","3955.4","4143.2","4325.3","4622.0","4792.7","4959.7","5188.5","5342.7","5540.5","5780.9","6123.2","6528.1","6730.1","6835.9","6963.3","7282.4","7682.8","7928.4","8310.4","8783.8","9367.1","10173.3","10935.5","11380.6","12283.1","12521.1","12910.0","13257.8","14128.4","15452.9","16375.0","16965.2","17670.4","18201.7","18546.7","19361.4","20571.6","21863.9","22717.2","23385.8","23792.3","24077.5","25398.2","25727.4","26780.0","27512.9","29080.8","30033.1","31557.0","32838.9","34917.5","36310.1","38980.3"
"2015","DEU","276","Germany","50.8310508728027","9.67589473724365","81787410","230.2","355348.0","1579.7","773.9","1063.2","20.7","29.0","36.2","43.2","50.3","57.6","65.2","73.2","81.8","90.9","100.3","110.1","120.6","131.7","143.6","155.8","168.5","181.9","195.9","210.5","225.9","242.1","258.9","276.6","294.7","313.8","333.5","354.1","375.7","397.9","421.2","446.9","472.5","498.2","525.6","554.4","583.7","614.7","647.4","681.1","714.3","748.5","783.9","820.7","858.1","896.6","937.3","980.0","1020.7","1063.2","1107.2","1151.6","1195.4","1239.2","1286.6","1332.6","1381.8","1430.4","1479.1","1532.6","1585.8","1639.7","1691.8","1747.7","1810.5","1869.9","1927.4","1989.3","2053.7","2117.2","2180.8","2250.6","2317.8","2387.6","2458.6","2529.1","2606.2","2688.2","2765.9","2841.5","2921.7","2997.5","3090.1","3188.8","3284.7","3383.2","3473.3","3572.7","3677.4","3805.5","3967.2","4145.3","4345.3","4539.4","4766.3","5113.8","5649.7","6013.7","6371.1","7649.0"
"2015","GHA","288","Ghana","6.87798070907593","-0.994636416435242","27849203","118.1","235875.0","3004.4","496.8","318.2","12.2","18.2","23.0","27.2","31.1","34.8","38.2","41.5","44.8","48.1","51.4","54.5","57.8","61.1","64.3","67.7","71.0","74.6","78.1","81.9","85.7","89.6","93.7","97.9","102.3","106.9","111.7","116.8","122.2","127.6","133.4","139.4","145.6","152.2","158.8","166.3","173.7","181.2","189.7","198.4","207.8","217.1","227.2","237.6","248.9","261.1","274.7","288.8","303.1","318.2","336.7","355.6","375.9","396.9","419.9","444.0","469.8","497.8","532.5","568.0","611.8","657.2","711.9","781.6","858.9","956.2","1055.7","1166.8","1299.3","1443.8","1613.2","1840.9","2076.9","2360.0","2675.5","2962.7","3361.0","3807.0","4228.5","4693.8","5323.8","6055.0","6724.4","7514.2","8349.4","8842.6","10283.9","11442.6","12711.2","13442.1","13940.3","14784.9","15326.0","15969.0","16866.2","17609.4","18057.4","18609.6","19344.8","20047.4"
"2015","GIB","292","Gibraltar","36.1413","-5.3511","33742","3956.3","8.5","5942.9","5068.2","6159.4","847.4","1256.2","1256.2","1256.2","1331.9","1331.9","1331.9","1611.6","1611.6","1611.6","2060.4","2060.4","2060.4","2060.4","3231.1","3231.1","3231.1","3231.1","3231.1","3290.8","3290.8","3290.8","3464.6","3464.6","3464.6","3464.6","3836.9","3836.9","4262.8","4262.8","4262.8","4262.8","4262.8","4262.8","4262.8","4262.8","4262.8","4556.3","4556.3","4556.3","4556.3","4556.3","4556.3","4556.3","6159.4","6159.4","6159.4","6159.4","6159.4","6159.4","6159.4","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","7398.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","8554.3","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9","9123.9"
"2015","KIR","296","Kiribati","1.2295","142.7385","110927","110.5","1003.6","3690.6","1357.6","1878.8","11.4","48.4","69.6","83.4","94.8","112.2","125.4","140.9","154.5","166.4","175.7","190.4","200.0","207.9","216.0","227.9","242.0","254.1","268.1","281.0","288.8","303.6","322.0","342.3","362.4","383.2","411.5","416.0","426.0","457.7","478.9","500.2","542.0","545.7","599.5","666.0","693.0","775.6","843.5","914.0","951.2","1109.8","1137.6","1160.7","1217.8","1313.4","1346.0","1349.7","1647.9","1878.8","2196.4","2245.4","2354.2","2359.0","2707.6","2733.5","3048.4","3051.4","3061.3","3061.4","3133.6","3133.6","3174.6","3215.7","3291.4","3386.8","3395.8","3428.3","3428.3","3449.2","4029.0","4234.6","5438.6","6005.4","6005.4","6072.1","6072.1","6495.0","6713.6","7156.5","7156.5","7269.6","7269.6","7269.6","8542.7","8542.7","8542.7","8542.7","10940.5","13063.3","13063.3","13063.3","13063.3","13063.3","15222.7","15222.7","15222.7","15222.7","15222.7","16004.9"
"2015","GRC","300","Greece","38.6921005249023","23.321849822998","10659737","80.1","133055.0","6003.9","1331.4","2500.4","4.9","7.3","9.9","12.7","15.9","19.3","23.2","27.7","32.6","37.9","43.9","50.3","57.5","65.2","73.5","82.8","92.6","103.8","115.8","128.7","143.1","159.0","175.1","195.6","217.1","241.0","265.7","294.9","327.0","362.5","401.4","442.7","491.5","547.4","609.0","673.2","743.0","814.8","888.9","986.2","1081.6","1182.4","1317.5","1431.3","1574.5","1713.3","1884.7","2067.0","2262.4","2500.4","2756.8","2999.9","3278.3","3594.8","3830.6","4148.1","4332.5","4622.7","4914.0","5274.4","5650.8","5967.2","6284.5","6537.0","6861.0","7266.4","7642.0","7961.5","8354.3","8863.0","9140.5","9440.0","9748.0","10244.3","10525.6","10987.6","11507.9","11955.8","12407.6","12790.2","13272.7","13745.6","14071.5","14444.0","14746.0","15271.9","15545.5","16229.9","17064.1","17508.5","17730.4","18634.6","19529.4","20422.0","20921.1","21404.6","22335.2","22796.3","23957.6","29572.1"
