Outcome,OutcomeCategory,Model,Stat,Result
FreeExpression,KeyPublicGoods,ln_pwd_a,BIC,  -7252.73
FreeExpression,KeyPublicGoods,ln_pwd_a,loglike,   3719.86
FreeExpression,KeyPublicGoods,ln_pwd_g,betaw,      0.20
FreeExpression,KeyPublicGoods,ln_pwd_g,tstatw,      0.39
FreeExpression,KeyPublicGoods,ln_pwd_g,AIC,  -7392.57
FreeExpression,KeyPublicGoods,ln_pwd_g,BIC,  -7251.91
FreeExpression,KeyPublicGoods,ln_pwd_g,loglike,   3719.45
FreeExpression,KeyPublicGoods,ln_pwd_m,betaw,      0.31
FreeExpression,KeyPublicGoods,ln_pwd_m,tstatw,      0.88
FreeExpression,KeyPublicGoods,ln_pwd_m,AIC,  -7403.06
FreeExpression,KeyPublicGoods,ln_pwd_m,BIC,  -7262.40
FreeExpression,KeyPublicGoods,ln_pwd_m,loglike,   3724.69
FreeExpression,KeyPublicGoods,wb_urbpop,betaw,      0.00
FreeExpression,KeyPublicGoods,wb_urbpop,tstatw,      2.94
FreeExpression,KeyPublicGoods,wb_urbpop,AIC,  -7485.66
FreeExpression,KeyPublicGoods,wb_urbpop,BIC,  -7036.21
FreeExpression,KeyPublicGoods,wb_urbpop,loglike,   3806.26
FreeExpression,KeyPublicGoods,l_res_norm,betaw,     -0.44
FreeExpression,KeyPublicGoods,l_res_norm,tstatw,     -3.13
FreeExpression,KeyPublicGoods,l_res_norm,AIC,  -7318.47
FreeExpression,KeyPublicGoods,l_res_norm,BIC,  -6872.23
FreeExpression,KeyPublicGoods,l_res_norm,loglike,   3722.69
FreeExpression,KeyPublicGoods,p_res_norm,betaw,      0.21
FreeExpression,KeyPublicGoods,p_res_norm,tstatw,      1.77
FreeExpression,KeyPublicGoods,p_res_norm,AIC,  -7211.14
FreeExpression,KeyPublicGoods,p_res_norm,BIC,  -6764.90
FreeExpression,KeyPublicGoods,p_res_norm,loglike,   3669.03
FreeExpression,KeyPublicGoods,r_res_norm,betaw,     -0.23
FreeExpression,KeyPublicGoods,r_res_norm,tstatw,     -1.27
FreeExpression,KeyPublicGoods,r_res_norm,AIC,  -7162.19
FreeExpression,KeyPublicGoods,r_res_norm,BIC,  -6715.95
FreeExpression,KeyPublicGoods,r_res_norm,loglike,   3644.55
FreeExpression,KeyPublicGoods,g_res_norm,betaw,      0.26
FreeExpression,KeyPublicGoods,g_res_norm,tstatw,      1.55
FreeExpression,KeyPublicGoods,g_res_norm,AIC,  -7174.89
FreeExpression,KeyPublicGoods,g_res_norm,BIC,  -6728.65
FreeExpression,KeyPublicGoods,g_res_norm,loglike,   3650.90
FreeExpression,KeyPublicGoods,e_peaveduc,betaw,      0.01
FreeExpression,KeyPublicGoods,e_peaveduc,tstatw,      0.32
FreeExpression,KeyPublicGoods,e_peaveduc,AIC,  -5259.21
FreeExpression,KeyPublicGoods,e_peaveduc,BIC,  -4825.56
FreeExpression,KeyPublicGoods,e_peaveduc,loglike,   2693.16
StateOwnsEconomy,KeyCorruptions,W4,betaw,     -2.32
StateOwnsEconomy,KeyCorruptions,W4,tstatw,     -6.23
StateOwnsEconomy,KeyCorruptions,W4,AIC,  18087.70
StateOwnsEconomy,KeyCorruptions,W4,BIC,  18537.96
StateOwnsEconomy,KeyCorruptions,W4,loglike,  -8980.42
StateOwnsEconomy,KeyCorruptions,support,betaw,     -0.14
StateOwnsEconomy,KeyCorruptions,support,tstatw,     -0.35
StateOwnsEconomy,KeyCorruptions,support,AIC,  19279.44
StateOwnsEconomy,KeyCorruptions,support,BIC,  19728.84
StateOwnsEconomy,KeyCorruptions,support,loglike,  -9576.29
StateOwnsEconomy,KeyCorruptions,W_old,betaw,     -0.46
StateOwnsEconomy,KeyCorruptions,W_old,tstatw,     -3.02
StateOwnsEconomy,KeyCorruptions,W_old,AIC,  19611.86
StateOwnsEconomy,KeyCorruptions,W_old,BIC,  20062.11
StateOwnsEconomy,KeyCorruptions,W_old,loglike,  -9742.50
StateOwnsEconomy,KeyCorruptions,normpolity,betaw,     -1.28
StateOwnsEconomy,KeyCorruptions,normpolity,tstatw,     -5.89
StateOwnsEconomy,KeyCorruptions,normpolity,AIC,  15033.30
StateOwnsEconomy,KeyCorruptions,normpolity,BIC,  15468.07
StateOwnsEconomy,KeyCorruptions,normpolity,loglike,  -7454.18
StateOwnsEconomy,KeyCorruptions,Dem6,betaw,     -0.54
StateOwnsEconomy,KeyCorruptions,Dem6,tstatw,     -4.52
StateOwnsEconomy,KeyCorruptions,Dem6,AIC,  15778.82
StateOwnsEconomy,KeyCorruptions,Dem6,BIC,  16213.60
StateOwnsEconomy,KeyCorruptions,Dem6,loglike,  -7826.94
StateOwnsEconomy,KeyCorruptions,e_boix_regime,betaw,     -0.61
StateOwnsEconomy,KeyCorruptions,e_boix_regime,tstatw,     -4.61
StateOwnsEconomy,KeyCorruptions,e_boix_regime,AIC,  15964.64
StateOwnsEconomy,KeyCorruptions,e_boix_regime,BIC,  16378.71
StateOwnsEconomy,KeyCorruptions,e_boix_regime,loglike,  -7922.89
StateOwnsEconomy,KeyCorruptions,Przeworski,betaw,     -0.59
StateOwnsEconomy,KeyCorruptions,Przeworski,tstatw,     -3.99
StateOwnsEconomy,KeyCorruptions,Przeworski,AIC,  13624.96
StateOwnsEconomy,KeyCorruptions,Przeworski,BIC,  13981.79
StateOwnsEconomy,KeyCorruptions,Przeworski,loglike,  -6760.09
StateOwnsEconomy,KeyCorruptions,gwf_party,betaw,      0.79
StateOwnsEconomy,KeyCorruptions,gwf_party,tstatw,      4.02
StateOwnsEconomy,KeyCorruptions,gwf_party,AIC,  12609.85
StateOwnsEconomy,KeyCorruptions,gwf_party,BIC,  12975.49
StateOwnsEconomy,KeyCorruptions,gwf_party,loglike,  -6250.47
StateOwnsEconomy,KeyCorruptions,gwf_military,betaw,     -0.01
StateOwnsEconomy,KeyCorruptions,gwf_military,tstatw,     -0.10
StateOwnsEconomy,KeyCorruptions,gwf_military,AIC,  13231.41
StateOwnsEconomy,KeyCorruptions,gwf_military,BIC,  13597.05
StateOwnsEconomy,KeyCorruptions,gwf_military,loglike,  -6561.25
StateOwnsEconomy,KeyCorruptions,gwf_monarchy,betaw,     -0.64
StateOwnsEconomy,KeyCorruptions,gwf_monarchy,tstatw,     -1.87
StateOwnsEconomy,KeyCorruptions,gwf_monarchy,AIC,  13172.11
StateOwnsEconomy,KeyCorruptions,gwf_monarchy,BIC,  13537.75
StateOwnsEconomy,KeyCorruptions,gwf_monarchy,loglike,  -6531.60
StateOwnsEconomy,KeyCorruptions,gwf_personal,betaw,      0.12
StateOwnsEconomy,KeyCorruptions,gwf_personal,tstatw,      0.69
StateOwnsEconomy,KeyCorruptions,gwf_personal,AIC,  13220.06
StateOwnsEconomy,KeyCorruptions,gwf_personal,BIC,  13585.70
StateOwnsEconomy,KeyCorruptions,gwf_personal,loglike,  -6555.57
StateOwnsEconomy,KeyCorruptions,gwf_demo,betaw,     -0.50
StateOwnsEconomy,KeyCorruptions,gwf_demo,tstatw,     -3.47
StateOwnsEconomy,KeyCorruptions,gwf_demo,AIC,  12951.98
StateOwnsEconomy,KeyCorruptions,gwf_demo,BIC,  13317.61
StateOwnsEconomy,KeyCorruptions,gwf_demo,loglike,  -6421.53
StateOwnsEconomy,KeyCorruptions,ln_pwd_a,betaw,      0.27
StateOwnsEconomy,KeyCorruptions,ln_pwd_a,tstatw,      0.48
StateOwnsEconomy,KeyCorruptions,ln_pwd_a,AIC,    126.97
StateOwnsEconomy,KeyCorruptions,ln_pwd_a,BIC,    267.63
StateOwnsEconomy,KeyCorruptions,ln_pwd_a,loglike,    -40.32
StateOwnsEconomy,KeyCorruptions,ln_pwd_g,betaw,      1.26
StateOwnsEconomy,KeyCorruptions,ln_pwd_g,tstatw,      1.20
StateOwnsEconomy,KeyCorruptions,ln_pwd_g,AIC,    117.51
StateOwnsEconomy,KeyCorruptions,ln_pwd_g,BIC,    258.17
StateOwnsEconomy,KeyCorruptions,ln_pwd_g,loglike,    -35.59
StateOwnsEconomy,KeyCorruptions,ln_pwd_m,betaw,      0.78
StateOwnsEconomy,KeyCorruptions,ln_pwd_m,tstatw,      1.02
StateOwnsEconomy,KeyCorruptions,ln_pwd_m,AIC,    119.07
StateOwnsEconomy,KeyCorruptions,ln_pwd_m,BIC,    259.73
StateOwnsEconomy,KeyCorruptions,ln_pwd_m,loglike,    -36.37
StateOwnsEconomy,KeyCorruptions,wb_urbpop,betaw,     -0.00
StateOwnsEconomy,KeyCorruptions,wb_urbpop,tstatw,     -0.42
StateOwnsEconomy,KeyCorruptions,wb_urbpop,AIC,  19386.90
StateOwnsEconomy,KeyCorruptions,wb_urbpop,BIC,  19836.34
StateOwnsEconomy,KeyCorruptions,wb_urbpop,loglike,  -9630.02
StateOwnsEconomy,KeyCorruptions,l_res_norm,betaw,     -0.20
StateOwnsEconomy,KeyCorruptions,l_res_norm,tstatw,     -0.20
StateOwnsEconomy,KeyCorruptions,l_res_norm,AIC,  17740.74
StateOwnsEconomy,KeyCorruptions,l_res_norm,BIC,  18186.98
StateOwnsEconomy,KeyCorruptions,l_res_norm,loglike,  -8806.91
StateOwnsEconomy,KeyCorruptions,p_res_norm,betaw,     -0.53
StateOwnsEconomy,KeyCorruptions,p_res_norm,tstatw,     -0.97
StateOwnsEconomy,KeyCorruptions,p_res_norm,AIC,  17708.10
StateOwnsEconomy,KeyCorruptions,p_res_norm,BIC,  18154.34
StateOwnsEconomy,KeyCorruptions,p_res_norm,loglike,  -8790.59
StateOwnsEconomy,KeyCorruptions,r_res_norm,betaw,      1.38
StateOwnsEconomy,KeyCorruptions,r_res_norm,tstatw,      1.70
StateOwnsEconomy,KeyCorruptions,r_res_norm,AIC,  17657.41
StateOwnsEconomy,KeyCorruptions,r_res_norm,BIC,  18103.65
StateOwnsEconomy,KeyCorruptions,r_res_norm,loglike,  -8765.25
StateOwnsEconomy,KeyCorruptions,g_res_norm,betaw,     -0.84
StateOwnsEconomy,KeyCorruptions,g_res_norm,tstatw,     -1.01
StateOwnsEconomy,KeyCorruptions,g_res_norm,AIC,  17711.43
StateOwnsEconomy,KeyCorruptions,g_res_norm,BIC,  18157.67
StateOwnsEconomy,KeyCorruptions,g_res_norm,loglike,  -8792.26
StateOwnsEconomy,KeyCorruptions,e_peaveduc,betaw,      0.15
StateOwnsEconomy,KeyCorruptions,e_peaveduc,tstatw,      2.30
StateOwnsEconomy,KeyCorruptions,e_peaveduc,AIC,  14608.39
StateOwnsEconomy,KeyCorruptions,e_peaveduc,BIC,  15042.04
StateOwnsEconomy,KeyCorruptions,e_peaveduc,loglike,  -7240.64
JudgeCorrupt,KeyCorruptions,W4,betaw,     -0.41
JudgeCorrupt,KeyCorruptions,W4,tstatw,     -1.46
JudgeCorrupt,KeyCorruptions,W4,AIC,  13345.63
JudgeCorrupt,KeyCorruptions,W4,BIC,  13795.47
JudgeCorrupt,KeyCorruptions,W4,loglike,  -6609.39
JudgeCorrupt,KeyCorruptions,support,betaw,     -0.69
JudgeCorrupt,KeyCorruptions,support,tstatw,     -1.98
JudgeCorrupt,KeyCorruptions,support,AIC,  13126.64
JudgeCorrupt,KeyCorruptions,support,BIC,  13575.62
JudgeCorrupt,KeyCorruptions,support,loglike,  -6499.88
JudgeCorrupt,KeyCorruptions,W_old,betaw,     -0.33
JudgeCorrupt,KeyCorruptions,W_old,tstatw,     -2.69
JudgeCorrupt,KeyCorruptions,W_old,AIC,  13309.67
JudgeCorrupt,KeyCorruptions,W_old,BIC,  13759.51
JudgeCorrupt,KeyCorruptions,W_old,loglike,  -6591.41
JudgeCorrupt,KeyCorruptions,normpolity,betaw,     -0.30
JudgeCorrupt,KeyCorruptions,normpolity,tstatw,     -1.98
JudgeCorrupt,KeyCorruptions,normpolity,AIC,  10322.65
JudgeCorrupt,KeyCorruptions,normpolity,BIC,  10757.17
JudgeCorrupt,KeyCorruptions,normpolity,loglike,  -5098.85
JudgeCorrupt,KeyCorruptions,Dem6,betaw,     -0.33
JudgeCorrupt,KeyCorruptions,Dem6,tstatw,     -3.91
JudgeCorrupt,KeyCorruptions,Dem6,AIC,  10073.00
JudgeCorrupt,KeyCorruptions,Dem6,BIC,  10507.52
JudgeCorrupt,KeyCorruptions,Dem6,loglike,  -4974.03
JudgeCorrupt,KeyCorruptions,e_boix_regime,betaw,     -0.29
JudgeCorrupt,KeyCorruptions,e_boix_regime,tstatw,     -3.06
JudgeCorrupt,KeyCorruptions,e_boix_regime,AIC,  10336.37
JudgeCorrupt,KeyCorruptions,e_boix_regime,BIC,  10750.20
JudgeCorrupt,KeyCorruptions,e_boix_regime,loglike,  -5108.76
JudgeCorrupt,KeyCorruptions,Przeworski,betaw,     -0.29
JudgeCorrupt,KeyCorruptions,Przeworski,tstatw,     -2.91
JudgeCorrupt,KeyCorruptions,Przeworski,AIC,   8145.74
JudgeCorrupt,KeyCorruptions,Przeworski,BIC,   8502.32
JudgeCorrupt,KeyCorruptions,Przeworski,loglike,  -4020.48
JudgeCorrupt,KeyCorruptions,gwf_party,betaw,      0.04
JudgeCorrupt,KeyCorruptions,gwf_party,tstatw,      0.28
JudgeCorrupt,KeyCorruptions,gwf_party,AIC,   8306.14
JudgeCorrupt,KeyCorruptions,gwf_party,BIC,   8671.78
JudgeCorrupt,KeyCorruptions,gwf_party,loglike,  -4098.61
JudgeCorrupt,KeyCorruptions,gwf_military,betaw,      0.06
JudgeCorrupt,KeyCorruptions,gwf_military,tstatw,      0.67
JudgeCorrupt,KeyCorruptions,gwf_military,AIC,   8303.23
JudgeCorrupt,KeyCorruptions,gwf_military,BIC,   8668.87
JudgeCorrupt,KeyCorruptions,gwf_military,loglike,  -4097.16
JudgeCorrupt,KeyCorruptions,gwf_monarchy,betaw,     -0.26
JudgeCorrupt,KeyCorruptions,gwf_monarchy,tstatw,     -1.66
JudgeCorrupt,KeyCorruptions,gwf_monarchy,AIC,   8287.54
JudgeCorrupt,KeyCorruptions,gwf_monarchy,BIC,   8653.17
JudgeCorrupt,KeyCorruptions,gwf_monarchy,loglike,  -4089.31
JudgeCorrupt,KeyCorruptions,gwf_personal,betaw,      0.36
JudgeCorrupt,KeyCorruptions,gwf_personal,tstatw,      3.17
JudgeCorrupt,KeyCorruptions,gwf_personal,AIC,   8083.50
JudgeCorrupt,KeyCorruptions,gwf_personal,BIC,   8449.13
JudgeCorrupt,KeyCorruptions,gwf_personal,loglike,  -3987.29
JudgeCorrupt,KeyCorruptions,gwf_demo,betaw,     -0.32
JudgeCorrupt,KeyCorruptions,gwf_demo,tstatw,     -3.10
JudgeCorrupt,KeyCorruptions,gwf_demo,AIC,   8063.69
JudgeCorrupt,KeyCorruptions,gwf_demo,BIC,   8429.32
JudgeCorrupt,KeyCorruptions,gwf_demo,loglike,  -3977.39
JudgeCorrupt,KeyCorruptions,ln_pwd_a,betaw,     -0.87
JudgeCorrupt,KeyCorruptions,ln_pwd_a,tstatw,     -1.00
JudgeCorrupt,KeyCorruptions,ln_pwd_a,AIC,    463.30
JudgeCorrupt,KeyCorruptions,ln_pwd_a,BIC,    603.92
JudgeCorrupt,KeyCorruptions,ln_pwd_a,loglike,   -208.49
JudgeCorrupt,KeyCorruptions,ln_pwd_g,betaw,     -1.02
JudgeCorrupt,KeyCorruptions,ln_pwd_g,tstatw,     -0.70
JudgeCorrupt,KeyCorruptions,ln_pwd_g,AIC,    466.96
JudgeCorrupt,KeyCorruptions,ln_pwd_g,BIC,    607.58
JudgeCorrupt,KeyCorruptions,ln_pwd_g,loglike,   -210.32
JudgeCorrupt,KeyCorruptions,ln_pwd_m,betaw,     -1.05
JudgeCorrupt,KeyCorruptions,ln_pwd_m,tstatw,     -1.13
JudgeCorrupt,KeyCorruptions,ln_pwd_m,AIC,    458.51
JudgeCorrupt,KeyCorruptions,ln_pwd_m,BIC,    599.13
JudgeCorrupt,KeyCorruptions,ln_pwd_m,loglike,   -206.09
JudgeCorrupt,KeyCorruptions,wb_urbpop,betaw,      0.00
JudgeCorrupt,KeyCorruptions,wb_urbpop,tstatw,      0.29
JudgeCorrupt,KeyCorruptions,wb_urbpop,AIC,  13289.56
JudgeCorrupt,KeyCorruptions,wb_urbpop,BIC,  13738.58
JudgeCorrupt,KeyCorruptions,wb_urbpop,loglike,  -6581.34
JudgeCorrupt,KeyCorruptions,l_res_norm,betaw,      0.34
JudgeCorrupt,KeyCorruptions,l_res_norm,tstatw,      0.45
JudgeCorrupt,KeyCorruptions,l_res_norm,AIC,  11685.59
JudgeCorrupt,KeyCorruptions,l_res_norm,BIC,  12131.58
JudgeCorrupt,KeyCorruptions,l_res_norm,loglike,  -5779.34
JudgeCorrupt,KeyCorruptions,p_res_norm,betaw,     -0.16
JudgeCorrupt,KeyCorruptions,p_res_norm,tstatw,     -0.44
JudgeCorrupt,KeyCorruptions,p_res_norm,AIC,  11693.13
JudgeCorrupt,KeyCorruptions,p_res_norm,BIC,  12139.13
JudgeCorrupt,KeyCorruptions,p_res_norm,loglike,  -5783.11
JudgeCorrupt,KeyCorruptions,r_res_norm,betaw,      0.67
JudgeCorrupt,KeyCorruptions,r_res_norm,tstatw,      1.38
JudgeCorrupt,KeyCorruptions,r_res_norm,AIC,  11659.64
JudgeCorrupt,KeyCorruptions,r_res_norm,BIC,  12105.64
JudgeCorrupt,KeyCorruptions,r_res_norm,loglike,  -5766.37
JudgeCorrupt,KeyCorruptions,g_res_norm,betaw,      1.14
JudgeCorrupt,KeyCorruptions,g_res_norm,tstatw,      3.33
JudgeCorrupt,KeyCorruptions,g_res_norm,AIC,  11583.72
JudgeCorrupt,KeyCorruptions,g_res_norm,BIC,  12029.72
JudgeCorrupt,KeyCorruptions,g_res_norm,loglike,  -5728.40
JudgeCorrupt,KeyCorruptions,e_peaveduc,betaw,     -0.03
JudgeCorrupt,KeyCorruptions,e_peaveduc,tstatw,     -0.61
JudgeCorrupt,KeyCorruptions,e_peaveduc,AIC,   9608.81
JudgeCorrupt,KeyCorruptions,e_peaveduc,BIC,  10042.46
JudgeCorrupt,KeyCorruptions,e_peaveduc,loglike,  -4740.85
RespectConstitution,Freedoms,W4,betaw,      3.64
RespectConstitution,Freedoms,W4,tstatw,     11.67
RespectConstitution,Freedoms,W4,AIC,  15956.37
RespectConstitution,Freedoms,W4,BIC,  16406.35
RespectConstitution,Freedoms,W4,loglike,  -7914.76
RespectConstitution,Freedoms,support,betaw,      2.48
RespectConstitution,Freedoms,support,tstatw,      5.67
RespectConstitution,Freedoms,support,AIC,  18955.41
RespectConstitution,Freedoms,support,BIC,  19404.53
RespectConstitution,Freedoms,support,loglike,  -9414.27
RespectConstitution,Freedoms,W_old,betaw,      1.95
RespectConstitution,Freedoms,W_old,tstatw,     11.88
RespectConstitution,Freedoms,W_old,AIC,  17894.50
RespectConstitution,Freedoms,W_old,BIC,  18344.47
RespectConstitution,Freedoms,W_old,loglike,  -8883.82
RespectConstitution,Freedoms,normpolity,betaw,      2.20
RespectConstitution,Freedoms,normpolity,tstatw,     12.38
RespectConstitution,Freedoms,normpolity,AIC,  13926.32
RespectConstitution,Freedoms,normpolity,BIC,  14361.09
RespectConstitution,Freedoms,normpolity,loglike,  -6900.69
RespectConstitution,Freedoms,Dem6,betaw,      1.18
RespectConstitution,Freedoms,Dem6,tstatw,     10.25
RespectConstitution,Freedoms,Dem6,AIC,  15217.40
RespectConstitution,Freedoms,Dem6,BIC,  15652.18
RespectConstitution,Freedoms,Dem6,loglike,  -7546.23
RespectConstitution,Freedoms,e_boix_regime,betaw,      1.22
RespectConstitution,Freedoms,e_boix_regime,tstatw,      9.35
RespectConstitution,Freedoms,e_boix_regime,AIC,  15023.92
RespectConstitution,Freedoms,e_boix_regime,BIC,  15437.99
RespectConstitution,Freedoms,e_boix_regime,loglike,  -7452.53
RespectConstitution,Freedoms,Przeworski,betaw,      1.39
RespectConstitution,Freedoms,Przeworski,tstatw,      9.54
RespectConstitution,Freedoms,Przeworski,AIC,  12439.41
RespectConstitution,Freedoms,Przeworski,BIC,  12796.24
RespectConstitution,Freedoms,Przeworski,loglike,  -6167.32
RespectConstitution,Freedoms,gwf_party,betaw,     -0.23
RespectConstitution,Freedoms,gwf_party,tstatw,     -1.23
RespectConstitution,Freedoms,gwf_party,AIC,  13973.62
RespectConstitution,Freedoms,gwf_party,BIC,  14339.25
RespectConstitution,Freedoms,gwf_party,loglike,  -6932.35
RespectConstitution,Freedoms,gwf_military,betaw,     -1.13
RespectConstitution,Freedoms,gwf_military,tstatw,     -5.71
RespectConstitution,Freedoms,gwf_military,AIC,  13248.61
RespectConstitution,Freedoms,gwf_military,BIC,  13614.25
RespectConstitution,Freedoms,gwf_military,loglike,  -6569.85
RespectConstitution,Freedoms,gwf_monarchy,betaw,      0.38
RespectConstitution,Freedoms,gwf_monarchy,tstatw,      0.86
RespectConstitution,Freedoms,gwf_monarchy,AIC,  13998.86
RespectConstitution,Freedoms,gwf_monarchy,BIC,  14364.50
RespectConstitution,Freedoms,gwf_monarchy,loglike,  -6944.97
RespectConstitution,Freedoms,gwf_personal,betaw,     -0.75
RespectConstitution,Freedoms,gwf_personal,tstatw,     -5.02
RespectConstitution,Freedoms,gwf_personal,AIC,  13592.60
RespectConstitution,Freedoms,gwf_personal,BIC,  13958.23
RespectConstitution,Freedoms,gwf_personal,loglike,  -6741.84
RespectConstitution,Freedoms,gwf_demo,betaw,      1.36
RespectConstitution,Freedoms,gwf_demo,tstatw,     10.21
RespectConstitution,Freedoms,gwf_demo,AIC,  11884.68
RespectConstitution,Freedoms,gwf_demo,BIC,  12250.32
RespectConstitution,Freedoms,gwf_demo,loglike,  -5887.88
RespectConstitution,Freedoms,ln_pwd_a,betaw,      0.23
RespectConstitution,Freedoms,ln_pwd_a,tstatw,      0.24
RespectConstitution,Freedoms,ln_pwd_a,AIC,   3035.01
RespectConstitution,Freedoms,ln_pwd_a,BIC,   3175.66
RespectConstitution,Freedoms,ln_pwd_a,loglike,  -1494.34
RespectConstitution,Freedoms,ln_pwd_g,betaw,      0.13
RespectConstitution,Freedoms,ln_pwd_g,tstatw,      0.06
RespectConstitution,Freedoms,ln_pwd_g,AIC,   3035.29
RespectConstitution,Freedoms,ln_pwd_g,BIC,   3175.94
RespectConstitution,Freedoms,ln_pwd_g,loglike,  -1494.48
RespectConstitution,Freedoms,ln_pwd_m,betaw,      0.59
RespectConstitution,Freedoms,ln_pwd_m,tstatw,      0.35
RespectConstitution,Freedoms,ln_pwd_m,AIC,   3033.12
RespectConstitution,Freedoms,ln_pwd_m,BIC,   3173.77
RespectConstitution,Freedoms,ln_pwd_m,loglike,  -1493.40
RespectConstitution,Freedoms,wb_urbpop,betaw,      0.01
RespectConstitution,Freedoms,wb_urbpop,tstatw,      1.14
RespectConstitution,Freedoms,wb_urbpop,AIC,  19845.11
RespectConstitution,Freedoms,wb_urbpop,BIC,  20294.27
RespectConstitution,Freedoms,wb_urbpop,loglike,  -9859.12
RespectConstitution,Freedoms,l_res_norm,betaw,     -1.04
RespectConstitution,Freedoms,l_res_norm,tstatw,     -1.63
RespectConstitution,Freedoms,l_res_norm,AIC,  18644.40
RespectConstitution,Freedoms,l_res_norm,BIC,  19090.64
RespectConstitution,Freedoms,l_res_norm,loglike,  -9258.74
RespectConstitution,Freedoms,p_res_norm,betaw,      0.56
RespectConstitution,Freedoms,p_res_norm,tstatw,      1.09
RespectConstitution,Freedoms,p_res_norm,AIC,  18669.15
RespectConstitution,Freedoms,p_res_norm,BIC,  19115.39
RespectConstitution,Freedoms,p_res_norm,loglike,  -9271.12
RespectConstitution,Freedoms,r_res_norm,betaw,     -1.16
RespectConstitution,Freedoms,r_res_norm,tstatw,     -1.90
RespectConstitution,Freedoms,r_res_norm,AIC,  18650.37
RespectConstitution,Freedoms,r_res_norm,BIC,  19096.61
RespectConstitution,Freedoms,r_res_norm,loglike,  -9261.73
RespectConstitution,Freedoms,g_res_norm,betaw,      0.18
RespectConstitution,Freedoms,g_res_norm,tstatw,      0.23
RespectConstitution,Freedoms,g_res_norm,AIC,  18702.45
RespectConstitution,Freedoms,g_res_norm,BIC,  19148.70
RespectConstitution,Freedoms,g_res_norm,loglike,  -9287.77
RespectConstitution,Freedoms,e_peaveduc,betaw,      0.09
RespectConstitution,Freedoms,e_peaveduc,tstatw,      1.34
RespectConstitution,Freedoms,e_peaveduc,AIC,  15652.10
RespectConstitution,Freedoms,e_peaveduc,BIC,  16085.76
RespectConstitution,Freedoms,e_peaveduc,loglike,  -7762.50
RuleofLaw,Freedoms,W4,betaw,      0.53
RuleofLaw,Freedoms,W4,tstatw,     11.62
RuleofLaw,Freedoms,W4,AIC, -17837.51
RuleofLaw,Freedoms,W4,BIC, -17387.37
RuleofLaw,Freedoms,W4,loglike,   8982.18
RuleofLaw,Freedoms,support,betaw,      0.46
RuleofLaw,Freedoms,support,tstatw,      6.58
RuleofLaw,Freedoms,support,AIC, -15633.13
RuleofLaw,Freedoms,support,BIC, -15183.84
RuleofLaw,Freedoms,support,loglike,   7880.00
RuleofLaw,Freedoms,W_old,betaw,      0.26
RuleofLaw,Freedoms,W_old,tstatw,      9.09
RuleofLaw,Freedoms,W_old,AIC, -16106.60
RuleofLaw,Freedoms,W_old,BIC, -15656.46
RuleofLaw,Freedoms,W_old,loglike,   8116.73
RuleofLaw,Freedoms,normpolity,betaw,      0.33
RuleofLaw,Freedoms,normpolity,tstatw,     11.95
RuleofLaw,Freedoms,normpolity,AIC, -16559.33
RuleofLaw,Freedoms,normpolity,BIC, -16124.55
RuleofLaw,Freedoms,normpolity,loglike,   8342.14
RuleofLaw,Freedoms,Dem6,betaw,      0.21
RuleofLaw,Freedoms,Dem6,tstatw,     11.79
RuleofLaw,Freedoms,Dem6,AIC, -16562.35
RuleofLaw,Freedoms,Dem6,BIC, -16127.58
RuleofLaw,Freedoms,Dem6,loglike,   8343.65
RuleofLaw,Freedoms,e_boix_regime,betaw,      0.20
RuleofLaw,Freedoms,e_boix_regime,tstatw,      9.66
RuleofLaw,Freedoms,e_boix_regime,AIC, -16599.87
RuleofLaw,Freedoms,e_boix_regime,BIC, -16185.79
RuleofLaw,Freedoms,e_boix_regime,loglike,   8359.36
RuleofLaw,Freedoms,Przeworski,betaw,      0.20
RuleofLaw,Freedoms,Przeworski,tstatw,      9.24
RuleofLaw,Freedoms,Przeworski,AIC, -14524.17
RuleofLaw,Freedoms,Przeworski,BIC, -14167.35
RuleofLaw,Freedoms,Przeworski,loglike,   7314.47
RuleofLaw,Freedoms,gwf_party,betaw,     -0.06
RuleofLaw,Freedoms,gwf_party,tstatw,     -2.19
RuleofLaw,Freedoms,gwf_party,AIC, -10639.75
RuleofLaw,Freedoms,gwf_party,BIC, -10274.12
RuleofLaw,Freedoms,gwf_party,loglike,   5374.33
RuleofLaw,Freedoms,gwf_military,betaw,     -0.12
RuleofLaw,Freedoms,gwf_military,tstatw,     -3.85
RuleofLaw,Freedoms,gwf_military,AIC, -10869.71
RuleofLaw,Freedoms,gwf_military,BIC, -10504.08
RuleofLaw,Freedoms,gwf_military,loglike,   5489.31
RuleofLaw,Freedoms,gwf_monarchy,betaw,      0.07
RuleofLaw,Freedoms,gwf_monarchy,tstatw,      0.82
RuleofLaw,Freedoms,gwf_monarchy,AIC, -10534.49
RuleofLaw,Freedoms,gwf_monarchy,BIC, -10168.85
RuleofLaw,Freedoms,gwf_monarchy,loglike,   5321.70
RuleofLaw,Freedoms,gwf_personal,betaw,     -0.13
RuleofLaw,Freedoms,gwf_personal,tstatw,     -5.30
RuleofLaw,Freedoms,gwf_personal,AIC, -11077.44
RuleofLaw,Freedoms,gwf_personal,BIC, -10711.81
RuleofLaw,Freedoms,gwf_personal,loglike,   5593.18
RuleofLaw,Freedoms,gwf_demo,betaw,      0.22
