Outcome,OutcomeCategory,Model,Stat,Result
FreeElections,Freedoms,ln_pwd_m,beta,      1.65
FreeElections,Freedoms,ln_pwd_m,tstat,      0.83
FreeElections,Freedoms,ln_pwd_m,AIC,   4363.54
FreeElections,Freedoms,ln_pwd_m,loglike,  -2158.60
FreeElections,Freedoms,wb_urbpop,beta,      0.04
FreeElections,Freedoms,wb_urbpop,tstat,      4.01
FreeElections,Freedoms,wb_urbpop,AIC,  18760.55
FreeElections,Freedoms,wb_urbpop,loglike,  -9316.76
FreeElections,Freedoms,l_res_norm,beta,     -1.66
FreeElections,Freedoms,l_res_norm,tstat,     -1.90
FreeElections,Freedoms,l_res_norm,AIC,  18342.98
FreeElections,Freedoms,l_res_norm,loglike,  -9107.95
FreeElections,Freedoms,p_res_norm,beta,      0.81
FreeElections,Freedoms,p_res_norm,tstat,      1.25
FreeElections,Freedoms,p_res_norm,AIC,  18395.68
FreeElections,Freedoms,p_res_norm,loglike,  -9134.31
FreeElections,Freedoms,r_res_norm,beta,     -0.70
FreeElections,Freedoms,r_res_norm,tstat,     -1.12
FreeElections,Freedoms,r_res_norm,AIC,  18423.68
FreeElections,Freedoms,r_res_norm,loglike,  -9148.31
FreeElections,Freedoms,g_res_norm,beta,      0.60
FreeElections,Freedoms,g_res_norm,tstat,      0.78
FreeElections,Freedoms,g_res_norm,AIC,  18427.61
FreeElections,Freedoms,g_res_norm,loglike,  -9150.27
FreeElections,Freedoms,W4+l_pwd_a,beta,      0.60
FreeElections,Freedoms,W4+l_pwd_a,tstat,      0.78
FreeElections,Freedoms,W4+l_pwd_a,AIC,   3123.59
FreeElections,Freedoms,W4+l_pwd_a,loglike,  -1537.61
FreeElections,Freedoms,W4+ln_pwd_g,beta,      0.60
FreeElections,Freedoms,W4+ln_pwd_g,tstat,      0.78
FreeElections,Freedoms,W4+ln_pwd_g,AIC,   3126.80
FreeElections,Freedoms,W4+ln_pwd_g,loglike,  -1539.21
FreeElections,Freedoms,W4+ln_pwd_m,beta,      0.60
FreeElections,Freedoms,W4+ln_pwd_m,tstat,      0.78
FreeElections,Freedoms,W4+ln_pwd_m,AIC,   3126.36
FreeElections,Freedoms,W4+ln_pwd_m,loglike,  -1538.99
FreeElections,Freedoms,W4+wb_urbpop,beta,      0.60
FreeElections,Freedoms,W4+wb_urbpop,tstat,      0.78
FreeElections,Freedoms,W4+wb_urbpop,AIC,  13575.79
FreeElections,Freedoms,W4+wb_urbpop,loglike,  -6723.36
FreeElections,Freedoms,W4+l_res_norm,beta,      0.60
FreeElections,Freedoms,W4+l_res_norm,tstat,      0.78
FreeElections,Freedoms,W4+l_res_norm,AIC,  13250.19
FreeElections,Freedoms,W4+l_res_norm,loglike,  -6560.54
FreeElections,Freedoms,W4+p_res_norm,beta,      0.60
FreeElections,Freedoms,W4+p_res_norm,tstat,      0.78
FreeElections,Freedoms,W4+p_res_norm,AIC,  13270.35
FreeElections,Freedoms,W4+p_res_norm,loglike,  -6570.62
FreeElections,Freedoms,W4+r_res_norm,beta,      0.60
FreeElections,Freedoms,W4+r_res_norm,tstat,      0.78
FreeElections,Freedoms,W4+r_res_norm,AIC,  13271.93
FreeElections,Freedoms,W4+r_res_norm,loglike,  -6571.42
FreeElections,Freedoms,W4+g_res_norm,beta,      0.60
FreeElections,Freedoms,W4+g_res_norm,tstat,      0.78
FreeElections,Freedoms,W4+g_res_norm,AIC,  13270.86
FreeElections,Freedoms,W4+g_res_norm,loglike,  -6570.88
FreeMovement,Freedoms,W4,beta,      0.54
FreeMovement,Freedoms,W4,tstat,      7.76
FreeMovement,Freedoms,W4,AIC, -13551.78
FreeMovement,Freedoms,W4,loglike,   6839.32
FreeMovement,Freedoms,l_pwd_a,beta,      0.03
FreeMovement,Freedoms,l_pwd_a,tstat,      1.00
FreeMovement,Freedoms,l_pwd_a,AIC, -10773.50
FreeMovement,Freedoms,l_pwd_a,loglike,   5409.91
FreeMovement,Freedoms,ln_pwd_g,beta,      0.13
FreeMovement,Freedoms,ln_pwd_g,tstat,      0.32
FreeMovement,Freedoms,ln_pwd_g,AIC, -10753.15
FreeMovement,Freedoms,ln_pwd_g,loglike,   5399.74
FreeMovement,Freedoms,ln_pwd_m,beta,      0.21
FreeMovement,Freedoms,ln_pwd_m,tstat,      1.00
FreeMovement,Freedoms,ln_pwd_m,AIC, -10766.81
FreeMovement,Freedoms,ln_pwd_m,loglike,   5406.57
FreeMovement,Freedoms,wb_urbpop,beta,      0.00
FreeMovement,Freedoms,wb_urbpop,tstat,      2.18
FreeMovement,Freedoms,wb_urbpop,AIC, -11088.37
FreeMovement,Freedoms,wb_urbpop,loglike,   5607.62
FreeMovement,Freedoms,l_res_norm,beta,     -0.26
FreeMovement,Freedoms,l_res_norm,tstat,     -1.11
FreeMovement,Freedoms,l_res_norm,AIC, -11872.16
FreeMovement,Freedoms,l_res_norm,loglike,   5999.54
FreeMovement,Freedoms,p_res_norm,beta,      0.16
FreeMovement,Freedoms,p_res_norm,tstat,      1.42
FreeMovement,Freedoms,p_res_norm,AIC, -11846.82
FreeMovement,Freedoms,p_res_norm,loglike,   5986.87
FreeMovement,Freedoms,r_res_norm,beta,     -0.18
FreeMovement,Freedoms,r_res_norm,tstat,     -0.90
FreeMovement,Freedoms,r_res_norm,AIC, -11797.83
FreeMovement,Freedoms,r_res_norm,loglike,   5962.37
FreeMovement,Freedoms,g_res_norm,beta,      0.17
FreeMovement,Freedoms,g_res_norm,tstat,      1.56
FreeMovement,Freedoms,g_res_norm,AIC, -11791.55
FreeMovement,Freedoms,g_res_norm,loglike,   5959.23
FreeMovement,Freedoms,W4+l_pwd_a,beta,      0.17
FreeMovement,Freedoms,W4+l_pwd_a,tstat,      1.56
FreeMovement,Freedoms,W4+l_pwd_a,AIC, -11036.94
FreeMovement,Freedoms,W4+l_pwd_a,loglike,   5542.65
FreeMovement,Freedoms,W4+ln_pwd_g,beta,      0.17
FreeMovement,Freedoms,W4+ln_pwd_g,tstat,      1.56
FreeMovement,Freedoms,W4+ln_pwd_g,AIC, -11014.55
FreeMovement,Freedoms,W4+ln_pwd_g,loglike,   5531.45
FreeMovement,Freedoms,W4+ln_pwd_m,beta,      0.17
FreeMovement,Freedoms,W4+ln_pwd_m,tstat,      1.56
FreeMovement,Freedoms,W4+ln_pwd_m,AIC, -11024.00
FreeMovement,Freedoms,W4+ln_pwd_m,loglike,   5536.18
FreeMovement,Freedoms,W4+wb_urbpop,beta,      0.17
FreeMovement,Freedoms,W4+wb_urbpop,tstat,      1.56
FreeMovement,Freedoms,W4+wb_urbpop,AIC, -13442.52
FreeMovement,Freedoms,W4+wb_urbpop,loglike,   6785.71
FreeMovement,Freedoms,W4+l_res_norm,beta,      0.17
FreeMovement,Freedoms,W4+l_res_norm,tstat,      1.56
FreeMovement,Freedoms,W4+l_res_norm,AIC, -14461.45
FreeMovement,Freedoms,W4+l_res_norm,loglike,   7295.19
FreeMovement,Freedoms,W4+p_res_norm,beta,      0.17
FreeMovement,Freedoms,W4+p_res_norm,tstat,      1.56
FreeMovement,Freedoms,W4+p_res_norm,AIC, -14426.08
FreeMovement,Freedoms,W4+p_res_norm,loglike,   7277.51
FreeMovement,Freedoms,W4+r_res_norm,beta,      0.17
FreeMovement,Freedoms,W4+r_res_norm,tstat,      1.56
FreeMovement,Freedoms,W4+r_res_norm,AIC, -14422.69
FreeMovement,Freedoms,W4+r_res_norm,loglike,   7275.82
FreeMovement,Freedoms,W4+g_res_norm,beta,      0.17
FreeMovement,Freedoms,W4+g_res_norm,tstat,      1.56
FreeMovement,Freedoms,W4+g_res_norm,AIC, -14426.06
FreeMovement,Freedoms,W4+g_res_norm,loglike,   7277.50
CivilLiberties,Freedoms,W4,beta,      1.22
CivilLiberties,Freedoms,W4,tstat,     36.67
CivilLiberties,Freedoms,W4,AIC, -20078.88
CivilLiberties,Freedoms,W4,loglike,  10102.87
CivilLiberties,Freedoms,l_pwd_a,beta,      0.00
CivilLiberties,Freedoms,l_pwd_a,tstat,      0.03
CivilLiberties,Freedoms,l_pwd_a,AIC,  -7628.78
CivilLiberties,Freedoms,l_pwd_a,loglike,   3837.55
CivilLiberties,Freedoms,ln_pwd_g,beta,      0.12
CivilLiberties,Freedoms,ln_pwd_g,tstat,      0.27
CivilLiberties,Freedoms,ln_pwd_g,AIC,  -7629.68
CivilLiberties,Freedoms,ln_pwd_g,loglike,   3838.00
CivilLiberties,Freedoms,ln_pwd_m,beta,      0.32
CivilLiberties,Freedoms,ln_pwd_m,tstat,      0.99
CivilLiberties,Freedoms,ln_pwd_m,AIC,  -7643.50
CivilLiberties,Freedoms,ln_pwd_m,loglike,   3844.92
CivilLiberties,Freedoms,wb_urbpop,beta,      0.00
CivilLiberties,Freedoms,wb_urbpop,tstat,      3.01
CivilLiberties,Freedoms,wb_urbpop,AIC,  -7306.13
CivilLiberties,Freedoms,wb_urbpop,loglike,   3716.50
CivilLiberties,Freedoms,l_res_norm,beta,     -0.41
CivilLiberties,Freedoms,l_res_norm,tstat,     -2.93
CivilLiberties,Freedoms,l_res_norm,AIC,  -7051.16
CivilLiberties,Freedoms,l_res_norm,loglike,   3589.04
CivilLiberties,Freedoms,p_res_norm,beta,      0.22
CivilLiberties,Freedoms,p_res_norm,tstat,      1.83
CivilLiberties,Freedoms,p_res_norm,AIC,  -6985.55
CivilLiberties,Freedoms,p_res_norm,loglike,   3556.23
CivilLiberties,Freedoms,r_res_norm,beta,     -0.29
CivilLiberties,Freedoms,r_res_norm,tstat,     -1.78
CivilLiberties,Freedoms,r_res_norm,AIC,  -6947.14
CivilLiberties,Freedoms,r_res_norm,loglike,   3537.02
CivilLiberties,Freedoms,g_res_norm,beta,      0.25
CivilLiberties,Freedoms,g_res_norm,tstat,      1.43
CivilLiberties,Freedoms,g_res_norm,AIC,  -6933.39
CivilLiberties,Freedoms,g_res_norm,loglike,   3530.15
CivilLiberties,Freedoms,W4+l_pwd_a,beta,      0.25
CivilLiberties,Freedoms,W4+l_pwd_a,tstat,      1.43
CivilLiberties,Freedoms,W4+l_pwd_a,AIC, -10834.79
CivilLiberties,Freedoms,W4+l_pwd_a,loglike,   5441.57
CivilLiberties,Freedoms,W4+ln_pwd_g,beta,      0.25
CivilLiberties,Freedoms,W4+ln_pwd_g,tstat,      1.43
CivilLiberties,Freedoms,W4+ln_pwd_g,AIC, -10836.10
CivilLiberties,Freedoms,W4+ln_pwd_g,loglike,   5442.23
CivilLiberties,Freedoms,W4+ln_pwd_m,beta,      0.25
CivilLiberties,Freedoms,W4+ln_pwd_m,tstat,      1.43
CivilLiberties,Freedoms,W4+ln_pwd_m,AIC, -10838.34
CivilLiberties,Freedoms,W4+ln_pwd_m,loglike,   5443.35
CivilLiberties,Freedoms,W4+wb_urbpop,beta,      0.25
CivilLiberties,Freedoms,W4+wb_urbpop,tstat,      1.43
CivilLiberties,Freedoms,W4+wb_urbpop,AIC, -20228.65
CivilLiberties,Freedoms,W4+wb_urbpop,loglike,  10178.77
CivilLiberties,Freedoms,W4+l_res_norm,beta,      0.25
CivilLiberties,Freedoms,W4+l_res_norm,tstat,      1.43
CivilLiberties,Freedoms,W4+l_res_norm,AIC, -19680.54
CivilLiberties,Freedoms,W4+l_res_norm,loglike,   9904.74
CivilLiberties,Freedoms,W4+p_res_norm,beta,      0.25
CivilLiberties,Freedoms,W4+p_res_norm,tstat,      1.43
CivilLiberties,Freedoms,W4+p_res_norm,AIC, -19560.66
CivilLiberties,Freedoms,W4+p_res_norm,loglike,   9844.80
CivilLiberties,Freedoms,W4+r_res_norm,beta,      0.25
CivilLiberties,Freedoms,W4+r_res_norm,tstat,      1.43
CivilLiberties,Freedoms,W4+r_res_norm,AIC, -19593.93
CivilLiberties,Freedoms,W4+r_res_norm,loglike,   9861.43
CivilLiberties,Freedoms,W4+g_res_norm,beta,      0.25
CivilLiberties,Freedoms,W4+g_res_norm,tstat,      1.43
CivilLiberties,Freedoms,W4+g_res_norm,AIC, -19606.53
CivilLiberties,Freedoms,W4+g_res_norm,loglike,   9867.73
PolRights,Freedoms,W4,beta,      6.80
PolRights,Freedoms,W4,tstat,     21.98
PolRights,Freedoms,W4,AIC,  16815.81
PolRights,Freedoms,W4,loglike,  -8357.56
PolRights,Freedoms,l_pwd_a,beta,      0.20
PolRights,Freedoms,l_pwd_a,tstat,      0.96
PolRights,Freedoms,l_pwd_a,AIC,   6002.17
PolRights,Freedoms,l_pwd_a,loglike,  -2977.92
PolRights,Freedoms,ln_pwd_g,beta,      3.65
PolRights,Freedoms,ln_pwd_g,tstat,      1.26
PolRights,Freedoms,ln_pwd_g,AIC,   5993.85
PolRights,Freedoms,ln_pwd_g,loglike,  -2973.76
PolRights,Freedoms,ln_pwd_m,beta,      3.01
PolRights,Freedoms,ln_pwd_m,tstat,      1.54
PolRights,Freedoms,ln_pwd_m,AIC,   5985.75
PolRights,Freedoms,ln_pwd_m,loglike,  -2969.71
PolRights,Freedoms,wb_urbpop,beta,      0.01
PolRights,Freedoms,wb_urbpop,tstat,      0.79
PolRights,Freedoms,wb_urbpop,AIC,  21640.65
PolRights,Freedoms,wb_urbpop,loglike, -10769.98
PolRights,Freedoms,l_res_norm,beta,     -3.42
PolRights,Freedoms,l_res_norm,tstat,     -3.80
PolRights,Freedoms,l_res_norm,AIC,  21271.34
PolRights,Freedoms,l_res_norm,loglike, -10585.32
PolRights,Freedoms,p_res_norm,beta,      1.21
PolRights,Freedoms,p_res_norm,tstat,      1.92
PolRights,Freedoms,p_res_norm,AIC,  21418.79
PolRights,Freedoms,p_res_norm,loglike, -10659.04
PolRights,Freedoms,r_res_norm,beta,     -1.55
PolRights,Freedoms,r_res_norm,tstat,     -1.33
PolRights,Freedoms,r_res_norm,AIC,  21441.52
PolRights,Freedoms,r_res_norm,loglike, -10670.41
PolRights,Freedoms,g_res_norm,beta,      0.50
PolRights,Freedoms,g_res_norm,tstat,      0.28
PolRights,Freedoms,g_res_norm,AIC,  21467.52
PolRights,Freedoms,g_res_norm,loglike, -10683.41
PolRights,Freedoms,W4+l_pwd_a,beta,      0.50
PolRights,Freedoms,W4+l_pwd_a,tstat,      0.28
PolRights,Freedoms,W4+l_pwd_a,AIC,   4895.37
PolRights,Freedoms,W4+l_pwd_a,loglike,  -2423.51
PolRights,Freedoms,W4+ln_pwd_g,beta,      0.50
PolRights,Freedoms,W4+ln_pwd_g,tstat,      0.28
PolRights,Freedoms,W4+ln_pwd_g,AIC,   4892.79
PolRights,Freedoms,W4+ln_pwd_g,loglike,  -2422.21
PolRights,Freedoms,W4+ln_pwd_m,beta,      0.50
PolRights,Freedoms,W4+ln_pwd_m,tstat,      0.28
PolRights,Freedoms,W4+ln_pwd_m,AIC,   4890.18
PolRights,Freedoms,W4+ln_pwd_m,loglike,  -2420.91
PolRights,Freedoms,W4+wb_urbpop,beta,      0.50
PolRights,Freedoms,W4+wb_urbpop,tstat,      0.28
PolRights,Freedoms,W4+wb_urbpop,AIC,  16581.45
PolRights,Freedoms,W4+wb_urbpop,loglike,  -8239.36
PolRights,Freedoms,W4+l_res_norm,beta,      0.50
PolRights,Freedoms,W4+l_res_norm,tstat,      0.28
PolRights,Freedoms,W4+l_res_norm,AIC,  16169.26
PolRights,Freedoms,W4+l_res_norm,loglike,  -8033.27
PolRights,Freedoms,W4+p_res_norm,beta,      0.50
PolRights,Freedoms,W4+p_res_norm,tstat,      0.28
PolRights,Freedoms,W4+p_res_norm,AIC,  16327.88
PolRights,Freedoms,W4+p_res_norm,loglike,  -8112.57
PolRights,Freedoms,W4+r_res_norm,beta,      0.50
PolRights,Freedoms,W4+r_res_norm,tstat,      0.28
PolRights,Freedoms,W4+r_res_norm,AIC,  16322.88
PolRights,Freedoms,W4+r_res_norm,loglike,  -8110.08
PolRights,Freedoms,W4+g_res_norm,beta,      0.50
PolRights,Freedoms,W4+g_res_norm,tstat,      0.28
PolRights,Freedoms,W4+g_res_norm,AIC,  16325.02
PolRights,Freedoms,W4+g_res_norm,loglike,  -8111.15
ReligiousFreedom,Freedoms,W4,beta,      2.98
ReligiousFreedom,Freedoms,W4,tstat,      9.32
ReligiousFreedom,Freedoms,W4,AIC,  15505.97
ReligiousFreedom,Freedoms,W4,loglike,  -7689.56
ReligiousFreedom,Freedoms,l_pwd_a,beta,     -0.08
ReligiousFreedom,Freedoms,l_pwd_a,tstat,     -1.00
ReligiousFreedom,Freedoms,l_pwd_a,AIC,   1232.06
ReligiousFreedom,Freedoms,l_pwd_a,loglike,   -592.87
ReligiousFreedom,Freedoms,ln_pwd_g,beta,     -0.32
ReligiousFreedom,Freedoms,ln_pwd_g,tstat,     -0.33
ReligiousFreedom,Freedoms,ln_pwd_g,AIC,   1236.02
ReligiousFreedom,Freedoms,ln_pwd_g,loglike,   -594.85
ReligiousFreedom,Freedoms,ln_pwd_m,beta,      0.66
ReligiousFreedom,Freedoms,ln_pwd_m,tstat,      0.79
ReligiousFreedom,Freedoms,ln_pwd_m,AIC,   1231.91
ReligiousFreedom,Freedoms,ln_pwd_m,loglike,   -592.79
ReligiousFreedom,Freedoms,wb_urbpop,beta,      0.02
ReligiousFreedom,Freedoms,wb_urbpop,tstat,      3.28
ReligiousFreedom,Freedoms,wb_urbpop,AIC,  17987.04
ReligiousFreedom,Freedoms,wb_urbpop,loglike,  -8930.09
ReligiousFreedom,Freedoms,l_res_norm,beta,     -0.87
ReligiousFreedom,Freedoms,l_res_norm,tstat,     -0.74
ReligiousFreedom,Freedoms,l_res_norm,AIC,  16909.03
ReligiousFreedom,Freedoms,l_res_norm,loglike,  -8391.06
ReligiousFreedom,Freedoms,p_res_norm,beta,      0.68
ReligiousFreedom,Freedoms,p_res_norm,tstat,      1.07
ReligiousFreedom,Freedoms,p_res_norm,AIC,  16895.55
ReligiousFreedom,Freedoms,p_res_norm,loglike,  -8384.32
ReligiousFreedom,Freedoms,r_res_norm,beta,     -1.42
ReligiousFreedom,Freedoms,r_res_norm,tstat,     -1.87
ReligiousFreedom,Freedoms,r_res_norm,AIC,  16860.98
ReligiousFreedom,Freedoms,r_res_norm,loglike,  -8367.04
ReligiousFreedom,Freedoms,g_res_norm,beta,      0.27
ReligiousFreedom,Freedoms,g_res_norm,tstat,      0.40
ReligiousFreedom,Freedoms,g_res_norm,AIC,  16955.89
ReligiousFreedom,Freedoms,g_res_norm,loglike,  -8414.49
ReligiousFreedom,Freedoms,W4+l_pwd_a,beta,      0.27
ReligiousFreedom,Freedoms,W4+l_pwd_a,tstat,      0.40
ReligiousFreedom,Freedoms,W4+l_pwd_a,AIC,    972.93
ReligiousFreedom,Freedoms,W4+l_pwd_a,loglike,   -462.29
ReligiousFreedom,Freedoms,W4+ln_pwd_g,beta,      0.27
ReligiousFreedom,Freedoms,W4+ln_pwd_g,tstat,      0.40
ReligiousFreedom,Freedoms,W4+ln_pwd_g,AIC,    976.57
ReligiousFreedom,Freedoms,W4+ln_pwd_g,loglike,   -464.11
ReligiousFreedom,Freedoms,W4+ln_pwd_m,beta,      0.27
ReligiousFreedom,Freedoms,W4+ln_pwd_m,tstat,      0.40
ReligiousFreedom,Freedoms,W4+ln_pwd_m,AIC,    976.74
ReligiousFreedom,Freedoms,W4+ln_pwd_m,loglike,   -464.19
ReligiousFreedom,Freedoms,W4+wb_urbpop,beta,      0.27
ReligiousFreedom,Freedoms,W4+wb_urbpop,tstat,      0.40
ReligiousFreedom,Freedoms,W4+wb_urbpop,AIC,  14703.85
ReligiousFreedom,Freedoms,W4+wb_urbpop,loglike,  -7287.48
ReligiousFreedom,Freedoms,W4+l_res_norm,beta,      0.27
ReligiousFreedom,Freedoms,W4+l_res_norm,tstat,      0.40
ReligiousFreedom,Freedoms,W4+l_res_norm,AIC,  13598.94
ReligiousFreedom,Freedoms,W4+l_res_norm,loglike,  -6735.00
ReligiousFreedom,Freedoms,W4+p_res_norm,beta,      0.27
ReligiousFreedom,Freedoms,W4+p_res_norm,tstat,      0.40
ReligiousFreedom,Freedoms,W4+p_res_norm,AIC,  13602.15
ReligiousFreedom,Freedoms,W4+p_res_norm,loglike,  -6736.61
ReligiousFreedom,Freedoms,W4+r_res_norm,beta,      0.27
ReligiousFreedom,Freedoms,W4+r_res_norm,tstat,      0.40
ReligiousFreedom,Freedoms,W4+r_res_norm,AIC,  13538.53
ReligiousFreedom,Freedoms,W4+r_res_norm,loglike,  -6704.80
ReligiousFreedom,Freedoms,W4+g_res_norm,beta,      0.27
ReligiousFreedom,Freedoms,W4+g_res_norm,tstat,      0.40
ReligiousFreedom,Freedoms,W4+g_res_norm,AIC,  13607.26
ReligiousFreedom,Freedoms,W4+g_res_norm,loglike,  -6739.16
JudicialIndep,Freedoms,W4,beta,      2.77
JudicialIndep,Freedoms,W4,tstat,     10.56
JudicialIndep,Freedoms,W4,AIC,  15375.57
JudicialIndep,Freedoms,W4,loglike,  -7624.36
JudicialIndep,Freedoms,l_pwd_a,beta,     -0.08
JudicialIndep,Freedoms,l_pwd_a,tstat,     -0.82
JudicialIndep,Freedoms,l_pwd_a,AIC,   3032.28
JudicialIndep,Freedoms,l_pwd_a,loglike,  -1492.98
JudicialIndep,Freedoms,ln_pwd_g,beta,     -0.86
JudicialIndep,Freedoms,ln_pwd_g,tstat,     -0.53
JudicialIndep,Freedoms,ln_pwd_g,AIC,   3032.82
JudicialIndep,Freedoms,ln_pwd_g,loglike,  -1493.25
JudicialIndep,Freedoms,ln_pwd_m,beta,     -0.41
JudicialIndep,Freedoms,ln_pwd_m,tstat,     -0.35
JudicialIndep,Freedoms,ln_pwd_m,AIC,   3033.86
JudicialIndep,Freedoms,ln_pwd_m,loglike,  -1493.77
JudicialIndep,Freedoms,wb_urbpop,beta,      0.01
JudicialIndep,Freedoms,wb_urbpop,tstat,      2.29
JudicialIndep,Freedoms,wb_urbpop,AIC,  17977.86
JudicialIndep,Freedoms,wb_urbpop,loglike,  -8925.49
JudicialIndep,Freedoms,l_res_norm,beta,     -1.17
JudicialIndep,Freedoms,l_res_norm,tstat,     -1.86
JudicialIndep,Freedoms,l_res_norm,AIC,  16573.48
JudicialIndep,Freedoms,l_res_norm,loglike,  -8223.29
JudicialIndep,Freedoms,p_res_norm,beta,      0.11
JudicialIndep,Freedoms,p_res_norm,tstat,      0.30
JudicialIndep,Freedoms,p_res_norm,AIC,  16667.08
JudicialIndep,Freedoms,p_res_norm,loglike,  -8270.08
JudicialIndep,Freedoms,r_res_norm,beta,     -1.47
JudicialIndep,Freedoms,r_res_norm,tstat,     -3.07
JudicialIndep,Freedoms,r_res_norm,AIC,  16560.27
JudicialIndep,Freedoms,r_res_norm,loglike,  -8216.68
JudicialIndep,Freedoms,g_res_norm,beta,      0.04
JudicialIndep,Freedoms,g_res_norm,tstat,      0.04
JudicialIndep,Freedoms,g_res_norm,AIC,  16668.57
JudicialIndep,Freedoms,g_res_norm,loglike,  -8270.83
JudicialIndep,Freedoms,W4+l_pwd_a,beta,      0.04
JudicialIndep,Freedoms,W4+l_pwd_a,tstat,      0.04
JudicialIndep,Freedoms,W4+l_pwd_a,AIC,   2084.09
JudicialIndep,Freedoms,W4+l_pwd_a,loglike,  -1017.87
JudicialIndep,Freedoms,W4+ln_pwd_g,beta,      0.04
JudicialIndep,Freedoms,W4+ln_pwd_g,tstat,      0.04
JudicialIndep,Freedoms,W4+ln_pwd_g,AIC,   2080.18
JudicialIndep,Freedoms,W4+ln_pwd_g,loglike,  -1015.91
JudicialIndep,Freedoms,W4+ln_pwd_m,beta,      0.04
JudicialIndep,Freedoms,W4+ln_pwd_m,tstat,      0.04
JudicialIndep,Freedoms,W4+ln_pwd_m,AIC,   2079.18
JudicialIndep,Freedoms,W4+ln_pwd_m,loglike,  -1015.41
JudicialIndep,Freedoms,W4+wb_urbpop,beta,      0.04
JudicialIndep,Freedoms,W4+wb_urbpop,tstat,      0.04
JudicialIndep,Freedoms,W4+wb_urbpop,AIC,  15132.15
JudicialIndep,Freedoms,W4+wb_urbpop,loglike,  -7501.63
JudicialIndep,Freedoms,W4+l_res_norm,beta,      0.04
JudicialIndep,Freedoms,W4+l_res_norm,tstat,      0.04
JudicialIndep,Freedoms,W4+l_res_norm,AIC,  13465.11
JudicialIndep,Freedoms,W4+l_res_norm,loglike,  -6668.08
JudicialIndep,Freedoms,W4+p_res_norm,beta,      0.04
JudicialIndep,Freedoms,W4+p_res_norm,tstat,      0.04
JudicialIndep,Freedoms,W4+p_res_norm,AIC,  13471.80
JudicialIndep,Freedoms,W4+p_res_norm,loglike,  -6671.43
JudicialIndep,Freedoms,W4+r_res_norm,beta,      0.04
JudicialIndep,Freedoms,W4+r_res_norm,tstat,      0.04
JudicialIndep,Freedoms,W4+r_res_norm,AIC,  13424.10
JudicialIndep,Freedoms,W4+r_res_norm,loglike,  -6647.58
JudicialIndep,Freedoms,W4+g_res_norm,beta,      0.04
JudicialIndep,Freedoms,W4+g_res_norm,tstat,      0.04
JudicialIndep,Freedoms,W4+g_res_norm,AIC,  13499.18
JudicialIndep,Freedoms,W4+g_res_norm,loglike,  -6685.12
PropertyRights,Freedoms,W4,beta,      0.49
PropertyRights,Freedoms,W4,tstat,      7.66
PropertyRights,Freedoms,W4,AIC, -16783.90
PropertyRights,Freedoms,W4,loglike,   8455.38
PropertyRights,Freedoms,l_pwd_a,beta,     -0.00
PropertyRights,Freedoms,l_pwd_a,tstat,     -0.13
PropertyRights,Freedoms,l_pwd_a,AIC, -12252.33
PropertyRights,Freedoms,l_pwd_a,loglike,   6149.33
PropertyRights,Freedoms,ln_pwd_g,beta,     -0.31
PropertyRights,Freedoms,ln_pwd_g,tstat,     -1.16
PropertyRights,Freedoms,ln_pwd_g,AIC, -12276.00
PropertyRights,Freedoms,ln_pwd_g,loglike,   6161.16
PropertyRights,Freedoms,ln_pwd_m,beta,     -0.17
PropertyRights,Freedoms,ln_pwd_m,tstat,     -1.09
PropertyRights,Freedoms,ln_pwd_m,AIC, -12268.14
PropertyRights,Freedoms,ln_pwd_m,loglike,   6157.23
PropertyRights,Freedoms,wb_urbpop,beta,      0.00
PropertyRights,Freedoms,wb_urbpop,tstat,      2.43
PropertyRights,Freedoms,wb_urbpop,AIC, -14223.89
PropertyRights,Freedoms,wb_urbpop,loglike,   7175.38
PropertyRights,Freedoms,l_res_norm,beta,     -0.23
PropertyRights,Freedoms,l_res_norm,tstat,     -1.20
PropertyRights,Freedoms,l_res_norm,AIC, -14165.86
PropertyRights,Freedoms,l_res_norm,loglike,   7146.38
PropertyRights,Freedoms,p_res_norm,beta,      0.18
PropertyRights,Freedoms,p_res_norm,tstat,      1.94
PropertyRights,Freedoms,p_res_norm,AIC, -14190.13
PropertyRights,Freedoms,p_res_norm,loglike,   7158.52
PropertyRights,Freedoms,r_res_norm,beta,     -0.22
PropertyRights,Freedoms,r_res_norm,tstat,     -1.67
PropertyRights,Freedoms,r_res_norm,AIC, -14124.03
PropertyRights,Freedoms,r_res_norm,loglike,   7125.47
PropertyRights,Freedoms,g_res_norm,beta,      0.21
PropertyRights,Freedoms,g_res_norm,tstat,      1.46
PropertyRights,Freedoms,g_res_norm,AIC, -14118.76
PropertyRights,Freedoms,g_res_norm,loglike,   7122.83
PropertyRights,Freedoms,W4+l_pwd_a,beta,      0.21
PropertyRights,Freedoms,W4+l_pwd_a,tstat,      1.46
PropertyRights,Freedoms,W4+l_pwd_a,AIC, -12430.60
PropertyRights,Freedoms,W4+l_pwd_a,loglike,   6239.48
PropertyRights,Freedoms,W4+ln_pwd_g,beta,      0.21
PropertyRights,Freedoms,W4+ln_pwd_g,tstat,      1.46
PropertyRights,Freedoms,W4+ln_pwd_g,AIC, -12460.99
PropertyRights,Freedoms,W4+ln_pwd_g,loglike,   6254.67
PropertyRights,Freedoms,W4+ln_pwd_m,beta,      0.21
