Outcome,OutcomeCategory,Model,Stat,Result
MediaCensored,Abuse,W4+l_res_norm/l_res_norm,AIC,  22069.13
MediaCensored,Abuse,W4+l_res_norm/l_res_norm,BIC,  22515.37
MediaCensored,Abuse,W4+l_res_norm/l_res_norm,loglike, -10971.11
MediaCensored,Abuse,W4+p_res_norm,betap,      0.18
MediaCensored,Abuse,W4+p_res_norm,tstatp,      0.60
MediaCensored,Abuse,W4+p_res_norm,AIC,  15769.12
MediaCensored,Abuse,W4+p_res_norm,BIC,  16222.43
MediaCensored,Abuse,W4+p_res_norm,loglike,  -7820.09
MediaCensored,Abuse,W4+p_res_norm/W4,betaw,      5.10
MediaCensored,Abuse,W4+p_res_norm/W4,tstatw,     20.27
MediaCensored,Abuse,W4+p_res_norm/W4,AIC,  15772.06
MediaCensored,Abuse,W4+p_res_norm/W4,BIC,  16218.30
MediaCensored,Abuse,W4+p_res_norm/W4,loglike,  -7822.58
MediaCensored,Abuse,W4+p_res_norm/p_res_norm,betap,      1.08
MediaCensored,Abuse,W4+p_res_norm/p_res_norm,tstatp,      1.85
MediaCensored,Abuse,W4+p_res_norm/p_res_norm,AIC,  22125.09
MediaCensored,Abuse,W4+p_res_norm/p_res_norm,BIC,  22571.33
MediaCensored,Abuse,W4+p_res_norm/p_res_norm,loglike, -10999.09
MediaCensored,Abuse,W4+r_res_norm,betap,     -0.53
MediaCensored,Abuse,W4+r_res_norm,tstatp,     -0.71
MediaCensored,Abuse,W4+r_res_norm,AIC,  15758.30
MediaCensored,Abuse,W4+r_res_norm,BIC,  16211.61
MediaCensored,Abuse,W4+r_res_norm,loglike,  -7814.68
MediaCensored,Abuse,W4+r_res_norm/W4,betaw,      5.10
MediaCensored,Abuse,W4+r_res_norm/W4,tstatw,     20.27
MediaCensored,Abuse,W4+r_res_norm/W4,AIC,  15772.06
MediaCensored,Abuse,W4+r_res_norm/W4,BIC,  16218.30
MediaCensored,Abuse,W4+r_res_norm/W4,loglike,  -7822.58
MediaCensored,Abuse,W4+r_res_norm/r_res_norm,betap,     -1.28
MediaCensored,Abuse,W4+r_res_norm/r_res_norm,tstatp,     -1.27
MediaCensored,Abuse,W4+r_res_norm/r_res_norm,AIC,  22168.60
MediaCensored,Abuse,W4+r_res_norm/r_res_norm,BIC,  22614.84
MediaCensored,Abuse,W4+r_res_norm/r_res_norm,loglike, -11020.85
MediaCensored,Abuse,W4+g_res_norm,betap,      0.39
MediaCensored,Abuse,W4+g_res_norm,tstatp,      0.66
MediaCensored,Abuse,W4+g_res_norm,AIC,  15765.62
MediaCensored,Abuse,W4+g_res_norm,BIC,  16218.93
MediaCensored,Abuse,W4+g_res_norm,loglike,  -7818.34
MediaCensored,Abuse,W4+g_res_norm/W4,betaw,      5.10
MediaCensored,Abuse,W4+g_res_norm/W4,tstatw,     20.27
MediaCensored,Abuse,W4+g_res_norm/W4,AIC,  15772.06
MediaCensored,Abuse,W4+g_res_norm/W4,BIC,  16218.30
MediaCensored,Abuse,W4+g_res_norm/W4,loglike,  -7822.58
MediaCensored,Abuse,W4+g_res_norm/g_res_norm,betap,      0.90
MediaCensored,Abuse,W4+g_res_norm/g_res_norm,tstatp,      1.00
MediaCensored,Abuse,W4+g_res_norm/g_res_norm,AIC,  22190.72
MediaCensored,Abuse,W4+g_res_norm/g_res_norm,BIC,  22636.96
MediaCensored,Abuse,W4+g_res_norm/g_res_norm,loglike, -11031.91
PackCourts,Abuse,W4+ln_pwd_a,betap,      0.24
PackCourts,Abuse,W4+ln_pwd_a,tstatp,      0.22
PackCourts,Abuse,W4+ln_pwd_a,AIC,   3034.75
PackCourts,Abuse,W4+ln_pwd_a,BIC,   3181.47
PackCourts,Abuse,W4+ln_pwd_a,loglike,  -1493.20
PackCourts,Abuse,W4+ln_pwd_a/W4,betaw,     -2.35
PackCourts,Abuse,W4+ln_pwd_a/W4,tstatw,     -4.97
PackCourts,Abuse,W4+ln_pwd_a/W4,AIC,   3033.07
PackCourts,Abuse,W4+ln_pwd_a/W4,BIC,   3173.69
PackCourts,Abuse,W4+ln_pwd_a/W4,loglike,  -1493.37
PackCourts,Abuse,W4+ln_pwd_a/ln_pwd_a,betap,      0.18
PackCourts,Abuse,W4+ln_pwd_a/ln_pwd_a,tstatp,      0.14
PackCourts,Abuse,W4+ln_pwd_a/ln_pwd_a,AIC,   3329.98
PackCourts,Abuse,W4+ln_pwd_a/ln_pwd_a,BIC,   3470.60
PackCourts,Abuse,W4+ln_pwd_a/ln_pwd_a,loglike,  -1641.82
PackCourts,Abuse,W4+ln_pwd_g,betap,      1.65
PackCourts,Abuse,W4+ln_pwd_g,tstatp,      0.90
PackCourts,Abuse,W4+ln_pwd_g,AIC,   3027.52
PackCourts,Abuse,W4+ln_pwd_g,BIC,   3174.24
PackCourts,Abuse,W4+ln_pwd_g,loglike,  -1489.58
PackCourts,Abuse,W4+ln_pwd_g/W4,betaw,     -2.35
PackCourts,Abuse,W4+ln_pwd_g/W4,tstatw,     -4.97
PackCourts,Abuse,W4+ln_pwd_g/W4,AIC,   3033.07
PackCourts,Abuse,W4+ln_pwd_g/W4,BIC,   3173.69
PackCourts,Abuse,W4+ln_pwd_g/W4,loglike,  -1493.37
PackCourts,Abuse,W4+ln_pwd_g/ln_pwd_g,betap,      1.24
PackCourts,Abuse,W4+ln_pwd_g/ln_pwd_g,tstatp,      0.61
PackCourts,Abuse,W4+ln_pwd_g/ln_pwd_g,AIC,   3326.19
PackCourts,Abuse,W4+ln_pwd_g/ln_pwd_g,BIC,   3466.81
PackCourts,Abuse,W4+ln_pwd_g/ln_pwd_g,loglike,  -1639.93
PackCourts,Abuse,W4+ln_pwd_m,betap,      1.57
PackCourts,Abuse,W4+ln_pwd_m,tstatp,      1.51
PackCourts,Abuse,W4+ln_pwd_m,AIC,   3019.69
PackCourts,Abuse,W4+ln_pwd_m,BIC,   3166.41
PackCourts,Abuse,W4+ln_pwd_m,loglike,  -1485.66
PackCourts,Abuse,W4+ln_pwd_m/W4,betaw,     -2.35
PackCourts,Abuse,W4+ln_pwd_m/W4,tstatw,     -4.97
PackCourts,Abuse,W4+ln_pwd_m/W4,AIC,   3033.07
PackCourts,Abuse,W4+ln_pwd_m/W4,BIC,   3173.69
PackCourts,Abuse,W4+ln_pwd_m/W4,loglike,  -1493.37
PackCourts,Abuse,W4+ln_pwd_m/ln_pwd_m,betap,      1.16
PackCourts,Abuse,W4+ln_pwd_m/ln_pwd_m,tstatp,      0.96
PackCourts,Abuse,W4+ln_pwd_m/ln_pwd_m,AIC,   3322.42
PackCourts,Abuse,W4+ln_pwd_m/ln_pwd_m,BIC,   3463.04
PackCourts,Abuse,W4+ln_pwd_m/ln_pwd_m,loglike,  -1638.04
PackCourts,Abuse,W4+wb_urbpop,betap,      0.01
PackCourts,Abuse,W4+wb_urbpop,tstatp,      1.48
PackCourts,Abuse,W4+wb_urbpop,AIC,  16970.81
PackCourts,Abuse,W4+wb_urbpop,BIC,  17426.79
PackCourts,Abuse,W4+wb_urbpop,loglike,  -8420.95
PackCourts,Abuse,W4+wb_urbpop/W4,betaw,     -1.75
PackCourts,Abuse,W4+wb_urbpop/W4,tstatw,     -7.04
PackCourts,Abuse,W4+wb_urbpop/W4,AIC,  17000.14
PackCourts,Abuse,W4+wb_urbpop/W4,BIC,  17449.01
PackCourts,Abuse,W4+wb_urbpop/W4,loglike,  -8436.63
PackCourts,Abuse,W4+wb_urbpop/wb_urbpop,betap,      0.00
PackCourts,Abuse,W4+wb_urbpop/wb_urbpop,tstatp,      0.48
PackCourts,Abuse,W4+wb_urbpop/wb_urbpop,AIC,  18015.02
PackCourts,Abuse,W4+wb_urbpop/wb_urbpop,BIC,  18463.89
PackCourts,Abuse,W4+wb_urbpop/wb_urbpop,loglike,  -8944.08
PackCourts,Abuse,W4+l_res_norm,betap,      0.32
PackCourts,Abuse,W4+l_res_norm,tstatp,      0.38
PackCourts,Abuse,W4+l_res_norm,AIC,  16109.75
PackCourts,Abuse,W4+l_res_norm,BIC,  16562.81
PackCourts,Abuse,W4+l_res_norm,loglike,  -7990.40
PackCourts,Abuse,W4+l_res_norm/W4,betaw,     -1.82
PackCourts,Abuse,W4+l_res_norm/W4,tstatw,     -7.35
PackCourts,Abuse,W4+l_res_norm/W4,AIC,  16115.36
PackCourts,Abuse,W4+l_res_norm/W4,BIC,  16561.36
PackCourts,Abuse,W4+l_res_norm/W4,loglike,  -7994.23
PackCourts,Abuse,W4+l_res_norm/l_res_norm,betap,      0.67
PackCourts,Abuse,W4+l_res_norm/l_res_norm,tstatp,      0.74
PackCourts,Abuse,W4+l_res_norm/l_res_norm,AIC,  17163.12
PackCourts,Abuse,W4+l_res_norm/l_res_norm,BIC,  17609.12
PackCourts,Abuse,W4+l_res_norm/l_res_norm,loglike,  -8518.11
PackCourts,Abuse,W4+p_res_norm,betap,      0.48
PackCourts,Abuse,W4+p_res_norm,tstatp,      1.76
PackCourts,Abuse,W4+p_res_norm,AIC,  16084.27
PackCourts,Abuse,W4+p_res_norm,BIC,  16537.33
PackCourts,Abuse,W4+p_res_norm,loglike,  -7977.66
PackCourts,Abuse,W4+p_res_norm/W4,betaw,     -1.82
PackCourts,Abuse,W4+p_res_norm/W4,tstatw,     -7.35
PackCourts,Abuse,W4+p_res_norm/W4,AIC,  16115.36
PackCourts,Abuse,W4+p_res_norm/W4,BIC,  16561.36
PackCourts,Abuse,W4+p_res_norm/W4,loglike,  -7994.23
PackCourts,Abuse,W4+p_res_norm/p_res_norm,betap,      0.15
PackCourts,Abuse,W4+p_res_norm/p_res_norm,tstatp,      0.45
PackCourts,Abuse,W4+p_res_norm/p_res_norm,AIC,  17189.50
PackCourts,Abuse,W4+p_res_norm/p_res_norm,BIC,  17635.50
PackCourts,Abuse,W4+p_res_norm/p_res_norm,loglike,  -8531.29
PackCourts,Abuse,W4+r_res_norm,betap,      1.38
PackCourts,Abuse,W4+r_res_norm,tstatp,      2.48
PackCourts,Abuse,W4+r_res_norm,AIC,  16015.60
PackCourts,Abuse,W4+r_res_norm,BIC,  16468.66
PackCourts,Abuse,W4+r_res_norm,loglike,  -7943.33
PackCourts,Abuse,W4+r_res_norm/W4,betaw,     -1.82
PackCourts,Abuse,W4+r_res_norm/W4,tstatw,     -7.35
PackCourts,Abuse,W4+r_res_norm/W4,AIC,  16115.36
PackCourts,Abuse,W4+r_res_norm/W4,BIC,  16561.36
PackCourts,Abuse,W4+r_res_norm/W4,loglike,  -7994.23
PackCourts,Abuse,W4+r_res_norm/r_res_norm,betap,      1.65
PackCourts,Abuse,W4+r_res_norm/r_res_norm,tstatp,      2.64
PackCourts,Abuse,W4+r_res_norm/r_res_norm,AIC,  17064.45
PackCourts,Abuse,W4+r_res_norm/r_res_norm,BIC,  17510.44
PackCourts,Abuse,W4+r_res_norm/r_res_norm,loglike,  -8468.77
PackCourts,Abuse,W4+g_res_norm,betap,      0.76
PackCourts,Abuse,W4+g_res_norm,tstatp,      1.51
PackCourts,Abuse,W4+g_res_norm,AIC,  16086.46
PackCourts,Abuse,W4+g_res_norm,BIC,  16539.52
PackCourts,Abuse,W4+g_res_norm,loglike,  -7978.76
PackCourts,Abuse,W4+g_res_norm/W4,betaw,     -1.82
PackCourts,Abuse,W4+g_res_norm/W4,tstatw,     -7.35
PackCourts,Abuse,W4+g_res_norm/W4,AIC,  16115.36
PackCourts,Abuse,W4+g_res_norm/W4,BIC,  16561.36
PackCourts,Abuse,W4+g_res_norm/W4,loglike,  -7994.23
PackCourts,Abuse,W4+g_res_norm/g_res_norm,betap,      0.57
PackCourts,Abuse,W4+g_res_norm/g_res_norm,tstatp,      0.93
PackCourts,Abuse,W4+g_res_norm/g_res_norm,AIC,  17176.76
PackCourts,Abuse,W4+g_res_norm/g_res_norm,BIC,  17622.76
PackCourts,Abuse,W4+g_res_norm/g_res_norm,loglike,  -8524.93
Torture,Abuse,W4+ln_pwd_a,betap,     -0.32
Torture,Abuse,W4+ln_pwd_a,tstatp,     -0.37
Torture,Abuse,W4+ln_pwd_a,AIC,   2400.36
Torture,Abuse,W4+ln_pwd_a,BIC,   2547.12
Torture,Abuse,W4+ln_pwd_a,loglike,  -1176.00
Torture,Abuse,W4+ln_pwd_a/W4,betaw,     -3.63
Torture,Abuse,W4+ln_pwd_a/W4,tstatw,     -6.74
Torture,Abuse,W4+ln_pwd_a/W4,AIC,   2399.09
Torture,Abuse,W4+ln_pwd_a/W4,BIC,   2539.75
Torture,Abuse,W4+ln_pwd_a/W4,loglike,  -1176.38
Torture,Abuse,W4+ln_pwd_a/ln_pwd_a,betap,     -0.42
Torture,Abuse,W4+ln_pwd_a/ln_pwd_a,tstatp,     -0.41
Torture,Abuse,W4+ln_pwd_a/ln_pwd_a,AIC,   3198.60
Torture,Abuse,W4+ln_pwd_a/ln_pwd_a,BIC,   3339.25
Torture,Abuse,W4+ln_pwd_a/ln_pwd_a,loglike,  -1576.13
Torture,Abuse,W4+ln_pwd_g,betap,     -0.84
Torture,Abuse,W4+ln_pwd_g,tstatp,     -0.49
Torture,Abuse,W4+ln_pwd_g,AIC,   2398.73
Torture,Abuse,W4+ln_pwd_g,BIC,   2545.49
Torture,Abuse,W4+ln_pwd_g,loglike,  -1175.19
Torture,Abuse,W4+ln_pwd_g/W4,betaw,     -3.63
Torture,Abuse,W4+ln_pwd_g/W4,tstatw,     -6.74
Torture,Abuse,W4+ln_pwd_g/W4,AIC,   2399.09
Torture,Abuse,W4+ln_pwd_g/W4,BIC,   2539.75
Torture,Abuse,W4+ln_pwd_g/W4,loglike,  -1176.38
Torture,Abuse,W4+ln_pwd_g/ln_pwd_g,betap,     -1.46
Torture,Abuse,W4+ln_pwd_g/ln_pwd_g,tstatp,     -0.73
Torture,Abuse,W4+ln_pwd_g/ln_pwd_g,AIC,   3193.90
Torture,Abuse,W4+ln_pwd_g/ln_pwd_g,BIC,   3334.56
Torture,Abuse,W4+ln_pwd_g/ln_pwd_g,loglike,  -1573.79
Torture,Abuse,W4+ln_pwd_m,betap,     -2.06
Torture,Abuse,W4+ln_pwd_m,tstatp,     -1.97
Torture,Abuse,W4+ln_pwd_m,AIC,   2368.99
Torture,Abuse,W4+ln_pwd_m,BIC,   2515.75
Torture,Abuse,W4+ln_pwd_m,loglike,  -1160.32
Torture,Abuse,W4+ln_pwd_m/W4,betaw,     -3.63
Torture,Abuse,W4+ln_pwd_m/W4,tstatw,     -6.74
Torture,Abuse,W4+ln_pwd_m/W4,AIC,   2399.09
Torture,Abuse,W4+ln_pwd_m/W4,BIC,   2539.75
Torture,Abuse,W4+ln_pwd_m/W4,loglike,  -1176.38
Torture,Abuse,W4+ln_pwd_m/ln_pwd_m,betap,     -2.68
Torture,Abuse,W4+ln_pwd_m/ln_pwd_m,tstatp,     -1.82
Torture,Abuse,W4+ln_pwd_m/ln_pwd_m,AIC,   3156.40
Torture,Abuse,W4+ln_pwd_m/ln_pwd_m,BIC,   3297.05
Torture,Abuse,W4+ln_pwd_m/ln_pwd_m,loglike,  -1555.04
Torture,Abuse,W4+wb_urbpop,betap,     -0.01
Torture,Abuse,W4+wb_urbpop,tstatp,     -1.37
Torture,Abuse,W4+wb_urbpop,AIC,  17192.36
Torture,Abuse,W4+wb_urbpop,BIC,  17648.92
Torture,Abuse,W4+wb_urbpop,loglike,  -8531.73
Torture,Abuse,W4+wb_urbpop/W4,betaw,     -4.29
Torture,Abuse,W4+wb_urbpop/W4,tstatw,    -15.28
Torture,Abuse,W4+wb_urbpop/W4,AIC,  17230.07
Torture,Abuse,W4+wb_urbpop/W4,BIC,  17679.51
Torture,Abuse,W4+wb_urbpop/W4,loglike,  -8551.60
Torture,Abuse,W4+wb_urbpop/wb_urbpop,betap,     -0.02
Torture,Abuse,W4+wb_urbpop/wb_urbpop,tstatp,     -2.45
Torture,Abuse,W4+wb_urbpop/wb_urbpop,AIC,  22019.50
Torture,Abuse,W4+wb_urbpop/wb_urbpop,BIC,  22468.94
Torture,Abuse,W4+wb_urbpop/wb_urbpop,loglike, -10946.32
Torture,Abuse,W4+l_res_norm,betap,      0.86
Torture,Abuse,W4+l_res_norm,tstatp,      1.19
Torture,Abuse,W4+l_res_norm,AIC,  15664.85
Torture,Abuse,W4+l_res_norm,BIC,  16118.16
Torture,Abuse,W4+l_res_norm,loglike,  -7767.96
Torture,Abuse,W4+l_res_norm/W4,betaw,     -4.29
Torture,Abuse,W4+l_res_norm/W4,tstatw,    -15.41
Torture,Abuse,W4+l_res_norm/W4,AIC,  15719.53
Torture,Abuse,W4+l_res_norm/W4,BIC,  16165.77
Torture,Abuse,W4+l_res_norm/W4,loglike,  -7796.31
Torture,Abuse,W4+l_res_norm/l_res_norm,betap,      1.68
Torture,Abuse,W4+l_res_norm/l_res_norm,tstatp,      1.84
Torture,Abuse,W4+l_res_norm/l_res_norm,AIC,  20608.42
Torture,Abuse,W4+l_res_norm/l_res_norm,BIC,  21054.66
Torture,Abuse,W4+l_res_norm/l_res_norm,loglike, -10240.76
Torture,Abuse,W4+p_res_norm,betap,      0.28
Torture,Abuse,W4+p_res_norm,tstatp,      0.81
Torture,Abuse,W4+p_res_norm,AIC,  15709.87
Torture,Abuse,W4+p_res_norm,BIC,  16163.18
Torture,Abuse,W4+p_res_norm,loglike,  -7790.47
Torture,Abuse,W4+p_res_norm/W4,betaw,     -4.29
Torture,Abuse,W4+p_res_norm/W4,tstatw,    -15.41
Torture,Abuse,W4+p_res_norm/W4,AIC,  15719.53
Torture,Abuse,W4+p_res_norm/W4,BIC,  16165.77
Torture,Abuse,W4+p_res_norm/W4,loglike,  -7796.31
Torture,Abuse,W4+p_res_norm/p_res_norm,betap,     -0.49
Torture,Abuse,W4+p_res_norm/p_res_norm,tstatp,     -0.88
Torture,Abuse,W4+p_res_norm/p_res_norm,AIC,  20712.65
Torture,Abuse,W4+p_res_norm/p_res_norm,BIC,  21158.89
Torture,Abuse,W4+p_res_norm/p_res_norm,loglike, -10292.87
Torture,Abuse,W4+r_res_norm,betap,      0.48
Torture,Abuse,W4+r_res_norm,tstatp,      0.74
Torture,Abuse,W4+r_res_norm,AIC,  15708.67
Torture,Abuse,W4+r_res_norm,BIC,  16161.98
Torture,Abuse,W4+r_res_norm,loglike,  -7789.86
Torture,Abuse,W4+r_res_norm/W4,betaw,     -4.29
Torture,Abuse,W4+r_res_norm/W4,tstatw,    -15.41
Torture,Abuse,W4+r_res_norm/W4,AIC,  15719.53
Torture,Abuse,W4+r_res_norm/W4,BIC,  16165.77
Torture,Abuse,W4+r_res_norm/W4,loglike,  -7796.31
Torture,Abuse,W4+r_res_norm/r_res_norm,betap,      1.11
Torture,Abuse,W4+r_res_norm/r_res_norm,tstatp,      1.40
Torture,Abuse,W4+r_res_norm/r_res_norm,AIC,  20694.28
Torture,Abuse,W4+r_res_norm/r_res_norm,BIC,  21140.52
Torture,Abuse,W4+r_res_norm/r_res_norm,loglike, -10283.69
Torture,Abuse,W4+g_res_norm,betap,      0.59
Torture,Abuse,W4+g_res_norm,tstatp,      1.07
Torture,Abuse,W4+g_res_norm,AIC,  15702.22
Torture,Abuse,W4+g_res_norm,BIC,  16155.53
Torture,Abuse,W4+g_res_norm,loglike,  -7786.64
Torture,Abuse,W4+g_res_norm/W4,betaw,     -4.29
Torture,Abuse,W4+g_res_norm/W4,tstatw,    -15.41
Torture,Abuse,W4+g_res_norm/W4,AIC,  15719.53
Torture,Abuse,W4+g_res_norm/W4,BIC,  16165.77
Torture,Abuse,W4+g_res_norm/W4,loglike,  -7796.31
Torture,Abuse,W4+g_res_norm/g_res_norm,betap,      0.15
Torture,Abuse,W4+g_res_norm/g_res_norm,tstatp,      0.19
Torture,Abuse,W4+g_res_norm/g_res_norm,AIC,  20732.92
Torture,Abuse,W4+g_res_norm/g_res_norm,BIC,  21179.16
Torture,Abuse,W4+g_res_norm/g_res_norm,loglike, -10303.00
SlaveLabor,Abuse,W4+ln_pwd_a,betap,     -0.02
SlaveLabor,Abuse,W4+ln_pwd_a,tstatp,     -0.19
SlaveLabor,Abuse,W4+ln_pwd_a,AIC, -12090.55
SlaveLabor,Abuse,W4+ln_pwd_a,BIC, -11943.80
SlaveLabor,Abuse,W4+ln_pwd_a,loglike,   6069.46
SlaveLabor,Abuse,W4+ln_pwd_a/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+ln_pwd_a/W4,tstatw,     -2.66
SlaveLabor,Abuse,W4+ln_pwd_a/W4,AIC, -12092.28
SlaveLabor,Abuse,W4+ln_pwd_a/W4,BIC, -11951.63
SlaveLabor,Abuse,W4+ln_pwd_a/W4,loglike,   6069.31
SlaveLabor,Abuse,W4+ln_pwd_a/ln_pwd_a,betap,     -0.03
SlaveLabor,Abuse,W4+ln_pwd_a/ln_pwd_a,tstatp,     -0.22
SlaveLabor,Abuse,W4+ln_pwd_a/ln_pwd_a,AIC, -11932.72
SlaveLabor,Abuse,W4+ln_pwd_a/ln_pwd_a,BIC, -11792.06
SlaveLabor,Abuse,W4+ln_pwd_a/ln_pwd_a,loglike,   5989.52
SlaveLabor,Abuse,W4+ln_pwd_g,betap,      0.25
SlaveLabor,Abuse,W4+ln_pwd_g,tstatp,      1.05
SlaveLabor,Abuse,W4+ln_pwd_g,AIC, -12104.94
SlaveLabor,Abuse,W4+ln_pwd_g,BIC, -11958.18
SlaveLabor,Abuse,W4+ln_pwd_g,loglike,   6076.65
SlaveLabor,Abuse,W4+ln_pwd_g/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+ln_pwd_g/W4,tstatw,     -2.66
SlaveLabor,Abuse,W4+ln_pwd_g/W4,AIC, -12092.28
SlaveLabor,Abuse,W4+ln_pwd_g/W4,BIC, -11951.63
SlaveLabor,Abuse,W4+ln_pwd_g/W4,loglike,   6069.31
SlaveLabor,Abuse,W4+ln_pwd_g/ln_pwd_g,betap,      0.22
SlaveLabor,Abuse,W4+ln_pwd_g/ln_pwd_g,tstatp,      0.92
SlaveLabor,Abuse,W4+ln_pwd_g/ln_pwd_g,AIC, -11942.95
SlaveLabor,Abuse,W4+ln_pwd_g/ln_pwd_g,BIC, -11802.29
SlaveLabor,Abuse,W4+ln_pwd_g/ln_pwd_g,loglike,   5994.64
SlaveLabor,Abuse,W4+ln_pwd_m,betap,      0.20
SlaveLabor,Abuse,W4+ln_pwd_m,tstatp,      1.22
SlaveLabor,Abuse,W4+ln_pwd_m,AIC, -12112.01
SlaveLabor,Abuse,W4+ln_pwd_m,BIC, -11965.26
SlaveLabor,Abuse,W4+ln_pwd_m,loglike,   6080.18
SlaveLabor,Abuse,W4+ln_pwd_m/W4,betaw,     -0.18
SlaveLabor,Abuse,W4+ln_pwd_m/W4,tstatw,     -2.66
SlaveLabor,Abuse,W4+ln_pwd_m/W4,AIC, -12092.28
SlaveLabor,Abuse,W4+ln_pwd_m/W4,BIC, -11951.63
SlaveLabor,Abuse,W4+ln_pwd_m/W4,loglike,   6069.31
SlaveLabor,Abuse,W4+ln_pwd_m/ln_pwd_m,betap,      0.17
SlaveLabor,Abuse,W4+ln_pwd_m/ln_pwd_m,tstatp,      1.07
SlaveLabor,Abuse,W4+ln_pwd_m/ln_pwd_m,AIC, -11946.94
SlaveLabor,Abuse,W4+ln_pwd_m/ln_pwd_m,BIC, -11806.29
SlaveLabor,Abuse,W4+ln_pwd_m/ln_pwd_m,loglike,   5996.64
SlaveLabor,Abuse,W4+wb_urbpop,betap,     -0.00
SlaveLabor,Abuse,W4+wb_urbpop,tstatp,     -3.83
SlaveLabor,Abuse,W4+wb_urbpop,AIC, -17560.63
SlaveLabor,Abuse,W4+wb_urbpop,BIC, -17104.06
SlaveLabor,Abuse,W4+wb_urbpop,loglike,   8844.76
SlaveLabor,Abuse,W4+wb_urbpop/W4,betaw,     -0.35
SlaveLabor,Abuse,W4+wb_urbpop/W4,tstatw,     -7.05
SlaveLabor,Abuse,W4+wb_urbpop/W4,AIC, -17339.67
SlaveLabor,Abuse,W4+wb_urbpop/W4,BIC, -16890.23
SlaveLabor,Abuse,W4+wb_urbpop/W4,loglike,   8733.27
SlaveLabor,Abuse,W4+wb_urbpop/wb_urbpop,betap,     -0.00
SlaveLabor,Abuse,W4+wb_urbpop/wb_urbpop,tstatp,     -4.31
SlaveLabor,Abuse,W4+wb_urbpop/wb_urbpop,AIC, -16053.79
SlaveLabor,Abuse,W4+wb_urbpop/wb_urbpop,BIC, -15604.35
SlaveLabor,Abuse,W4+wb_urbpop/wb_urbpop,loglike,   8090.33
SlaveLabor,Abuse,W4+l_res_norm,betap,      0.30
SlaveLabor,Abuse,W4+l_res_norm,tstatp,      1.84
SlaveLabor,Abuse,W4+l_res_norm,AIC, -20126.74
SlaveLabor,Abuse,W4+l_res_norm,BIC, -19673.44
SlaveLabor,Abuse,W4+l_res_norm,loglike,  10127.84
SlaveLabor,Abuse,W4+l_res_norm/W4,betaw,     -0.33
SlaveLabor,Abuse,W4+l_res_norm/W4,tstatw,     -6.82
SlaveLabor,Abuse,W4+l_res_norm/W4,AIC, -19748.58
SlaveLabor,Abuse,W4+l_res_norm/W4,BIC, -19302.34
SlaveLabor,Abuse,W4+l_res_norm/W4,loglike,   9937.75
SlaveLabor,Abuse,W4+l_res_norm/l_res_norm,betap,      0.37
SlaveLabor,Abuse,W4+l_res_norm/l_res_norm,tstatp,      2.04
SlaveLabor,Abuse,W4+l_res_norm/l_res_norm,AIC, -18289.56
SlaveLabor,Abuse,W4+l_res_norm/l_res_norm,BIC, -17843.32
SlaveLabor,Abuse,W4+l_res_norm/l_res_norm,loglike,   9208.24
SlaveLabor,Abuse,W4+p_res_norm,betap,     -0.01
SlaveLabor,Abuse,W4+p_res_norm,tstatp,     -0.16
SlaveLabor,Abuse,W4+p_res_norm,AIC, -19748.21
SlaveLabor,Abuse,W4+p_res_norm,BIC, -19294.90
SlaveLabor,Abuse,W4+p_res_norm,loglike,   9938.57
SlaveLabor,Abuse,W4+p_res_norm/W4,betaw,     -0.33
SlaveLabor,Abuse,W4+p_res_norm/W4,tstatw,     -6.82
SlaveLabor,Abuse,W4+p_res_norm/W4,AIC, -19748.58
SlaveLabor,Abuse,W4+p_res_norm/W4,BIC, -19302.34
SlaveLabor,Abuse,W4+p_res_norm/W4,loglike,   9937.75
SlaveLabor,Abuse,W4+p_res_norm/p_res_norm,betap,     -0.07
SlaveLabor,Abuse,W4+p_res_norm/p_res_norm,tstatp,     -0.71
SlaveLabor,Abuse,W4+p_res_norm/p_res_norm,AIC, -17874.86
SlaveLabor,Abuse,W4+p_res_norm/p_res_norm,BIC, -17428.62
SlaveLabor,Abuse,W4+p_res_norm/p_res_norm,loglike,   9000.89
SlaveLabor,Abuse,W4+r_res_norm,betap,      0.09
SlaveLabor,Abuse,W4+r_res_norm,tstatp,      0.88
SlaveLabor,Abuse,W4+r_res_norm,AIC, -19770.31
SlaveLabor,Abuse,W4+r_res_norm,BIC, -19317.00
SlaveLabor,Abuse,W4+r_res_norm,loglike,   9949.63
SlaveLabor,Abuse,W4+r_res_norm/W4,betaw,     -0.33
SlaveLabor,Abuse,W4+r_res_norm/W4,tstatw,     -6.82
SlaveLabor,Abuse,W4+r_res_norm/W4,AIC, -19748.58
SlaveLabor,Abuse,W4+r_res_norm/W4,BIC, -19302.34
SlaveLabor,Abuse,W4+r_res_norm/W4,loglike,   9937.75
SlaveLabor,Abuse,W4+r_res_norm/r_res_norm,betap,      0.14
SlaveLabor,Abuse,W4+r_res_norm/r_res_norm,tstatp,      1.13
SlaveLabor,Abuse,W4+r_res_norm/r_res_norm,AIC, -17885.36
SlaveLabor,Abuse,W4+r_res_norm/r_res_norm,BIC, -17439.12
SlaveLabor,Abuse,W4+r_res_norm/r_res_norm,loglike,   9006.13
SlaveLabor,Abuse,W4+g_res_norm,betap,     -0.16
